row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,route_regret_mean,route_regret_negative_ratio,route_regret_loss_weight,route_regret_compute_cost,route_regret_threshold,route_regret_threshold_policy,route_regret_selection_metric,route_regret_selection_score,seed_count
seed,wpu-cws-indexed-physics-regret-hybrid,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.75,0.5625,0.141269,0.97662,0.588039,0.359694,4.0625,1.0,0.0,0.066868,0.0,1.0,0.05,0.0,selected,compute_adjusted_nll,1.09283,1
seed,wpu-cws-indexed-physics-regret-hybrid,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.4375,0.263438,1.091729,0.667879,0.344909,4.625,1.0,0.0,0.149117,0.0,1.0,0.05,0.0,selected,compute_adjusted_nll,1.09283,1
seed,wpu-cws-indexed-physics-regret-hybrid,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.625,0.117636,1.111936,0.678538,0.271777,4.875,1.0,0.0,0.138156,0.0,1.0,0.05,0.0,selected,compute_adjusted_nll,1.09283,1
seed,graph-transformer,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.4375,0.100458,1.114701,0.682805,0.236555,4.4375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.104477,1.022874,0.614046,0.288138,4.4375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.6875,0.100759,1.086921,0.658486,0.111549,4.4375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.9375,0.102386,1.148529,0.703542,0.336175,4.9375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.106427,0.997093,0.597829,0.198814,4.0625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.106012,1.007135,0.591389,0.163135,4.4375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.75,0.102512,1.139935,0.693958,0.153969,4.9375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.875,0.5625,0.367278,0.897278,0.540046,0.480583,4.5625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.4375,0.361827,1.070795,0.644266,0.197994,4.5625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.75,0.367404,1.223841,0.724767,0.084273,4.5625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.875,0.9375,0.379696,0.928653,0.560316,0.471977,4.9375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.5625,0.359877,0.938017,0.565796,0.207427,4.0625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.5,0.363583,1.37901,0.80689,0.051987,4.5625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.75,0.379787,1.296425,0.771463,0.070854,4.9375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.75,0.625,0.392605,0.629431,0.335321,0.320017,4.625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.5,0.400815,0.773543,0.446707,0.178218,4.625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.392871,1.058972,0.675944,0.352722,4.625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,1.0,0.875,0.471481,0.449201,0.204833,0.355253,4.875,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.233735,0.969137,0.586213,0.050917,4.0625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.401805,1.10738,0.70946,0.412731,4.625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,graph-transformer,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.625,0.471704,1.182411,0.787731,0.412991,4.875,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.196558,1.028743,0.609668,0.305536,4.4375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.4375,0.197352,1.248816,0.779782,0.266004,4.4375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.6875,0.6875,0.196985,0.958808,0.572787,0.194527,4.4375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.9375,0.196655,1.291835,0.793087,0.338282,4.9375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.197205,0.954137,0.57105,0.062134,4.0625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.199388,1.156432,0.729188,0.560337,4.4375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.6875,0.75,0.196854,1.054666,0.636599,0.357631,4.9375,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
seed,serialized-token,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5625,0.5625,0.146613,1.026924,0.628542,0.420478,4.5625,1.0,1.0,0.0,0.0,1.0,0.05,0.0,fixed,,,1
