causal_k,dense_beneficial,dense_breaks_sparse,dense_correct,dense_fixes_sparse,dense_loss,dense_needed,dense_regret,event_norm,interaction_density,interaction_mode,mean_pair_distance,min_pair_distance,sample_index,seed,sparse_confidence,sparse_correct,sparse_delta_norm,sparse_entropy,sparse_loss,sparse_margin,sparse_uncertainty_mean,target_x,target_y,total_objects_n
32,1,0,0,0,0.95714498,1,-0.12105811,1.79303551,0.18454447,pairwise,0.17126216,0.00461303,50,13,0.43966627,0,0.22617656,1.06127608,1.07820308,0.09945995,0.44364533,0.74637789,0.0,2048
32,0,0,0,0,2.71232986,0,1.04984438,1.95010531,0.17090458,pairwise,0.18356802,0.00744267,51,13,0.48916486,0,0.35024378,1.02987838,1.66248548,0.16799664,0.43369961,0.74957955,0.0,2048
32,0,1,0,0,1.01668954,0,0.08382082,1.71847773,0.20738541,pairwise,0.16334109,0.01443247,52,13,0.39342347,1,0.19242442,1.07869267,0.93286872,0.02998477,0.45233524,0.68496138,0.0,2048
32,1,0,0,0,1.08896112,1,-0.00996637,1.86916864,0.17775097,pairwise,0.19209664,0.00837993,53,13,0.46389419,0,0.3175979,1.0461309,1.0989275,0.13066593,0.44094723,0.63851875,0.0,2048
32,0,0,0,0,2.028723,0,0.51813173,1.78543115,0.21997638,pairwise,0.15706439,0.00859437,54,13,0.43216679,0,0.25452363,1.0633496,1.51059127,0.08511302,0.44751248,0.62495995,0.0,2048
32,1,0,1,0,0.50475562,0,-0.2479558,1.89822602,0.22975419,pairwise,0.15929165,0.00205552,55,13,0.47108749,1,0.34788212,1.04089785,0.75271142,0.13957348,0.44016048,0.60227239,0.0,2048
32,1,0,1,0,0.8111527,0,-0.07160956,1.62976253,0.20157556,pairwise,0.16914774,0.0084571,56,13,0.41363874,1,0.13288334,1.0828526,0.88276225,0.09789896,0.46212786,0.62251836,0.0,2048
32,0,0,0,0,2.05890727,0,0.54139674,1.819525,0.1941711,pairwise,0.20023759,0.01076496,57,13,0.45382753,0,0.20818637,1.05677485,1.51751053,0.12691218,0.43704897,0.97747225,0.0,2048
32,1,0,1,0,0.48864335,0,-0.24201834,1.91169882,0.18701027,pairwise,0.19129476,0.00501412,58,13,0.48159021,1,0.30424061,1.03704345,0.73066169,0.16082698,0.43332154,0.87661368,0.0,2048
32,1,0,1,0,0.80251324,0,-0.10926759,1.64576638,0.1777245,pairwise,0.18540339,0.00878459,59,13,0.40180802,1,0.12391169,1.08832312,0.91178083,0.09884632,0.45805413,0.7050482,0.0,2048
32,1,0,0,0,1.08916152,1,-0.12500405,1.64707386,0.16990745,pairwise,0.19641165,0.00637065,60,13,0.40425086,0,0.13076511,1.08763671,1.21416557,0.10545942,0.45897424,0.66830426,0.0,2048
32,0,0,0,0,1.29380155,0,0.15913785,1.67775595,0.18934229,pairwise,0.20643853,0.00223955,61,13,0.37277788,0,0.10552172,1.09497488,1.1346637,0.05124766,0.45004255,0.93740463,0.0,2048
32,1,0,0,0,0.89216805,1,-0.16123402,1.76302731,0.17100516,pairwise,0.1845652,0.01116755,62,13,0.42337772,0,0.22282454,1.06827891,1.05340207,0.07462847,0.44761455,0.66105866,0.0,2048
32,1,0,1,0,0.30952996,0,-0.33637643,1.55811882,0.22251531,pairwise,0.16517417,0.00411281,63,13,0.52418721,1,0.16387653,0.98883963,0.64590639,0.19878647,0.47347015,0.62377757,0.0,2048
32,0,0,0,0,1.55590475,0,0.27768862,1.64851058,0.19469982,pairwise,0.17237337,0.00784222,64,13,0.40744936,0,0.11134192,1.08557856,1.27821612,0.0934324,0.45686933,0.80157155,0.0,2048
32,1,0,1,0,0.74096406,0,-0.21701068,1.67632926,0.20144941,pairwise,0.17488375,0.00623425,65,13,0.38366914,1,0.19023632,1.08614445,0.95797473,0.02949277,0.45929068,0.52645785,0.0,2048
32,1,0,1,0,0.21227731,0,-0.36930716,1.54494178,0.19900616,pairwise,0.17138767,0.01131017,66,13,0.55901194,1,0.20182712,0.96017122,0.58158445,0.25597668,0.47866702,0.58795482,0.0,2048
32,1,0,1,0,0.8224858,0,-0.0361076,1.76413822,0.21164879,pairwise,0.1586652,0.00924017,67,13,0.42375773,1,0.2166203,1.06796181,0.8585934,0.07481867,0.44732973,0.71583718,0.0,2048
32,1,0,1,1,0.81835628,1,-0.19079244,1.72883332,0.18219255,pairwise,0.18402734,0.00831108,68,13,0.39791453,0,0.21998404,1.07600129,1.00914872,0.03338537,0.45386693,0.58204216,0.0,2048
32,0,0,0,0,1.7780633,0,0.31446707,1.75596583,0.18835498,pairwise,0.1766656,0.00669155,69,13,0.42012835,0,0.18209162,1.07037139,1.46359622,0.0716593,0.44583765,0.82403934,0.0,2048
32,1,0,1,0,0.84711647,0,-0.02356541,1.75712168,0.23278092,pairwise,0.15304537,0.00783224,70,13,0.41866595,1,0.21771911,1.06954181,0.87068188,0.06613982,0.44887805,0.64349669,0.0,2048
32,1,0,1,0,0.7873463,0,-0.09734941,1.62642634,0.22495088,pairwise,0.16371666,0.00188045,71,13,0.41283977,1,0.15097055,1.08405697,0.88469571,0.10387188,0.46465752,0.5332185,0.0,2048
32,0,0,0,0,1.63004255,0,0.21272075,1.72298574,0.20212241,pairwise,0.16324185,0.01417103,72,13,0.39684603,0,0.18058291,1.07808387,1.4173218,0.03605431,0.45056671,0.69992018,0.0,2048
32,1,0,1,0,0.44371438,0,-0.27252227,1.94500339,0.18779168,pairwise,0.17940667,0.00156713,73,13,0.48858753,1,0.34216729,1.03102517,0.71623665,0.16857764,0.43280956,0.81390274,0.0,2048
32,1,0,1,0,0.79985011,0,-0.1845901,1.68966556,0.16301127,pairwise,0.18959856,0.00791952,74,13,0.37364832,1,0.1492683,1.08661008,0.98444021,0.0092589,0.45283774,0.73253095,0.0,2048
32,1,0,1,0,0.37277451,0,-0.41943732,1.56469476,0.19805457,pairwise,0.17875689,0.00764543,75,13,0.45284209,1,0.1597275,1.02718246,0.79221183,0.07498339,0.47501892,0.50764543,0.0,2048
32,0,1,0,0,0.89763725,0,0.00585508,1.74359787,0.21717833,pairwise,0.15895201,0.01011358,76,13,0.40992454,1,0.22564548,1.07268715,0.89178216,0.05282438,0.45133096,0.57696921,0.0,2048
32,1,0,0,0,1.02348185,1,-0.06822777,1.83185339,0.18398149,pairwise,0.17401956,0.00522367,77,13,0.45355684,0,0.27234,1.05320513,1.09170961,0.11791468,0.44195938,0.71889943,0.0,2048
32,1,0,0,0,0.86713976,1,-0.24485201,1.6196723,0.18513553,pairwise,0.17901373,0.01217754,78,13,0.41706911,0,0.13417828,1.07856321,1.11199176,0.08816591,0.46402517,0.62231714,0.0,2048
32,1,0,1,0,0.66481328,0,-0.14283687,1.81625497,0.21060787,pairwise,0.16597381,0.00537995,79,13,0.44590464,1,0.27336279,1.05665958,0.80765015,0.10533845,0.44462031,0.63963652,0.0,2048
32,0,0,0,0,1.20954728,0,0.10337734,1.93902576,0.18727076,pairwise,0.18349986,0.00320445,80,13,0.47891533,0,0.40314844,1.03425097,1.10616994,0.1480917,0.44009912,0.47092173,0.0,2048
32,1,0,1,0,0.26779529,0,-0.29447922,1.55296743,0.17962797,pairwise,0.1850158,0.01643651,81,13,0.5699113,1,0.18142208,0.95708287,0.56227452,0.28316456,0.47235167,0.74777591,0.0,2048
32,0,0,0,0,1.32675219,0,0.19061244,1.67331839,0.21588919,pairwise,0.15584333,0.0100285,82,13,0.38920245,0,0.11322727,1.09095943,1.13613975,0.06814647,0.45272762,0.88209915,0.0,2048
32,1,0,1,0,0.83844632,0,-0.12456715,1.66908944,0.1735709,pairwise,0.1889873,0.007434,83,13,0.38174078,1,0.10536196,1.09344602,0.96301347,0.07099137,0.45162082,0.91518998,0.0,2048
32,0,0,0,0,1.72175026,0,0.29184508,1.72376597,0.20742367,pairwise,0.17134902,0.00845475,84,13,0.39498171,0,0.22858034,1.07699919,1.42990518,0.02929506,0.45496649,0.51736033,0.0,2048
32,0,1,0,0,1.14032328,0,0.15708637,1.6972965,0.21773855,pairwise,0.15491359,0.00519951,85,13,0.37409821,1,0.16480234,1.08410406,0.98323691,0.00307506,0.45322502,0.73080409,0.0,2048
32,1,0,1,0,0.8034122,0,-0.16545355,1.67754567,0.17492424,pairwise,0.19383222,0.0021564,86,13,0.37951326,1,0.13156134,1.08984792,0.96886575,0.03379136,0.45313305,0.79729795,0.0,2048
32,0,0,0,0,1.31610084,0,0.00369287,1.67272913,0.19528636,pairwise,0.16577992,0.0149253,87,13,0.38476488,0,0.15658896,1.08797944,1.31240797,0.03870094,0.45664838,0.60834038,0.0,2048
32,0,1,0,0,0.94673836,0,0.03408295,1.73235345,0.21060111,pairwise,0.17224863,0.00670693,88,13,0.40145677,1,0.22075135,1.07519066,0.91265541,0.03936353,0.45307821,0.63856107,0.0,2048
32,1,0,1,1,0.77205479,1,-0.21432966,1.69977272,0.18245503,pairwise,0.18587945,0.00642208,89,13,0.37697408,0,0.20118949,1.08222651,0.98638445,0.00405148,0.45613208,0.51702833,0.0,2048
