"row_type","model","seed","train_mechanism","eval_mechanism","temperature","calibration_mode","mechanism_prior_strength","calibration_bias","background_objects","total_objects_n","samples","branch_accuracy","majority_accuracy","mse","nll","brier","ece","selected_k_mean","causal_recall_mean","dense_compute_ratio","seed_count"
"seed","graph-transformer","23","nominal","high_force","1.0","mechanism_prior","0.25","-0.264790;0.297889;-0.033099","32","37","36","0.472222","0.472222","0.123382","1.426684","0.811502","0.399719","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","high_force","1.0","mechanism_prior","0.5","-0.529579;0.595777;-0.066198","32","37","36","0.472222","0.472222","0.123382","1.606587","0.873791","0.43676","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","high_force","1.0","mechanism_prior","0.75","-0.794369;0.893666;-0.099297","32","37","36","0.472222","0.472222","0.123382","1.801017","0.923669","0.463786","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","high_force","1.0","mechanism_prior","1.0","-1.059158;1.191555;-0.132396","32","37","36","0.472222","0.472222","0.123382","2.005577","0.961506","0.483059","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.722222","0.444444","0.093297","0.836988","0.488806","0.207156","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.036482;0.274924;-0.238442","32","37","36","0.666667","0.444444","0.093297","0.841112","0.485064","0.167115","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.072965;0.549849;-0.476884","32","37","36","0.666667","0.444444","0.093297","0.877095","0.502185","0.193102","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.109447;0.824773;-0.715326","32","37","36","0.638889","0.444444","0.093297","0.941706","0.535791","0.154366","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.145929;1.099698;-0.953768","32","37","36","0.638889","0.444444","0.093297","1.031585","0.581881","0.267261","4.275","1.0","1.0","1"
"seed","graph-transformer","23","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.166667","0.722222","0.026547","1.280588","0.810449","0.410782","4.775","1.0","1.0","1"
"seed","graph-transformer","23","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.097564;-0.147021;0.244585","32","37","36","0.472222","0.722222","0.026547","1.115767","0.709646","0.361084","4.775","1.0","1.0","1"
"seed","graph-transformer","23","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.195128;-0.294041;0.489169","32","37","36","0.472222","0.722222","0.026547","0.978303","0.616021","0.223034","4.775","1.0","1.0","1"
"seed","graph-transformer","23","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.292692;-0.441062;0.733754","32","37","36","0.583333","0.722222","0.026547","0.870702","0.537472","0.103151","4.775","1.0","1.0","1"
"seed","graph-transformer","23","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.390256;-0.588082;0.978338","32","37","36","0.638889","0.722222","0.026547","0.794122","0.479545","0.040265","4.775","1.0","1.0","1"
"seed","graph-transformer","29","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.5","0.02836","0.999219","0.61729","0.075004","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","nominal","1.0","mechanism_prior","0.25","-0.026861;0.061741;-0.034880","32","37","36","0.444444","0.5","0.02836","1.004787","0.618289","0.136088","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","nominal","1.0","mechanism_prior","0.5","-0.053723;0.123482;-0.069759","32","37","36","0.444444","0.5","0.02836","1.011706","0.620227","0.107115","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","nominal","1.0","mechanism_prior","0.75","-0.080584;0.185223;-0.104639","32","37","36","0.444444","0.5","0.02836","1.01999","0.623101","0.134988","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","nominal","1.0","mechanism_prior","1.0","-0.107446;0.246964;-0.139518","32","37","36","0.444444","0.5","0.02836","1.029652","0.626903","0.14046","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.472222","0.101366","1.017251","0.619344","0.193006","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","high_force","1.0","mechanism_prior","0.25","-0.247701;0.298843;-0.051142","32","37","36","0.472222","0.472222","0.101366","1.127507","0.677449","0.271646","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","high_force","1.0","mechanism_prior","0.5","-0.495402;0.597685;-0.102283","32","37","36","0.472222","0.472222","0.101366","1.266479","0.739728","0.318685","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","high_force","1.0","mechanism_prior","0.75","-0.743103;0.896528;-0.153425","32","37","36","0.472222","0.472222","0.101366","1.42885","0.800163","0.367741","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","high_force","1.0","mechanism_prior","1.0","-0.990804;1.195371;-0.204567","32","37","36","0.472222","0.472222","0.101366","1.609747","0.854871","0.408592","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.472222","0.099177","1.031805","0.618888","0.177903","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.004489;0.260359;-0.255870","32","37","36","0.638889","0.472222","0.099177","0.920922","0.532704","0.086379","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.008978;0.520718;-0.511739","32","37","36","0.666667","0.472222","0.099177","0.847712","0.479202","0.155837","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.013467;0.781076;-0.767609","32","37","36","0.694444","0.472222","0.099177","0.809204","0.454257","0.177663","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.017957;1.041435;-1.023478","32","37","36","0.666667","0.472222","0.099177","0.801548","0.451666","0.146443","4.3","1.0","1.0","1"
"seed","graph-transformer","29","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.694444","0.024439","0.870649","0.553641","0.047159","4.775","1.0","1.0","1"
"seed","graph-transformer","29","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.025638;-0.264515;0.290153","32","37","36","0.694444","0.694444","0.024439","0.771619","0.47762","0.115978","4.775","1.0","1.0","1"
"seed","graph-transformer","29","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.051275;-0.529031;0.580306","32","37","36","0.666667","0.694444","0.024439","0.719321","0.440946","0.103427","4.775","1.0","1.0","1"
"seed","graph-transformer","29","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.076913;-0.793546;0.870459","32","37","36","0.694444","0.694444","0.024439","0.709605","0.439098","0.052152","4.775","1.0","1.0","1"
"seed","graph-transformer","29","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.102550;-1.058061;1.160612","32","37","36","0.694444","0.694444","0.024439","0.735709","0.459532","0.12077","4.775","1.0","1.0","1"
"seed","graph-transformer","31","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.583333","0.527778","0.028766","0.874409","0.540929","0.12871","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","nominal","1.0","mechanism_prior","0.25","0.001264;0.031421;-0.032686","32","37","36","0.583333","0.527778","0.028766","0.873218","0.539682","0.122672","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","nominal","1.0","mechanism_prior","0.5","0.002529;0.062843;-0.065372","32","37","36","0.583333","0.527778","0.028766","0.872524","0.538798","0.15004","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","nominal","1.0","mechanism_prior","0.75","0.003793;0.094264;-0.098058","32","37","36","0.611111","0.527778","0.028766","0.872324","0.538271","0.199376","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","nominal","1.0","mechanism_prior","1.0","0.005058;0.125686;-0.130744","32","37","36","0.611111","0.527778","0.028766","0.872615","0.53809","0.164565","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.583333","0.444444","0.097635","0.921377","0.546041","0.086381","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","high_force","1.0","mechanism_prior","0.25","-0.241947;0.298978;-0.057031","32","37","36","0.472222","0.444444","0.097635","0.988585","0.596829","0.180694","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","high_force","1.0","mechanism_prior","0.5","-0.483895;0.597956;-0.114061","32","37","36","0.444444","0.444444","0.097635","1.09676","0.668273","0.273061","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","high_force","1.0","mechanism_prior","0.75","-0.725842;0.896934;-0.171092","32","37","36","0.444444","0.444444","0.097635","1.239729","0.74794","0.339876","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","high_force","1.0","mechanism_prior","1.0","-0.967790;1.195912;-0.228123","32","37","36","0.444444","0.444444","0.097635","1.410899","0.825562","0.396297","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.694444","0.5","0.092889","0.957732","0.541353","0.174759","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","edge_shift","1.0","mechanism_prior","0.25","0.001264;0.260494;-0.261759","32","37","36","0.722222","0.5","0.092889","0.839743","0.468808","0.153687","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","edge_shift","1.0","mechanism_prior","0.5","0.002529;0.520988;-0.523517","32","37","36","0.722222","0.5","0.092889","0.752702","0.418476","0.109737","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","edge_shift","1.0","mechanism_prior","0.75","0.003793;0.781482;-0.785276","32","37","36","0.777778","0.5","0.092889","0.694202","0.387628","0.122671","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","edge_shift","1.0","mechanism_prior","1.0","0.005058;1.041977;-1.047034","32","37","36","0.75","0.5","0.092889","0.661369","0.372946","0.153192","4.35","1.0","1.0","1"
"seed","graph-transformer","31","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.277778","0.694444","0.024476","0.98508","0.656023","0.241399","4.825","1.0","1.0","1"
"seed","graph-transformer","31","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.019884;-0.264380;0.284264","32","37","36","0.416667","0.694444","0.024476","0.863466","0.568005","0.133652","4.825","1.0","1.0","1"
"seed","graph-transformer","31","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.039768;-0.528760;0.568528","32","37","36","0.611111","0.694444","0.024476","0.780057","0.504295","0.101712","4.825","1.0","1.0","1"
"seed","graph-transformer","31","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.059652;-0.793140;0.852792","32","37","36","0.694444","0.694444","0.024476","0.733445","0.468265","0.096726","4.825","1.0","1.0","1"
"seed","graph-transformer","31","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.079536;-1.057520;1.137056","32","37","36","0.694444","0.694444","0.024476","0.720165","0.456879","0.085775","4.825","1.0","1.0","1"
"seed","serialized-token","11","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.444444","0.020365","0.998451","0.6216","0.056199","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","nominal","1.0","mechanism_prior","0.25","0.046769;0.063259;-0.110028","32","37","36","0.416667","0.444444","0.020365","0.999511","0.619995","0.103234","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","nominal","1.0","mechanism_prior","0.5","0.093539;0.126518;-0.220056","32","37","36","0.472222","0.444444","0.020365","1.006952","0.623058","0.182865","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","nominal","1.0","mechanism_prior","0.75","0.140308;0.189776;-0.330084","32","37","36","0.444444","0.444444","0.020365","1.020493","0.630185","0.124003","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","nominal","1.0","mechanism_prior","1.0","0.187077;0.253035;-0.440112","32","37","36","0.444444","0.444444","0.020365","1.039799","0.640663","0.114583","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.444444","0.076117","1.058582","0.642118","0.105041","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","high_force","1.0","mechanism_prior","0.25","-0.206131;0.316159;-0.110028","32","37","36","0.444444","0.444444","0.076117","1.146226","0.694851","0.22834","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","high_force","1.0","mechanism_prior","0.5","-0.412262;0.632318;-0.220056","32","37","36","0.444444","0.444444","0.076117","1.276818","0.766779","0.31435","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","high_force","1.0","mechanism_prior","0.75","-0.618393;0.948477;-0.330084","32","37","36","0.444444","0.444444","0.076117","1.443085","0.84354","0.384332","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","high_force","1.0","mechanism_prior","1.0","-0.824524;1.264636;-0.440112","32","37","36","0.444444","0.444444","0.076117","1.637119","0.913739","0.437411","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.444444","0.527778","0.056691","1.101334","0.660131","0.120144","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","edge_shift","1.0","mechanism_prior","0.25","0.051072;0.292655;-0.343727","32","37","36","0.583333","0.527778","0.056691","1.019411","0.597604","0.172404","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","edge_shift","1.0","mechanism_prior","0.5","0.102144;0.585311;-0.687455","32","37","36","0.555556","0.527778","0.056691","1.002356","0.590997","0.101489","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","edge_shift","1.0","mechanism_prior","0.75","0.153216;0.877966;-1.031182","32","37","36","0.583333","0.527778","0.056691","1.039132","0.619982","0.15152","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","edge_shift","1.0","mechanism_prior","1.0","0.204288;1.170622;-1.374910","32","37","36","0.527778","0.527778","0.056691","1.11751","0.666314","0.218292","4.375","1.0","1.0","1"
"seed","serialized-token","11","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.805556","0.016193","0.9258","0.580738","0.185017","4.8","1.0","1.0","1"
"seed","serialized-token","11","nominal","catch_heavy","1.0","mechanism_prior","0.25","0.008774;-0.208314;0.199540","32","37","36","0.694444","0.805556","0.016193","0.817616","0.49632","0.194118","4.8","1.0","1.0","1"
"seed","serialized-token","11","nominal","catch_heavy","1.0","mechanism_prior","0.5","0.017548;-0.416628;0.399080","32","37","36","0.805556","0.805556","0.016193","0.735746","0.432472","0.243131","4.8","1.0","1.0","1"
"seed","serialized-token","11","nominal","catch_heavy","1.0","mechanism_prior","0.75","0.026321;-0.624942;0.598621","32","37","36","0.805556","0.805556","0.016193","0.678017","0.388612","0.17639","4.8","1.0","1.0","1"
"seed","serialized-token","11","nominal","catch_heavy","1.0","mechanism_prior","1.0","0.035095;-0.833256;0.798161","32","37","36","0.805556","0.805556","0.016193","0.641532","0.361591","0.116202","4.8","1.0","1.0","1"
"seed","serialized-token","13","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.388889","0.444444","0.016404","1.020689","0.639183","0.145681","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","nominal","1.0","mechanism_prior","0.25","0.016873;0.067949;-0.084822","32","37","36","0.5","0.444444","0.016404","1.037852","0.646716","0.177701","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","nominal","1.0","mechanism_prior","0.5","0.033747;0.135897;-0.169644","32","37","36","0.472222","0.444444","0.016404","1.058642","0.656363","0.236576","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","nominal","1.0","mechanism_prior","0.75","0.050620;0.203846;-0.254466","32","37","36","0.472222","0.444444","0.016404","1.08292","0.667854","0.211694","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","nominal","1.0","mechanism_prior","1.0","0.067494;0.271794;-0.339288","32","37","36","0.472222","0.444444","0.016404","1.110531","0.680911","0.190664","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.416667","0.065028","1.190883","0.731718","0.271056","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","high_force","1.0","mechanism_prior","0.25","-0.212199;0.297021;-0.084822","32","37","36","0.416667","0.416667","0.065028","1.328058","0.808804","0.35039","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","high_force","1.0","mechanism_prior","0.5","-0.424398;0.594042;-0.169644","32","37","36","0.416667","0.416667","0.065028","1.497183","0.886903","0.414865","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","high_force","1.0","mechanism_prior","0.75","-0.636598;0.891064;-0.254466","32","37","36","0.416667","0.416667","0.065028","1.691194","0.957125","0.464362","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","high_force","1.0","mechanism_prior","1.0","-0.848797;1.188085;-0.339288","32","37","36","0.416667","0.416667","0.065028","1.903733","1.01498","0.500835","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.5","0.555556","0.052475","1.043515","0.62967","0.118721","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","edge_shift","1.0","mechanism_prior","0.25","0.020799;0.286657;-0.307456","32","37","36","0.555556","0.555556","0.052475","1.019399","0.611224","0.122008","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","edge_shift","1.0","mechanism_prior","0.5","0.041598;0.573315;-0.614913","32","37","36","0.555556","0.555556","0.052475","1.043079","0.626133","0.117273","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","edge_shift","1.0","mechanism_prior","0.75","0.062397;0.859972;-0.922369","32","37","36","0.555556","0.555556","0.052475","1.107111","0.662407","0.226307","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","edge_shift","1.0","mechanism_prior","1.0","0.083196;1.146629;-1.229826","32","37","36","0.5","0.555556","0.052475","1.203995","0.710897","0.252377","4.35","1.0","1.0","1"
"seed","serialized-token","13","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.333333","0.805556","0.012354","1.083644","0.693879","0.211058","4.825","1.0","1.0","1"
"seed","serialized-token","13","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.004412;-0.192215;0.196628","32","37","36","0.527778","0.805556","0.012354","0.94907","0.59715","0.183271","4.825","1.0","1.0","1"
"seed","serialized-token","13","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.008825;-0.384430;0.393255","32","37","36","0.638889","0.805556","0.012354","0.837941","0.512859","0.134134","4.825","1.0","1.0","1"
"seed","serialized-token","13","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.013237;-0.576645;0.589883","32","37","36","0.722222","0.805556","0.012354","0.750082","0.444763","0.184505","4.825","1.0","1.0","1"
"seed","serialized-token","13","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.017650;-0.768861;0.786510","32","37","36","0.805556","0.805556","0.012354","0.68448","0.394369","0.201487","4.825","1.0","1.0","1"
"seed","serialized-token","17","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.444444","0.019584","1.093959","0.673229","0.247355","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","nominal","1.0","mechanism_prior","0.25","-0.008260;0.078263;-0.070003","32","37","36","0.444444","0.444444","0.019584","1.121114","0.685306","0.232443","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","nominal","1.0","mechanism_prior","0.5","-0.016520;0.156526;-0.140006","32","37","36","0.472222","0.444444","0.019584","1.151132","0.698835","0.270529","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","nominal","1.0","mechanism_prior","0.75","-0.024781;0.234789;-0.210009","32","37","36","0.5","0.444444","0.019584","1.183969","0.713723","0.308112","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","nominal","1.0","mechanism_prior","1.0","-0.033041;0.313052;-0.280012","32","37","36","0.5","0.444444","0.019584","1.219573","0.729874","0.317387","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.361111","0.361111","0.065876","1.382069","0.835262","0.378799","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","high_force","1.0","mechanism_prior","0.25","-0.197628;0.291948;-0.094320","32","37","36","0.361111","0.361111","0.065876","1.561381","0.929445","0.45018","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","high_force","1.0","mechanism_prior","0.5","-0.395256;0.583896;-0.188640","32","37","36","0.361111","0.361111","0.065876","1.769285","1.016465","0.505803","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","high_force","1.0","mechanism_prior","0.75","-0.592884;0.875844;-0.282960","32","37","36","0.361111","0.361111","0.065876","1.998801","1.08933","0.547133","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","high_force","1.0","mechanism_prior","1.0","-0.790512;1.167792;-0.377280","32","37","36","0.361111","0.361111","0.065876","2.243967","1.145975","0.576696","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.472222","0.555556","0.054043","1.000914","0.619013","0.080735","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.031524;0.300695;-0.269171","32","37","36","0.611111","0.555556","0.054043","1.015177","0.620226","0.238825","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.063047;0.601389;-0.538342","32","37","36","0.555556","0.555556","0.054043","1.069553","0.645449","0.234616","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.094571;0.902084;-0.807513","32","37","36","0.527778","0.555556","0.054043","1.160434","0.690074","0.228993","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.126095;1.202779;-1.076684","32","37","36","0.527778","0.555556","0.054043","1.28373","0.749688","0.35112","4.4","1.0","1.0","1"
"seed","serialized-token","17","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.222222","0.777778","0.015513","1.242132","0.772474","0.30533","4.8","1.0","1.0","1"
"seed","serialized-token","17","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.030488;-0.175656;0.206144","32","37","36","0.527778","0.777778","0.015513","1.091162","0.681505","0.241607","4.8","1.0","1.0","1"
"seed","serialized-token","17","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.060977;-0.351311;0.412288","32","37","36","0.5","0.777778","0.015513","0.961343","0.596175","0.093609","4.8","1.0","1.0","1"
"seed","serialized-token","17","nominal","catch_heavy","1.0","mechanism_prior","0.75","-0.091465;-0.526967;0.618433","32","37","36","0.583333","0.777778","0.015513","0.853682","0.520929","0.177283","4.8","1.0","1.0","1"
"seed","serialized-token","17","nominal","catch_heavy","1.0","mechanism_prior","1.0","-0.121954;-0.702623;0.824577","32","37","36","0.666667","0.777778","0.015513","0.768548","0.459415","0.186928","4.8","1.0","1.0","1"
"seed","serialized-token","19","nominal","nominal","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.527778","0.444444","0.016751","0.968306","0.599153","0.09681","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","nominal","1.0","mechanism_prior","0.25","-0.023942;0.076098;-0.052157","32","37","36","0.5","0.444444","0.016751","0.98378","0.607622","0.129813","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","nominal","1.0","mechanism_prior","0.5","-0.047883;0.152197;-0.104314","32","37","36","0.5","0.444444","0.016751","1.001723","0.617774","0.161393","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","nominal","1.0","mechanism_prior","0.75","-0.071825;0.228295;-0.156470","32","37","36","0.5","0.444444","0.016751","1.022175","0.629611","0.13126","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","nominal","1.0","mechanism_prior","1.0","-0.095766;0.304394;-0.208627","32","37","36","0.472222","0.444444","0.016751","1.045167","0.643112","0.124978","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","high_force","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.416667","0.361111","0.072623","1.120242","0.685981","0.182147","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","high_force","1.0","mechanism_prior","0.25","-0.251039;0.314189;-0.063150","32","37","36","0.361111","0.361111","0.072623","1.255528","0.776445","0.332213","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","high_force","1.0","mechanism_prior","0.5","-0.502078;0.628378;-0.126299","32","37","36","0.361111","0.361111","0.072623","1.434324","0.877592","0.413987","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","high_force","1.0","mechanism_prior","0.75","-0.753118;0.942567;-0.189449","32","37","36","0.361111","0.361111","0.072623","1.647809","0.974042","0.478683","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","high_force","1.0","mechanism_prior","1.0","-1.004157;1.256756;-0.252599","32","37","36","0.361111","0.361111","0.072623","1.887441","1.05632","0.527276","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","edge_shift","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.694444","0.555556","0.059208","0.949811","0.575327","0.263571","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","edge_shift","1.0","mechanism_prior","0.25","-0.016656;0.286116;-0.269460","32","37","36","0.666667","0.555556","0.059208","0.917546","0.546577","0.210114","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","edge_shift","1.0","mechanism_prior","0.5","-0.033313;0.572232;-0.538920","32","37","36","0.638889","0.555556","0.059208","0.927113","0.549467","0.113469","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","edge_shift","1.0","mechanism_prior","0.75","-0.049969;0.858349;-0.808380","32","37","36","0.583333","0.555556","0.059208","0.975181","0.577974","0.171934","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","edge_shift","1.0","mechanism_prior","1.0","-0.066626;1.144465;-1.077839","32","37","36","0.555556","0.555556","0.059208","1.057433","0.625451","0.238507","4.4","1.0","1.0","1"
"seed","serialized-token","19","nominal","catch_heavy","1.0","mechanism_prior","0.0","0.000000;0.000000;0.000000","32","37","36","0.194444","0.777778","0.012175","1.050659","0.667665","0.293023","4.825","1.0","1.0","1"
"seed","serialized-token","19","nominal","catch_heavy","1.0","mechanism_prior","0.25","-0.067289;-0.166876;0.234164","32","37","36","0.555556","0.777778","0.012175","0.91149","0.567399","0.129059","4.825","1.0","1.0","1"
"seed","serialized-token","19","nominal","catch_heavy","1.0","mechanism_prior","0.5","-0.134578;-0.333751;0.468329","32","37","36","0.722222","0.777778","0.012175","0.801123","0.483398","0.213818","4.825","1.0","1.0","1"
