row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,serialized-token,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.9375,0.9375,0.158436,0.93981,0.564162,0.534941,4.9375,1.0,1.0,1
seed,serialized-token,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.625,0.5625,0.159418,1.000514,0.59514,0.345704,4.0625,1.0,1.0,1
seed,serialized-token,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.5625,0.164114,1.194388,0.731396,0.392892,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.75,0.158869,1.011086,0.61857,0.215057,4.9375,1.0,1.0,1
seed,serialized-token,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.26216,1.048214,0.632143,0.298372,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.4375,0.262778,1.122326,0.687037,0.296341,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.75,0.262617,1.066876,0.647528,0.173367,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.9375,0.262356,1.077205,0.652111,0.052334,4.9375,1.0,1.0,1
seed,serialized-token,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.8125,0.5625,0.263544,0.932034,0.557971,0.413553,4.0625,1.0,1.0,1
seed,serialized-token,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.5,0.266511,1.069927,0.657615,0.171339,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.75,0.262813,1.149186,0.703898,0.383006,4.9375,1.0,1.0,1
seed,serialized-token,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.625,0.13004,1.575614,0.909497,0.274147,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5,0.131676,1.494685,0.859445,0.278444,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.5625,0.131373,1.179637,0.719751,0.336647,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.875,0.130134,1.810624,1.038996,0.477828,4.875,1.0,1.0,1
seed,serialized-token,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5625,0.131828,0.936996,0.586686,0.020188,4.0625,1.0,1.0,1
