row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,graph-transformer,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.625,0.283631,1.088816,0.661457,0.126412,4.875,1.0,1.0,1
seed,serialized-token,11,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.170954,1.100332,0.658496,0.293909,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.4375,0.174271,1.19071,0.73316,0.216165,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.6875,0.172848,1.381769,0.863398,0.437672,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.9375,0.9375,0.171134,0.734852,0.407066,0.437332,4.9375,1.0,1.0,1
seed,serialized-token,11,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.5625,0.173005,1.393618,0.869498,0.43767,4.0625,1.0,1.0,1
seed,serialized-token,11,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0,0.5625,0.181823,1.430299,0.911954,0.528668,4.4375,1.0,1.0,1
seed,serialized-token,11,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.75,0.172,1.300288,0.803259,0.31267,4.9375,1.0,1.0,1
seed,serialized-token,13,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.5625,0.283165,1.110841,0.677044,0.253582,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.4375,0.284227,1.101647,0.670796,0.174358,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.25,0.75,0.283864,1.12818,0.68591,0.128592,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.0625,0.9375,0.283275,1.157998,0.707779,0.316099,4.9375,1.0,1.0,1
seed,serialized-token,13,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.5,0.5625,0.285778,1.034143,0.622477,0.121444,4.0625,1.0,1.0,1
seed,serialized-token,13,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.5,0.290588,1.141204,0.690564,0.29936,4.5625,1.0,1.0,1
seed,serialized-token,13,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.75,0.283973,1.132018,0.688577,0.191109,4.9375,1.0,1.0,1
seed,serialized-token,17,nominal,nominal,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.625,0.25083,1.238767,0.75574,0.257148,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5,0.252217,1.196794,0.726333,0.214033,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,edge_shift,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.375,0.5625,0.251984,1.124909,0.683305,0.007151,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.125,0.875,0.250964,1.223789,0.746804,0.257145,4.875,1.0,1.0,1
seed,serialized-token,17,nominal,no_catch,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.1875,0.5625,0.25226,1.10717,0.67426,0.194654,4.0625,1.0,1.0,1
seed,serialized-token,17,nominal,edge_high_force,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.4375,0.4375,0.255279,1.039472,0.627255,0.196659,4.625,1.0,1.0,1
seed,serialized-token,17,nominal,edge_catch_heavy,1.0,none,0.0,none,,,0.000000;0.000000;0.000000,512,517,16,0.3125,0.625,0.252118,1.135952,0.690984,0.069648,4.875,1.0,1.0,1
summary,graph-transformer,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.020833,0.916667,0.253228,1.189725,0.726453,0.347835,4.916667,1.0,1.0,3
summary,graph-transformer,all,nominal,edge_catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.520833,0.708333,0.254213,1.069145,0.646401,0.299272,4.916667,1.0,1.0,3
summary,graph-transformer,all,nominal,edge_high_force,1.0,none,0.0,none,,,,512,517,16,0.458333,0.5,0.247493,1.089897,0.660057,0.203841,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal,edge_shift,1.0,none,0.0,none,,,,512,517,16,0.541667,0.666667,0.25442,1.061444,0.641457,0.195112,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal,high_force,1.0,none,0.0,none,,,,512,517,16,0.3125,0.458333,0.242028,1.089094,0.660315,0.07856,4.541667,1.0,1.0,3
summary,graph-transformer,all,nominal,no_catch,1.0,none,0.0,none,,,,512,517,16,0.625,0.5625,0.255232,1.028693,0.619293,0.273255,4.0625,1.0,1.0,3
summary,graph-transformer,all,nominal,nominal,1.0,none,0.0,none,,,,512,517,16,0.354167,0.541667,0.253123,1.08848,0.65848,0.148564,4.541667,1.0,1.0,3
summary,serialized-token,all,nominal,catch_heavy,1.0,none,0.0,none,,,,512,517,16,0.375,0.916667,0.235124,1.03888,0.62055,0.336859,4.916667,1.0,1.0,3
