accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_disagreement_penalty,deployment_reject_margin,deployment_risk_penalty,deployment_vote_threshold,excess_over_candidate_oracle,gate_steps,generated_candidates,harmful_accept_rate,heldout_seed,interaction_mode,loss,no_harm_margin,oracle_match_rate,policy,predicted_epistemic_mean,predicted_regret_mean,predicted_sigma_mean,propagation_steps,regret_corr,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,test_samples,total_objects_n,train_candidate_regret_accept_rate,train_candidate_regret_gate_loss,train_seed_count,train_static_learned_loss,train_uncertainty_regret_accept_rate,train_uncertainty_regret_gate_loss,validation_samples_per_seed
0.0,0.488889,4,0.929363,16,600,1.0,0.0,1.0,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1_d1_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,1.0,0.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1_d2_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,1.0,0.5,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1_d2_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,1.0,0.75,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1_d2_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,1.0,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1_d2_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.0,0.0,1.5,0.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d0_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.0,0.0,1.5,0.5,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d0_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.0,0.0,1.5,0.75,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d0_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.0,0.0,1.5,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d0_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.5,0.0,1.5,0.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d0p5_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.5,0.0,1.5,0.5,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d0p5_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.5,0.0,1.5,0.75,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d0p5_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.5,0.0,1.5,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d0p5_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,1.0,0.0,1.5,0.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d1_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,1.0,0.0,1.5,0.5,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d1_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,1.0,0.0,1.5,0.75,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d1_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,1.0,0.0,1.5,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d1_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,1.5,0.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d2_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,1.5,0.5,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d2_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,1.5,0.75,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d2_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,1.5,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r1p5_d2_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.0,0.0,2.0,0.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d0_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.0,0.0,2.0,0.5,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d0_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.0,0.0,2.0,0.75,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d0_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.0,0.0,2.0,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d0_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.5,0.0,2.0,0.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d0p5_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.5,0.0,2.0,0.5,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d0p5_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.5,0.0,2.0,0.75,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d0p5_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,0.5,0.0,2.0,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d0p5_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,1.0,0.0,2.0,0.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d1_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,1.0,0.0,2.0,0.5,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d1_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,1.0,0.0,2.0,0.75,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d1_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,1.0,0.0,2.0,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d1_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,2.0,0.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d2_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,2.0,0.5,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d2_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,2.0,0.75,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d2_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.0,0.488889,4,0.929363,16,600,2.0,0.0,2.0,1.0,0.043588,600,4,0.0,19,pairwise,0.972951,0.0,0.0,crossfit_regret_gate_m0_r2_d2_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.955556,0.588889,4,0.929363,16,600,0.0,0.0025,0.0,0.0,0.025144,600,4,0.3,19,pairwise,0.954507,0.0,0.288889,crossfit_regret_gate_m0p0025_r0_d0_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.666667,0.066667,0.044444,0.777778,0.033333,0.066667,0.022222,0.0,0.122222,0.011111,0.0,0.044444,0.044444,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.955556,0.588889,4,0.929363,16,600,0.0,0.0025,0.0,0.5,0.025144,600,4,0.3,19,pairwise,0.954507,0.0,0.288889,crossfit_regret_gate_m0p0025_r0_d0_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.666667,0.066667,0.044444,0.777778,0.033333,0.066667,0.022222,0.0,0.122222,0.011111,0.0,0.044444,0.044444,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.9,0.588889,4,0.929363,16,600,0.0,0.0025,0.0,0.75,0.026007,600,4,0.288889,19,pairwise,0.95537,0.0,0.277778,crossfit_regret_gate_m0p0025_r0_d0_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.644444,0.055556,0.044444,0.744444,0.022222,0.066667,0.011111,0.0,0.1,0.011111,0.0,0.1,0.044444,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.8,0.555556,4,0.929363,16,600,0.0,0.0025,0.0,1.0,0.031457,600,4,0.266667,19,pairwise,0.96082,0.0,0.233333,crossfit_regret_gate_m0p0025_r0_d0_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.633333,0.044444,0.033333,0.711111,0.022222,0.022222,0.0,0.0,0.044444,0.011111,0.0,0.2,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.877778,0.566667,4,0.929363,16,600,0.5,0.0025,0.0,0.0,0.028465,600,4,0.288889,19,pairwise,0.957828,0.0,0.244444,crossfit_regret_gate_m0p0025_r0_d0p5_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.655556,0.055556,0.044444,0.755556,0.022222,0.033333,0.011111,0.011111,0.077778,0.011111,0.0,0.122222,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.877778,0.566667,4,0.929363,16,600,0.5,0.0025,0.0,0.5,0.028465,600,4,0.288889,19,pairwise,0.957828,0.0,0.244444,crossfit_regret_gate_m0p0025_r0_d0p5_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.655556,0.055556,0.044444,0.755556,0.022222,0.033333,0.011111,0.011111,0.077778,0.011111,0.0,0.122222,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.866667,0.566667,4,0.929363,16,600,0.5,0.0025,0.0,0.75,0.028702,600,4,0.288889,19,pairwise,0.958065,0.0,0.244444,crossfit_regret_gate_m0p0025_r0_d0p5_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.655556,0.055556,0.044444,0.755556,0.022222,0.033333,0.011111,0.0,0.066667,0.011111,0.0,0.133333,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.8,0.555556,4,0.929363,16,600,0.5,0.0025,0.0,1.0,0.031516,600,4,0.266667,19,pairwise,0.960879,0.0,0.233333,crossfit_regret_gate_m0p0025_r0_d0p5_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.644444,0.044444,0.033333,0.722222,0.022222,0.022222,0.0,0.0,0.044444,0.011111,0.0,0.2,0.022222,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.822222,0.555556,4,0.929363,16,600,1.0,0.0025,0.0,0.0,0.028845,600,4,0.277778,19,pairwise,0.958208,0.0,0.233333,crossfit_regret_gate_m0p0025_r0_d1_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.655556,0.044444,0.033333,0.733333,0.011111,0.033333,0.0,0.0,0.044444,0.011111,0.0,0.177778,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.822222,0.555556,4,0.929363,16,600,1.0,0.0025,0.0,0.5,0.028845,600,4,0.277778,19,pairwise,0.958208,0.0,0.233333,crossfit_regret_gate_m0p0025_r0_d1_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.655556,0.044444,0.033333,0.733333,0.011111,0.033333,0.0,0.0,0.044444,0.011111,0.0,0.177778,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.822222,0.555556,4,0.929363,16,600,1.0,0.0025,0.0,0.75,0.028845,600,4,0.277778,19,pairwise,0.958208,0.0,0.233333,crossfit_regret_gate_m0p0025_r0_d1_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.655556,0.044444,0.033333,0.733333,0.011111,0.033333,0.0,0.0,0.044444,0.011111,0.0,0.177778,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.788889,0.544444,4,0.929363,16,600,1.0,0.0025,0.0,1.0,0.031664,600,4,0.266667,19,pairwise,0.961027,0.0,0.222222,crossfit_regret_gate_m0p0025_r0_d1_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.644444,0.044444,0.033333,0.722222,0.011111,0.022222,0.0,0.0,0.033333,0.011111,0.0,0.211111,0.022222,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.677778,0.544444,4,0.929363,16,600,2.0,0.0025,0.0,0.0,0.03162,600,4,0.222222,19,pairwise,0.960983,0.0,0.166667,crossfit_regret_gate_m0p0025_r0_d2_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.544444,0.044444,0.033333,0.622222,0.0,0.011111,0.0,0.0,0.011111,0.011111,0.0,0.322222,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.677778,0.544444,4,0.929363,16,600,2.0,0.0025,0.0,0.5,0.03162,600,4,0.222222,19,pairwise,0.960983,0.0,0.166667,crossfit_regret_gate_m0p0025_r0_d2_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.544444,0.044444,0.033333,0.622222,0.0,0.011111,0.0,0.0,0.011111,0.011111,0.0,0.322222,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.677778,0.544444,4,0.929363,16,600,2.0,0.0025,0.0,0.75,0.03162,600,4,0.222222,19,pairwise,0.960983,0.0,0.166667,crossfit_regret_gate_m0p0025_r0_d2_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.544444,0.044444,0.033333,0.622222,0.0,0.011111,0.0,0.0,0.011111,0.011111,0.0,0.322222,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.677778,0.544444,4,0.929363,16,600,2.0,0.0025,0.0,1.0,0.03162,600,4,0.222222,19,pairwise,0.960983,0.0,0.166667,crossfit_regret_gate_m0p0025_r0_d2_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.544444,0.044444,0.033333,0.622222,0.0,0.011111,0.0,0.0,0.011111,0.011111,0.0,0.322222,0.033333,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.488889,0.511111,4,0.929363,16,600,0.0,0.0025,0.5,0.0,0.035036,600,4,0.133333,19,pairwise,0.964399,0.0,0.122222,crossfit_regret_gate_m0p0025_r0p5_d0_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.433333,0.033333,0.022222,0.488889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511111,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.477778,0.511111,4,0.929363,16,600,0.0,0.0025,0.5,0.5,0.035094,600,4,0.133333,19,pairwise,0.964457,0.0,0.122222,crossfit_regret_gate_m0p0025_r0p5_d0_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.422222,0.033333,0.022222,0.477778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522222,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.422222,0.511111,4,0.929363,16,600,0.0,0.0025,0.5,0.75,0.035947,600,4,0.122222,19,pairwise,0.96531,0.0,0.111111,crossfit_regret_gate_m0p0025_r0p5_d0_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.388889,0.033333,0.0,0.422222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577778,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.211111,0.5,4,0.929363,16,600,0.0,0.0025,0.5,1.0,0.038494,600,4,0.055556,19,pairwise,0.967857,0.0,0.077778,crossfit_regret_gate_m0p0025_r0p5_d0_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.2,0.011111,0.0,0.211111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788889,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.4,0.5,4,0.929363,16,600,0.5,0.0025,0.5,0.0,0.034142,600,4,0.111111,19,pairwise,0.963505,0.0,0.1,crossfit_regret_gate_m0p0025_r0p5_d0p5_v0,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.355556,0.033333,0.011111,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.4,0.5,4,0.929363,16,600,0.5,0.0025,0.5,0.5,0.034142,600,4,0.111111,19,pairwise,0.963505,0.0,0.1,crossfit_regret_gate_m0p0025_r0p5_d0p5_v0p5,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.355556,0.033333,0.011111,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.388889,0.5,4,0.929363,16,600,0.5,0.0025,0.5,0.75,0.035445,600,4,0.111111,19,pairwise,0.964808,0.0,0.1,crossfit_regret_gate_m0p0025_r0p5_d0p5_v0p75,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.355556,0.033333,0.0,0.388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611111,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
0.211111,0.5,4,0.929363,16,600,0.5,0.0025,0.5,1.0,0.038494,600,4,0.055556,19,pairwise,0.967857,0.0,0.077778,crossfit_regret_gate_m0p0025_r0p5_d0p5_v1,0.008993,-0.00602,0.058341,40,0.132708,600,400,19,0.2,0.011111,0.0,0.211111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788889,0.0,,,,,,90,2048,0.844444,0.896549,4,0.923252,0.844444,0.896549,180
