accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,excess_over_candidate_oracle,feature_variant,generated_candidates,heldout_seed,interaction_mode,loss,mechanism_max_seed_harm,mechanism_min_win_rate,mechanism_risk_penalty,mechanism_safe_margin,oracle_match_rate,policy,propagation_steps,regret_retriever_steps,retriever_steps,risk_adjusted_max_delta,risk_adjusted_mean_delta,risk_adjusted_score,risk_adjusted_selected_mechanism,risk_adjusted_win_rate,safe_margin,safe_uses_invariant_scorer,scorer_steps,seed,seed_stable_max_delta,seed_stable_mean_delta,seed_stable_selected_mechanism,seed_stable_win_rate,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_non_learned_rate,selected_proximity_rate,test_samples,total_objects_n,train_delta_vs_static,train_invariant_scorer_loss,train_seed_count,train_selected_mechanism,train_static_learned_loss,validation_samples_per_seed
0.5,4,0.957095,32,600,0.029132,role_geometry_family,4,13,pairwise,0.986227,0.0,0.75,0.5,0.0,0.311111,risk_adjusted_selected_mechanism,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.002262,0.98218,4,composition_count_only,0.984442,180
0.566667,4,0.957095,32,600,0.0,role_geometry_family,4,13,pairwise,0.957095,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.311111,0.011111,0.0,0.322222,0.022222,0.2,0.1,0.011111,0.333333,0.233333,0.0,0.0,1.0,0.111111,90,2048,-0.002262,0.98218,4,composition_count_only,0.984442,180
0.466667,4,0.957095,32,600,0.032056,role_geometry_only,4,13,pairwise,0.989151,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.004738,0.979704,4,composition_count_only,0.984442,180
0.5,4,0.957095,32,600,0.029313,role_geometry_only,4,13,pairwise,0.986407,0.0,0.75,0.5,0.0,0.211111,invariant_set_scorer,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.011111,0.055556,0.022222,0.088889,0.0,0.322222,0.0,0.0,0.322222,0.3,0.011111,0.0,1.0,0.277778,90,2048,-0.004738,0.979704,4,composition_count_only,0.984442,180
0.5,4,0.957095,32,600,0.029313,role_geometry_only,4,13,pairwise,0.986407,0.0,0.75,0.5,0.0,0.211111,train_safe_invariant_set_scorer,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.011111,0.055556,0.022222,0.088889,0.0,0.322222,0.0,0.0,0.322222,0.3,0.011111,0.0,1.0,0.277778,90,2048,-0.004738,0.979704,4,composition_count_only,0.984442,180
0.5,4,0.957095,32,600,0.029994,role_geometry_only,4,13,pairwise,0.987088,0.0,0.75,0.5,0.0,0.011111,train_selected_mechanism,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.004738,0.979704,4,composition_count_only,0.984442,180
0.466667,4,0.957095,32,600,0.032056,role_geometry_only,4,13,pairwise,0.989151,0.0,0.75,0.5,0.0,0.0,seed_stable_selected_mechanism,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.004738,0.979704,4,composition_count_only,0.984442,180
0.5,4,0.957095,32,600,0.029132,role_geometry_only,4,13,pairwise,0.986227,0.0,0.75,0.5,0.0,0.311111,risk_adjusted_selected_mechanism,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.004738,0.979704,4,composition_count_only,0.984442,180
0.566667,4,0.957095,32,600,0.0,role_geometry_only,4,13,pairwise,0.957095,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,0.001319,-0.006618,-0.005958,composition_argmax,0.75,0.0,1,600,13,0.0,0.0,learned,0.0,0.311111,0.011111,0.0,0.322222,0.022222,0.2,0.1,0.011111,0.333333,0.233333,0.0,0.0,1.0,0.111111,90,2048,-0.004738,0.979704,4,composition_count_only,0.984442,180
0.455556,4,0.986714,32,600,0.019297,role_geometry_family,4,17,pairwise,1.00601,0.0,0.75,0.5,0.0,0.011111,static_learned_interaction,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.008963,0.971891,4,composition_count_only,0.980855,180
0.511111,4,0.986714,32,600,0.021664,role_geometry_family,4,17,pairwise,1.008378,0.0,0.75,0.5,0.0,0.111111,invariant_set_scorer,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,0.011111,0.0,0.011111,0.011111,0.288889,0.011111,0.011111,0.322222,0.411111,0.022222,0.0,1.0,0.233333,90,2048,-0.008963,0.971891,4,composition_count_only,0.980855,180
0.511111,4,0.986714,32,600,0.021664,role_geometry_family,4,17,pairwise,1.008378,0.0,0.75,0.5,0.0,0.111111,train_safe_invariant_set_scorer,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,0.011111,0.0,0.011111,0.011111,0.288889,0.011111,0.011111,0.322222,0.411111,0.022222,0.0,1.0,0.233333,90,2048,-0.008963,0.971891,4,composition_count_only,0.980855,180
0.477778,4,0.986714,32,600,0.022398,role_geometry_family,4,17,pairwise,1.009112,0.0,0.75,0.5,0.0,0.0,train_selected_mechanism,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.008963,0.971891,4,composition_count_only,0.980855,180
0.477778,4,0.986714,32,600,0.022398,role_geometry_family,4,17,pairwise,1.009112,0.0,0.75,0.5,0.0,0.0,seed_stable_selected_mechanism,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.008963,0.971891,4,composition_count_only,0.980855,180
0.477778,4,0.986714,32,600,0.022398,role_geometry_family,4,17,pairwise,1.009112,0.0,0.75,0.5,0.0,0.0,risk_adjusted_selected_mechanism,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.008963,0.971891,4,composition_count_only,0.980855,180
0.544444,4,0.986714,32,600,0.0,role_geometry_family,4,17,pairwise,0.986714,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.122222,0.0,0.011111,0.133333,0.111111,0.144444,0.155556,0.088889,0.5,0.222222,0.033333,0.011111,1.0,0.1,90,2048,-0.008963,0.971891,4,composition_count_only,0.980855,180
0.455556,4,0.986714,32,600,0.019297,role_geometry_only,4,17,pairwise,1.00601,0.0,0.75,0.5,0.0,0.011111,static_learned_interaction,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.006269,0.974586,4,composition_count_only,0.980855,180
0.533333,4,0.986714,32,600,0.02147,role_geometry_only,4,17,pairwise,1.008184,0.0,0.75,0.5,0.0,0.155556,invariant_set_scorer,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.055556,0.022222,0.033333,0.111111,0.0,0.2,0.011111,0.0,0.211111,0.522222,0.0,0.0,1.0,0.155556,90,2048,-0.006269,0.974586,4,composition_count_only,0.980855,180
0.533333,4,0.986714,32,600,0.02147,role_geometry_only,4,17,pairwise,1.008184,0.0,0.75,0.5,0.0,0.155556,train_safe_invariant_set_scorer,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.055556,0.022222,0.033333,0.111111,0.0,0.2,0.011111,0.0,0.211111,0.522222,0.0,0.0,1.0,0.155556,90,2048,-0.006269,0.974586,4,composition_count_only,0.980855,180
0.477778,4,0.986714,32,600,0.022398,role_geometry_only,4,17,pairwise,1.009112,0.0,0.75,0.5,0.0,0.0,train_selected_mechanism,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.006269,0.974586,4,composition_count_only,0.980855,180
0.477778,4,0.986714,32,600,0.022398,role_geometry_only,4,17,pairwise,1.009112,0.0,0.75,0.5,0.0,0.0,seed_stable_selected_mechanism,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.006269,0.974586,4,composition_count_only,0.980855,180
0.477778,4,0.986714,32,600,0.022398,role_geometry_only,4,17,pairwise,1.009112,0.0,0.75,0.5,0.0,0.0,risk_adjusted_selected_mechanism,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.006269,0.974586,4,composition_count_only,0.980855,180
0.544444,4,0.986714,32,600,0.0,role_geometry_only,4,17,pairwise,0.986714,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,-0.01065,-0.014636,-0.014636,composition_count_only,1.0,0.0,1,600,17,-0.01065,-0.014636,composition_count_only,1.0,0.122222,0.0,0.011111,0.133333,0.111111,0.144444,0.155556,0.088889,0.5,0.222222,0.033333,0.011111,1.0,0.1,90,2048,-0.006269,0.974586,4,composition_count_only,0.980855,180
0.5,4,0.96286,32,600,0.039958,role_geometry_family,4,19,pairwise,1.002818,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,0.002398,-0.010346,-0.009147,composition_argmax,0.75,0.0,1,600,19,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.004441,0.980693,4,composition_count_only,0.985134,180
0.477778,4,0.96286,32,600,0.055199,role_geometry_family,4,19,pairwise,1.018059,0.0,0.75,0.5,0.0,0.111111,invariant_set_scorer,40,600,400,0.002398,-0.010346,-0.009147,composition_argmax,0.75,0.0,1,600,19,0.0,0.0,learned,0.0,0.011111,0.0,0.011111,0.022222,0.0,0.155556,0.0,0.0,0.155556,0.611111,0.0,0.0,1.0,0.211111,90,2048,-0.004441,0.980693,4,composition_count_only,0.985134,180
0.477778,4,0.96286,32,600,0.055199,role_geometry_family,4,19,pairwise,1.018059,0.0,0.75,0.5,0.0,0.111111,train_safe_invariant_set_scorer,40,600,400,0.002398,-0.010346,-0.009147,composition_argmax,0.75,0.0,1,600,19,0.0,0.0,learned,0.0,0.011111,0.0,0.011111,0.022222,0.0,0.155556,0.0,0.0,0.155556,0.611111,0.0,0.0,1.0,0.211111,90,2048,-0.004441,0.980693,4,composition_count_only,0.985134,180
0.533333,4,0.96286,32,600,0.037004,role_geometry_family,4,19,pairwise,0.999864,0.0,0.75,0.5,0.0,0.033333,train_selected_mechanism,40,600,400,0.002398,-0.010346,-0.009147,composition_argmax,0.75,0.0,1,600,19,0.0,0.0,learned,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.004441,0.980693,4,composition_count_only,0.985134,180
0.5,4,0.96286,32,600,0.039958,role_geometry_family,4,19,pairwise,1.002818,0.0,0.75,0.5,0.0,0.0,seed_stable_selected_mechanism,40,600,400,0.002398,-0.010346,-0.009147,composition_argmax,0.75,0.0,1,600,19,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.004441,0.980693,4,composition_count_only,0.985134,180
0.533333,4,0.96286,32,600,0.03731,role_geometry_family,4,19,pairwise,1.00017,0.0,0.75,0.5,0.0,0.255556,risk_adjusted_selected_mechanism,40,600,400,0.002398,-0.010346,-0.009147,composition_argmax,0.75,0.0,1,600,19,0.0,0.0,learned,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.004441,0.980693,4,composition_count_only,0.985134,180
0.555556,4,0.96286,32,600,0.0,role_geometry_family,4,19,pairwise,0.96286,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,0.002398,-0.010346,-0.009147,composition_argmax,0.75,0.0,1,600,19,0.0,0.0,learned,0.0,0.255556,0.033333,0.0,0.288889,0.077778,0.277778,0.055556,0.033333,0.444444,0.166667,0.011111,0.0,1.0,0.088889,90,2048,-0.004441,0.980693,4,composition_count_only,0.985134,180
0.5,4,0.96286,32,600,0.039958,role_geometry_only,4,19,pairwise,1.002818,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,-0.000924,-0.009312,-0.009312,invariant,1.0,0.0,1,600,19,-0.000924,-0.009312,invariant,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,90,2048,-0.009312,0.975822,4,composition_count_only,0.985134,180
0.488889,4,0.96286,32,600,0.048423,role_geometry_only,4,19,pairwise,1.011283,0.0,0.75,0.5,0.0,0.166667,invariant_set_scorer,40,600,400,-0.000924,-0.009312,-0.009312,invariant,1.0,0.0,1,600,19,-0.000924,-0.009312,invariant,1.0,0.066667,0.0,0.055556,0.122222,0.0,0.311111,0.022222,0.011111,0.344444,0.366667,0.0,0.0,1.0,0.166667,90,2048,-0.009312,0.975822,4,composition_count_only,0.985134,180
0.488889,4,0.96286,32,600,0.048423,role_geometry_only,4,19,pairwise,1.011283,0.0,0.75,0.5,0.0,0.166667,train_safe_invariant_set_scorer,40,600,400,-0.000924,-0.009312,-0.009312,invariant,1.0,0.0,1,600,19,-0.000924,-0.009312,invariant,1.0,0.066667,0.0,0.055556,0.122222,0.0,0.311111,0.022222,0.011111,0.344444,0.366667,0.0,0.0,1.0,0.166667,90,2048,-0.009312,0.975822,4,composition_count_only,0.985134,180
0.533333,4,0.96286,32,600,0.037004,role_geometry_only,4,19,pairwise,0.999864,0.0,0.75,0.5,0.0,0.033333,train_selected_mechanism,40,600,400,-0.000924,-0.009312,-0.009312,invariant,1.0,0.0,1,600,19,-0.000924,-0.009312,invariant,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90,2048,-0.009312,0.975822,4,composition_count_only,0.985134,180
0.488889,4,0.96286,32,600,0.048423,role_geometry_only,4,19,pairwise,1.011283,0.0,0.75,0.5,0.0,0.166667,seed_stable_selected_mechanism,40,600,400,-0.000924,-0.009312,-0.009312,invariant,1.0,0.0,1,600,19,-0.000924,-0.009312,invariant,1.0,0.066667,0.0,0.055556,0.122222,0.0,0.311111,0.022222,0.011111,0.344444,0.366667,0.0,0.0,1.0,0.166667,90,2048,-0.009312,0.975822,4,composition_count_only,0.985134,180
0.488889,4,0.96286,32,600,0.048423,role_geometry_only,4,19,pairwise,1.011283,0.0,0.75,0.5,0.0,0.166667,risk_adjusted_selected_mechanism,40,600,400,-0.000924,-0.009312,-0.009312,invariant,1.0,0.0,1,600,19,-0.000924,-0.009312,invariant,1.0,0.066667,0.0,0.055556,0.122222,0.0,0.311111,0.022222,0.011111,0.344444,0.366667,0.0,0.0,1.0,0.166667,90,2048,-0.009312,0.975822,4,composition_count_only,0.985134,180
0.555556,4,0.96286,32,600,0.0,role_geometry_only,4,19,pairwise,0.96286,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,-0.000924,-0.009312,-0.009312,invariant,1.0,0.0,1,600,19,-0.000924,-0.009312,invariant,1.0,0.255556,0.033333,0.0,0.288889,0.077778,0.277778,0.055556,0.033333,0.444444,0.166667,0.011111,0.0,1.0,0.088889,90,2048,-0.009312,0.975822,4,composition_count_only,0.985134,180
0.488889,4,0.946089,32,600,0.051852,role_geometry_family,4,23,pairwise,0.997941,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.988889,0.0,90,2048,-0.00149,0.978678,4,composition_count_only,0.980167,180
0.555556,4,0.946089,32,600,0.051372,role_geometry_family,4,23,pairwise,0.997461,0.0,0.75,0.5,0.0,0.211111,invariant_set_scorer,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.022222,0.0,0.0,0.022222,0.011111,0.088889,0.022222,0.0,0.122222,0.688889,0.0,0.011111,0.988889,0.155556,90,2048,-0.00149,0.978678,4,composition_count_only,0.980167,180
0.555556,4,0.946089,32,600,0.051372,role_geometry_family,4,23,pairwise,0.997461,0.0,0.75,0.5,0.0,0.211111,train_safe_invariant_set_scorer,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.022222,0.0,0.0,0.022222,0.011111,0.088889,0.022222,0.0,0.122222,0.688889,0.0,0.011111,0.988889,0.155556,90,2048,-0.00149,0.978678,4,composition_count_only,0.980167,180
0.644444,4,0.946089,32,600,0.045735,role_geometry_family,4,23,pairwise,0.991824,0.0,0.75,0.5,0.0,0.0,train_selected_mechanism,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,90,2048,-0.00149,0.978678,4,composition_count_only,0.980167,180
0.488889,4,0.946089,32,600,0.051852,role_geometry_family,4,23,pairwise,0.997941,0.0,0.75,0.5,0.0,0.0,seed_stable_selected_mechanism,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.988889,0.0,90,2048,-0.00149,0.978678,4,composition_count_only,0.980167,180
0.644444,4,0.946089,32,600,0.045735,role_geometry_family,4,23,pairwise,0.991824,0.0,0.75,0.5,0.0,0.0,risk_adjusted_selected_mechanism,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,90,2048,-0.00149,0.978678,4,composition_count_only,0.980167,180
0.7,4,0.946089,32,600,0.0,role_geometry_family,4,23,pairwise,0.946089,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.277778,0.0,0.0,0.277778,0.044444,0.288889,0.044444,0.033333,0.411111,0.166667,0.0,0.0,0.988889,0.144444,90,2048,-0.00149,0.978678,4,composition_count_only,0.980167,180
0.488889,4,0.946089,32,600,0.051852,role_geometry_only,4,23,pairwise,0.997941,0.0,0.75,0.5,0.0,0.0,static_learned_interaction,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.988889,0.0,90,2048,-0.001365,0.978802,4,composition_count_only,0.980167,180
0.488889,4,0.946089,32,600,0.06224,role_geometry_only,4,23,pairwise,1.008329,0.0,0.75,0.5,0.0,0.166667,invariant_set_scorer,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.011111,0.011111,0.0,0.022222,0.0,0.122222,0.022222,0.0,0.144444,0.6,0.0,0.011111,0.988889,0.222222,90,2048,-0.001365,0.978802,4,composition_count_only,0.980167,180
0.488889,4,0.946089,32,600,0.06224,role_geometry_only,4,23,pairwise,1.008329,0.0,0.75,0.5,0.0,0.166667,train_safe_invariant_set_scorer,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.011111,0.011111,0.0,0.022222,0.0,0.122222,0.022222,0.0,0.144444,0.6,0.0,0.011111,0.988889,0.222222,90,2048,-0.001365,0.978802,4,composition_count_only,0.980167,180
0.644444,4,0.946089,32,600,0.045735,role_geometry_only,4,23,pairwise,0.991824,0.0,0.75,0.5,0.0,0.0,train_selected_mechanism,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,90,2048,-0.001365,0.978802,4,composition_count_only,0.980167,180
0.488889,4,0.946089,32,600,0.051852,role_geometry_only,4,23,pairwise,0.997941,0.0,0.75,0.5,0.0,0.0,seed_stable_selected_mechanism,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.988889,0.0,90,2048,-0.001365,0.978802,4,composition_count_only,0.980167,180
0.644444,4,0.946089,32,600,0.045735,role_geometry_only,4,23,pairwise,0.991824,0.0,0.75,0.5,0.0,0.0,risk_adjusted_selected_mechanism,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,90,2048,-0.001365,0.978802,4,composition_count_only,0.980167,180
0.7,4,0.946089,32,600,0.0,role_geometry_only,4,23,pairwise,0.946089,0.0,0.75,0.5,0.0,1.0,generated_plus_composition_oracle,40,600,400,0.002456,-0.009069,-0.007841,composition_count_only,0.75,0.0,1,600,23,0.0,0.0,learned,0.0,0.277778,0.0,0.0,0.277778,0.044444,0.288889,0.044444,0.033333,0.411111,0.166667,0.0,0.0,0.988889,0.144444,90,2048,-0.001365,0.978802,4,composition_count_only,0.980167,180
