causal_k,dense_breaks_sparse,dense_correct,dense_fixes_sparse,dense_loss,dense_needed,event_norm,interaction_density,interaction_mode,mean_pair_distance,min_pair_distance,sample_index,seed,sparse_confidence,sparse_correct,sparse_delta_norm,sparse_entropy,sparse_loss,sparse_margin,sparse_uncertainty_mean,target_x,target_y,total_objects_n
32,0,1,0,0.23914342,0,1.5845691,0.22413093,pairwise,0.16169649,0.00631771,51,11,0.61222965,1,0.22635502,0.90134823,0.49064779,0.33703715,0.55855614,0.89635652,0.0,2048
32,0,0,0,1.89928913,0,1.71847773,0.20738541,pairwise,0.16334109,0.01443247,52,11,0.42697939,0,0.26459199,1.06408191,1.04141355,0.07402396,0.55133975,0.68496138,0.0,2048
32,0,1,1,0.77533901,1,1.81636286,0.180795,pairwise,0.18432346,0.00448217,53,11,0.42659411,0,0.34728086,1.02232385,0.88463885,0.01373085,0.5476371,0.51977289,0.0,2048
32,0,0,0,1.02834535,1,1.78543115,0.21997638,pairwise,0.15706439,0.00859437,54,11,0.41600123,0,0.3198573,1.03359592,1.75601935,0.00473356,0.54861778,0.62495995,0.0,2048
32,0,1,0,0.73183209,0,1.89822602,0.22975419,pairwise,0.15929165,0.00205552,55,11,0.46268797,1,0.41894135,0.99680603,0.77070236,0.06368583,0.54459363,0.60227239,0.0,2048
32,0,0,0,1.45660973,0,1.62976253,0.20157556,pairwise,0.16914774,0.0084571,56,11,0.4308292,0,0.23090121,1.04760313,0.97589624,0.05397475,0.55597895,0.62251836,0.0,2048
32,0,1,0,0.32465985,0,1.60864282,0.23772071,pairwise,0.15561211,0.00502813,57,11,0.52495468,1,0.24393335,0.98522377,0.64444333,0.19620639,0.5574882,0.56168038,0.0,2048
32,0,0,0,2.16615057,0,1.67005408,0.21465126,pairwise,0.15582408,0.00298279,58,11,0.42023051,0,0.22704752,1.08219087,1.25024462,0.12689579,0.55345488,0.72854263,0.0,2048
32,1,0,0,0.94186074,0,1.7619158,0.16219142,pairwise,0.19230874,0.01343352,59,11,0.41957483,1,0.29761505,1.04421663,0.86851341,0.02516666,0.54959887,0.65229255,0.0,2048
32,0,0,0,1.48586679,1,1.82181537,0.19019693,pairwise,0.18641657,0.0061061,60,11,0.42600462,0,0.356345,1.02076817,1.83953559,0.01090047,0.5475412,0.4749907,0.0,2048
32,0,0,0,2.07733774,0,1.67775595,0.18934229,pairwise,0.20643853,0.00223955,61,11,0.41679651,0,0.22932619,1.08183837,1.15998876,0.1033068,0.55264843,0.93740463,0.0,2048
32,1,0,0,0.95819128,0,1.76302731,0.17100516,pairwise,0.1845652,0.01116755,62,11,0.41732877,1,0.30043566,1.04254985,0.87388092,0.01833481,0.54932815,0.66105866,0.0,2048
32,0,1,0,0.2109399,0,1.57451379,0.18819216,pairwise,0.17142856,0.00973542,63,11,0.65811682,1,0.24335246,0.84498757,0.41837278,0.41195047,0.55955768,0.79639584,0.0,2048
32,0,0,0,2.29103708,0,1.65009415,0.20514242,pairwise,0.17764248,0.00647111,64,11,0.40143585,0,0.25549179,1.0673641,1.51298141,0.02312401,0.55522442,0.48162979,0.0,2048
32,1,0,0,0.99244714,0,1.75008833,0.17564546,pairwise,0.18422367,0.00843071,65,11,0.42074552,1,0.28952968,1.04855514,0.86572707,0.03360003,0.54991734,0.66762364,0.0,2048
32,0,0,0,1.39032197,1,1.82735252,0.19396462,pairwise,0.17359643,0.01099757,66,11,0.43726769,0,0.35450214,1.01812005,1.85335088,0.03124654,0.54695964,0.657875,0.0,2048
32,0,0,0,1.66805816,0,1.76413822,0.21164879,pairwise,0.1586652,0.00924017,67,11,0.41570431,0,0.29835856,1.04227996,0.91367191,0.01465541,0.54928541,0.71583718,0.0,2048
32,1,0,0,1.01918721,0,1.72883332,0.18219255,pairwise,0.18402734,0.00831108,68,11,0.42881024,1,0.27707759,1.06122708,0.84674078,0.07254916,0.55116755,0.58204216,0.0,2048
32,0,1,0,0.25320992,0,1.58595896,0.20118216,pairwise,0.1663076,0.0095818,69,11,0.61341739,1,0.2558915,0.89873201,0.48870969,0.33756748,0.55904472,0.60954714,0.0,2048
32,0,0,0,1.70235801,0,1.75712168,0.23278092,pairwise,0.15304537,0.00783224,70,11,0.41877118,0,0.2918359,1.04580927,0.93358976,0.02563128,0.54968417,0.64349669,0.0,2048
32,1,0,0,1.33234358,0,1.66350806,0.17468017,pairwise,0.19497012,0.00626968,71,11,0.4148638,1,0.22028911,1.08391714,0.87980503,0.11377209,0.55349624,0.89790839,0.0,2048
32,0,1,0,0.19194549,0,1.5667088,0.20371343,pairwise,0.16122897,0.00892681,72,11,0.68974835,1,0.27208972,0.80122131,0.37142843,0.4642401,0.56066507,0.6704402,0.0,2048
32,0,1,0,0.5844925,0,1.94500339,0.18779168,pairwise,0.17940667,0.00156713,73,11,0.48143876,1,0.46502745,0.98739183,0.73097628,0.09559181,0.54258025,0.81390274,0.0,2048
32,1,0,0,1.21188378,0,1.68966556,0.16301127,pairwise,0.18959856,0.00791952,74,11,0.42491293,1,0.24085593,1.07652485,0.85587102,0.10381976,0.5524509,0.73253095,0.0,2048
32,0,0,0,1.74470925,1,1.85824597,0.2026305,pairwise,0.17296794,0.00530479,75,11,0.45163563,0,0.38270396,1.00856042,1.9083792,0.05159187,0.54576373,0.66560477,0.0,2048
32,0,0,0,1.99037325,0,1.69344699,0.19892183,pairwise,0.18314619,0.01135008,76,11,0.41861117,0,0.24104129,1.07499504,1.08380961,0.08030692,0.55186069,0.94479942,0.0,2048
32,0,1,1,0.82453257,1,1.82206905,0.17592467,pairwise,0.18763821,0.01006414,77,11,0.44206032,0,0.35473189,1.02214062,0.92531431,0.04565349,0.54659796,0.90687293,0.0,2048
32,0,1,0,0.35544989,0,1.6196723,0.18513553,pairwise,0.17901373,0.01217754,78,11,0.4742189,1,0.23570177,1.02248549,0.74608624,0.11812204,0.55667424,0.62231714,0.0,2048
32,1,0,0,1.28671205,0,1.81625497,0.21060787,pairwise,0.16597381,0.00537995,79,11,0.43079993,1,0.34585741,1.02190685,0.84211147,0.02188891,0.54737449,0.63963652,0.0,2048
32,0,0,0,0.92916715,0,1.93902576,0.18727076,pairwise,0.18349986,0.00320445,80,11,0.47116154,0,0.45548642,0.98601645,0.91830885,0.07196796,0.54351079,0.47092173,0.0,2048
32,0,0,0,1.43584538,1,1.83413839,0.19038035,pairwise,0.17357384,0.00875211,81,11,0.44197407,0,0.36168253,1.0160625,1.86455929,0.03891262,0.54657084,0.68863708,0.0,2048
32,0,0,0,2.1263783,0,1.67331839,0.21588919,pairwise,0.15584333,0.0100285,82,11,0.41783503,0,0.2238076,1.08295107,1.21108007,0.11995962,0.5531258,0.88209915,0.0,2048
32,1,0,0,1.30780363,0,1.66908944,0.1735709,pairwise,0.1889873,0.007434,83,11,0.41644776,1,0.22268218,1.08354986,0.87599427,0.12058321,0.55316186,0.91518998,0.0,2048
32,0,0,0,2.30051923,0,1.93130863,0.19939214,pairwise,0.16298549,0.0016048,84,11,0.47831216,0,0.45306066,0.99089849,1.9996233,0.09201065,0.54297811,0.78789437,0.0,2048
32,0,0,0,2.01340437,0,1.6972965,0.21773855,pairwise,0.15491359,0.00519951,85,11,0.42685652,0,0.2470081,1.07352519,1.11322045,0.09835714,0.55220413,0.73080409,0.0,2048
32,1,0,0,1.26510346,0,1.67754567,0.17492424,pairwise,0.19383222,0.0021564,86,11,0.42236218,1,0.23118836,1.0805819,0.8618921,0.11788756,0.55295157,0.79729795,0.0,2048
32,0,1,0,0.12996055,0,1.54697073,0.21260707,pairwise,0.16489622,0.00319565,87,11,0.75453353,1,0.34384358,0.69869536,0.28165555,0.57359082,0.56360841,0.55332631,0.0,2048
32,0,0,0,1.81135225,0,1.73235345,0.21060111,pairwise,0.17224863,0.00670693,88,11,0.42814621,0,0.27862632,1.05872285,1.01633525,0.06622738,0.55094725,0.63856107,0.0,2048
32,1,0,0,1.11828458,0,1.69977272,0.18245503,pairwise,0.18587945,0.00642208,89,11,0.43149441,1,0.26192713,1.07341528,0.84050071,0.11202449,0.55241376,0.51702833,0.0,2048
32,0,1,1,0.63298225,1,1.61603379,0.1871105,pairwise,0.18132462,0.00958218,0,13,0.39292863,0,0.18436593,1.07925379,1.01439011,0.03030509,0.46636656,0.63832462,0.0,2048
32,0,1,1,0.96543491,1,1.75029588,0.21038103,pairwise,0.16698518,0.00692724,1,13,0.39049459,0,0.32141212,1.07863092,1.00232375,0.023469,0.44528115,0.94041705,0.0,2048
32,0,1,0,0.95996916,0,1.71373415,0.18733314,pairwise,0.17615244,0.00271835,2,13,0.40233761,1,0.299411,1.07636046,0.91046369,0.04418245,0.45563796,0.63749766,0.0,2048
32,0,1,0,0.27034664,0,1.56160247,0.15521295,pairwise,0.20953879,0.01000925,3,13,0.75309098,1,0.21729946,0.7045244,0.28356925,0.57448226,0.47047842,0.82835805,0.0,2048
32,0,0,0,1.31691384,0,1.67078078,0.21836428,pairwise,0.16682222,0.00283954,4,13,0.39674094,0,0.23555574,1.08981061,1.19460559,0.09391758,0.45483971,0.89507544,0.0,2048
32,0,1,0,0.95790339,0,1.69850874,0.17557192,pairwise,0.18486312,0.01167184,5,13,0.40750393,1,0.28710687,1.07678974,0.89770466,0.05742949,0.45919883,0.52954835,0.0,2048
32,0,1,0,0.39783856,0,1.58146572,0.21180186,pairwise,0.16376419,0.00828526,6,13,0.63876778,1,0.18856514,0.87793958,0.44821426,0.38973874,0.46694553,0.79788381,0.0,2048
32,0,0,0,1.29849124,0,1.67299056,0.23533408,pairwise,0.1550321,0.00341373,7,13,0.39157531,0,0.236825,1.09097075,1.21630192,0.0794746,0.45295039,0.91727108,0.0,2048
32,0,0,0,1.01196122,0,1.83626103,0.16397513,pairwise,0.20421961,0.005522,8,13,0.40690714,0,0.42416316,1.0602814,0.95560175,0.0223265,0.44090712,0.87696743,0.0,2048
32,0,1,0,0.19067517,0,1.5502243,0.18015367,pairwise,0.18550551,0.00914356,9,13,0.78701323,1,0.21640792,0.63730431,0.23951021,0.62695336,0.47775513,0.64635205,0.0,2048
32,0,0,0,0.99291438,0,1.74851167,0.22294761,pairwise,0.15937375,0.00127123,10,13,0.39980388,0,0.34485722,1.06946349,0.97772789,0.02363902,0.45379382,0.57553113,0.0,2048
32,0,1,0,0.96119308,0,1.68657994,0.17192203,pairwise,0.19330533,0.00332112,11,13,0.41036198,1,0.27561754,1.07762384,0.89071566,0.06687135,0.46143097,0.47092927,0.0,2048
32,0,1,0,0.15175228,0,1.54516506,0.19714691,pairwise,0.18064083,0.00100352,12,13,0.80117869,1,0.21910065,0.60622847,0.22167124,0.64828932,0.48298529,0.48503494,0.0,2048
32,0,1,0,0.62251562,0,1.94420362,0.20594843,pairwise,0.17005715,0.0032497,13,13,0.44133878,1,0.53886181,1.04068613,0.8179425,0.06724229,0.4338814,0.87860453,0.0,2048
32,0,0,0,1.22545445,0,1.61013174,0.18751821,pairwise,0.17145571,0.00579686,14,13,0.42207769,0,0.1832535,1.06029665,1.00287294,0.05525362,0.46526757,0.70119095,0.0,2048
32,0,0,0,1.36899126,1,1.7453512,0.20513882,pairwise,0.18481585,0.00423954,15,13,0.39490277,0,0.31881076,1.07752931,1.42470336,0.03038538,0.44793683,0.87006104,0.0,2048
32,0,0,0,1.50789225,0,1.64804554,0.2166781,pairwise,0.1606731,0.00313282,16,13,0.40943176,0,0.21865216,1.08599317,1.22523284,0.11255279,0.46284842,0.62015367,0.0,2048
32,0,0,0,1.01001048,0,1.82638228,0.19031776,pairwise,0.18088624,0.00851978,17,13,0.40304023,0,0.41143662,1.06268346,0.95503694,0.0182423,0.44094747,0.88847321,0.0,2048
32,0,0,0,1.18211675,1,1.70756829,0.18960269,pairwise,0.17454419,0.0061938,18,13,0.39914635,0,0.27784055,1.08328509,1.35270393,0.05683288,0.45205188,0.85238206,0.0,2048
32,0,1,0,0.82194644,0,1.81128991,0.21082985,pairwise,0.15689008,0.00599381,19,13,0.39867255,1,0.40385222,1.06254804,0.91961485,0.00903156,0.44517416,0.75817394,0.0,2048
32,1,0,0,1.05236435,0,1.63948691,0.18667486,pairwise,0.18756263,0.00817182,20,13,0.41808349,1,0.21953809,1.08262873,0.87207413,0.11646116,0.46805659,0.45339215,0.0,2048
32,0,0,0,1.31720686,1,1.73420644,0.19379555,pairwise,0.17970531,0.00891039,21,13,0.39486825,0,0.30689532,1.07936835,1.40579188,0.03490928,0.44865435,0.87303925,0.0,2048
32,0,0,0,1.34139752,0,1.66774166,0.19905674,pairwise,0.17115362,0.00499717,22,13,0.39891052,0,0.23545434,1.08840477,1.15167689,0.08280426,0.45628941,0.77907896,0.0,2048
32,0,0,0,0.99294955,0,1.80286276,0.17594664,pairwise,0.19530897,0.00462591,23,13,0.39493093,0,0.38937128,1.06561279,0.94579399,0.00655985,0.44392237,0.841699,0.0,2048
32,0,0,0,2.06636238,0,1.91980374,0.17598183,pairwise,0.19177388,0.01194729,24,13,0.43933067,0,0.54749125,1.03870046,1.7071569,0.06004208,0.44158453,0.59303111,0.0,2048
32,0,1,0,0.67060363,0,1.90322483,0.21178313,pairwise,0.16083631,0.01291918,25,13,0.42889702,1,0.4985041,1.04750276,0.84653842,0.04959577,0.43759286,0.85597461,0.0,2048
32,0,0,0,1.2509191,0,1.60865629,0.18185477,pairwise,0.17532441,0.00554963,26,13,0.48175219,0,0.1897303,1.03031945,1.09947693,0.14870694,0.46241111,0.83791405,0.0,2048
32,0,1,0,0.32366419,0,1.56932127,0.18226328,pairwise,0.21030048,0.0060118,27,13,0.7311303,1,0.22071582,0.74469948,0.31316361,0.54098427,0.46658811,0.95440865,0.0,2048
32,0,0,0,1.09932494,0,1.7121042,0.21350867,pairwise,0.17424579,0.00353927,28,13,0.39346206,0,0.27586028,1.0871172,1.09016466,0.05730093,0.44835004,0.96889102,0.0,2048
32,1,0,0,1.00698185,0,1.76274347,0.16175959,pairwise,0.19841903,0.00524633,29,13,0.39131179,1,0.33096465,1.07806301,0.9382506,0.02386585,0.4440586,0.97995734,0.0,2048
32,0,1,0,0.34290868,0,1.57473123,0.18384352,pairwise,0.18423869,0.00169396,30,13,0.60081726,1,0.16794826,0.91380715,0.5094645,0.31825095,0.47470099,0.54240632,0.0,2048
32,0,1,0,0.83190155,0,1.80127347,0.19572607,pairwise,0.19733608,0.0006861,31,13,0.38866657,1,0.37569195,1.06971741,0.94503343,0.00117278,0.4415102,0.93784416,0.0,2048
32,0,0,0,0.98747575,0,1.8621186,0.18219163,pairwise,0.18252271,0.00612063,32,13,0.42143306,0,0.48558474,1.04846513,0.95061564,0.03493002,0.44643006,0.54558474,0.0,2048
32,0,1,0,0.2660709,0,1.56095922,0.19321778,pairwise,0.18375602,0.00984185,33,13,0.76254821,1,0.23079897,0.6881876,0.27108958,0.59081125,0.46959591,0.89646739,0.0,2048
32,0,1,0,0.78890538,0,1.82628047,0.20363201,pairwise,0.1693954,0.00129084,34,13,0.40209311,1,0.4146744,1.06130874,0.9110716,0.01401225,0.4431974,0.8435266,0.0,2048
32,0,1,0,0.93968493,0,1.7165066,0.20383845,pairwise,0.17481846,0.01038106,35,13,0.40495872,1,0.31424293,1.07248223,0.90397018,0.0410479,0.45858207,0.51957643,0.0,2048
32,0,0,0,1.56563616,0,1.78612232,0.17656502,pairwise,0.18375422,0.00341093,36,13,0.39134192,0,0.37648204,1.06672001,1.52078426,0.00122428,0.44685996,0.75605458,0.0,2048
32,0,0,0,1.07997298,0,1.71793425,0.18433416,pairwise,0.18373904,0.00774113,37,13,0.39590934,0,0.28562602,1.08389425,1.06402695,0.05084589,0.44933629,0.89675802,0.0,2048
32,0,0,0,1.00219464,0,1.79766655,0.18093145,pairwise,0.18700172,0.00594591,38,13,0.38937363,0,0.37716639,1.06841755,0.94386303,0.00025189,0.44333553,0.89803958,0.0,2048
32,0,1,0,0.59334743,0,1.61099589,0.22141927,pairwise,0.1537379,0.00214354,39,13,0.40752539,1,0.1826749,1.06567669,0.89765203,0.03299403,0.46589759,0.69108266,0.0,2048
32,0,1,0,0.83831733,0,1.80209732,0.20600845,pairwise,0.16314885,0.0064476,40,13,0.39330167,1,0.38851172,1.06544626,0.93317831,0.00298345,0.44494092,0.80837208,0.0,2048
32,0,0,0,1.16099429,0,1.62387967,0.18189052,pairwise,0.17243145,0.00733497,41,13,0.38643822,0,0.1933209,1.07642651,0.97679889,0.00992379,0.46160758,0.76638263,0.0,2048
32,0,1,0,0.11278997,0,1.53984833,0.20375405,pairwise,0.16786405,0.00295645,42,13,0.8337642,1,0.28446066,0.53970486,0.18180469,0.70592076,0.48286453,0.6498509,0.0,2048
32,0,1,1,0.93052965,1,1.76821125,0.19736798,pairwise,0.18297242,0.0149915,43,13,0.39523584,0,0.3637827,1.06742787,0.95482486,0.01035631,0.45053875,0.64490473,0.0,2048
32,0,1,0,0.99788517,0,1.67330146,0.17513521,pairwise,0.18682463,0.00476301,44,13,0.40983441,1,0.25041723,1.08277369,0.89200211,0.08455187,0.46037126,0.62006122,0.0,2048
32,0,1,0,0.21691769,0,1.55381775,0.18368246,pairwise,0.18598925,0.00438165,45,13,0.77731341,1,0.21802406,0.65760249,0.25191161,0.6122424,0.47489986,0.71936154,0.0,2048
32,0,0,0,1.52148592,0,1.64596438,0.20650652,pairwise,0.17238386,0.00359243,46,13,0.40820879,0,0.21583734,1.08639657,1.22016561,0.11159888,0.46285176,0.61809725,0.0,2048
32,0,0,0,1.37771833,0,1.5892117,0.17414173,pairwise,0.19078539,0.00800411,47,13,0.52754527,0,0.17285797,0.98991263,1.14441824,0.20913622,0.46951172,0.62239164,0.0,2048
32,0,1,0,0.12128641,0,1.54040134,0.18052134,pairwise,0.19374418,0.00668162,48,13,0.83380187,1,0.29904583,0.54099768,0.18175946,0.70714843,0.48007095,0.73849458,0.0,2048
32,0,0,0,1.11858606,0,1.70834374,0.21815225,pairwise,0.1790722,0.0070944,49,13,0.39584678,0,0.27488577,1.08549929,1.0813359,0.05670464,0.4501507,0.92870557,0.0,2048
32,0,0,0,0.98374152,0,1.79303551,0.18454447,pairwise,0.17126216,0.00461303,50,13,0.39183119,0,0.38298902,1.06585336,0.93876678,0.00072131,0.44628245,0.74637789,0.0,2048
32,0,0,0,2.1347003,0,1.95010531,0.17090458,pairwise,0.18356802,0.00744267,51,13,0.44447961,0,0.55847532,1.03689468,1.71462035,0.06899127,0.43654788,0.74957955,0.0,2048
32,0,0,0,1.09603083,0,1.71847773,0.20738541,pairwise,0.16334109,0.01443247,52,13,0.40131807,0,0.30402604,1.07592452,1.02020526,0.04079717,0.45484704,0.68496138,0.0,2048
32,0,0,0,0.99817038,0,1.86916864,0.17775097,pairwise,0.19209664,0.00837993,53,13,0.42409605,0,0.48725963,1.0485661,0.95884681,0.04076135,0.44365779,0.63851875,0.0,2048
32,0,0,0,1.57956779,0,1.78543115,0.21997638,pairwise,0.15706439,0.00859437,54,13,0.39392018,0,0.3899124,1.06321645,1.54795003,0.00052387,0.45012319,0.62495995,0.0,2048
32,0,1,0,0.6915338,0,1.89822602,0.22975419,pairwise,0.15929165,0.00205552,55,13,0.43283772,1,0.52305913,1.04272723,0.83739239,0.05136386,0.44291976,0.60227239,0.0,2048
32,1,0,0,1.11570644,0,1.62976253,0.20157556,pairwise,0.16914774,0.0084571,56,13,0.40237069,1,0.19861299,1.08510852,0.9103815,0.07315791,0.46449536,0.62251836,0.0,2048
32,0,0,0,1.67749894,0,1.819525,0.1941711,pairwise,0.20023759,0.01076496,57,13,0.39645761,0,0.39511544,1.06660962,1.52100527,0.01140741,0.43972677,0.97747225,0.0,2048
32,0,1,0,0.66042119,0,1.91169882,0.18701027,pairwise,0.19129476,0.00501412,58,13,0.43312293,1,0.50909406,1.04584563,0.8367337,0.05643278,0.43609592,0.87661368,0.0,2048
32,1,0,0,1.06756616,0,1.64576638,0.1777245,pairwise,0.18540339,0.00878459,59,13,0.400711,1,0.21227165,1.08837342,0.91451484,0.09126046,0.46043795,0.7050482,0.0,2048
32,0,1,1,0.84069133,1,1.64707386,0.16990745,pairwise,0.19641165,0.00637065,60,13,0.40451774,0,0.21611944,1.08745301,1.19293725,0.10118875,0.46137628,0.66830426,0.0,2048
32,0,0,0,1.26892066,0,1.67775595,0.18934229,pairwise,0.20643853,0.00223955,61,13,0.39298978,0,0.24169825,1.09080899,1.18824339,0.08823362,0.45251918,0.93740463,0.0,2048
32,1,0,0,0.96016163,0,1.76302731,0.17100516,pairwise,0.1845652,0.01116755,62,13,0.39455497,1,0.35706833,1.0687834,0.92999679,0.01141545,0.45018515,0.66105866,0.0,2048
32,0,1,0,0.23969671,0,1.55811882,0.22251531,pairwise,0.16517417,0.00411281,63,13,0.74874431,1,0.19916676,0.70779425,0.28935772,0.5629108,0.47562259,0.62377757,0.0,2048
32,0,0,0,1.48492527,0,1.64851058,0.19469982,pairwise,0.17237337,0.00784222,64,13,0.39728031,0,0.21548021,1.0878756,1.27964365,0.07269704,0.45930356,0.80157155,0.0,2048
32,0,1,0,0.97172129,0,1.67632926,0.20144941,pairwise,0.17488375,0.00623425,65,13,0.40956697,1,0.26132888,1.0797019,0.8926549,0.07145229,0.46172786,0.52645785,0.0,2048
32,0,1,0,0.15222414,0,1.54494178,0.19900616,pairwise,0.17138767,0.01131017,66,13,0.80910516,1,0.24199645,0.59202093,0.2118264,0.66342628,0.48074913,0.58795482,0.0,2048
32,0,1,1,0.93906188,1,1.76413822,0.21164879,pairwise,0.1586652,0.00924017,67,13,0.39548212,0,0.35476267,1.06936765,0.96476865,0.01441073,0.44992369,0.71583718,0.0,2048
32,0,1,0,0.94823122,0,1.72883332,0.18219255,pairwise,0.18402734,0.00831108,68,13,0.40340021,1,0.32389125,1.07188892,0.90782619,0.03630668,0.4564203,0.58204216,0.0,2048
32,0,0,0,1.41846728,1,1.75596583,0.18835498,pairwise,0.1766656,0.00669155,69,13,0.39629269,0,0.33348703,1.07439065,1.45395637,0.02622947,0.44845113,0.82403934,0.0,2048
32,0,0,0,0.9615556,1,1.75712168,0.23278092,pairwise,0.15304537,0.00783224,70,13,0.39740139,0,0.34908432,1.06967044,0.97174191,0.01897812,0.45146832,0.64349669,0.0,2048
32,1,0,0,1.1175406,0,1.62642634,0.22495088,pairwise,0.16371666,0.00188045,71,13,0.40925282,1,0.1970441,1.08448243,0.89342219,0.09230131,0.46701226,0.5332185,0.0,2048
32,0,0,0,1.27625465,1,1.72298574,0.20212241,pairwise,0.16324185,0.01417103,72,13,0.4003315,0,0.3039155,1.07710087,1.42382979,0.04145309,0.4530991,0.69992018,0.0,2048
32,0,1,0,0.62645727,0,1.94500339,0.18779168,pairwise,0.17940667,0.00156713,73,13,0.44373459,1,0.55151904,1.03830218,0.81252867,0.06925929,0.43562669,0.81390274,0.0,2048
32,0,1,0,0.99325567,0,1.68966556,0.16301127,pairwise,0.18959856,0.00791952,74,13,0.40195736,1,0.26206926,1.08390999,0.91140926,0.0666303,0.45530456,0.73253095,0.0,2048
32,0,1,0,0.27543718,0,1.56469476,0.19805457,pairwise,0.17875689,0.00764543,75,13,0.67854911,1,0.17311564,0.81464517,0.38779843,0.44308853,0.47719789,0.50764543,0.0,2048
32,0,0,0,1.00991988,0,1.74359787,0.21717833,pairwise,0.15895201,0.01011358,76,13,0.39862755,0,0.34080148,1.07000482,0.97702891,0.02219969,0.45387644,0.57696921,0.0,2048
32,0,0,0,0.98848009,0,1.83185339,0.18398149,pairwise,0.17401956,0.00522367,77,13,0.40982822,0,0.43596584,1.05701327,0.95034814,0.02322179,0.44462872,0.71889943,0.0,2048
32,0,1,1,0.65590006,1,1.6196723,0.18513553,pairwise,0.17901373,0.01217754,78,13,0.39788622,0,0.18988416,1.08095479,1.04510808,0.04623243,0.46637133,0.62231714,0.0,2048
32,0,1,0,0.8208127,0,1.81625497,0.21060787,pairwise,0.16597381,0.00537995,79,13,0.40538847,1,0.42416075,1.0583117,0.90290952,0.01602671,0.44727176,0.63963652,0.0,2048
32,0,0,0,1.02436423,0,1.93902576,0.18727076,pairwise,0.18349986,0.00320445,80,13,0.44564342,0,0.58141148,1.03328657,0.97057629,0.06677878,0.44290757,0.47092173,0.0,2048
32,0,1,0,0.21218649,0,1.55296743,0.17962797,pairwise,0.1850158,0.01643651,81,13,0.78331059,1,0.22478056,0.6466819,0.24422598,0.62278944,0.47446847,0.74777591,0.0,2048
32,0,0,0,1.30422378,0,1.67331839,0.21588919,pairwise,0.15584333,0.0100285,82,13,0.39907572,0,0.23923075,1.08910751,1.18879724,0.09448835,0.45521209,0.88209915,0.0,2048
32,1,0,0,1.04953969,0,1.66908944,0.1735709,pairwise,0.1889873,0.007434,83,13,0.39337808,1,0.23429435,1.09059048,0.93298411,0.08396083,0.45408159,0.91518998,0.0,2048
32,0,0,0,1.30301595,1,1.72376597,0.20742367,pairwise,0.17134902,0.00845475,84,13,0.40298072,0,0.32324228,1.07148659,1.47588968,0.03453672,0.45748615,0.51736033,0.0,2048
32,0,0,0,1.18489861,0,1.6972965,0.21773855,pairwise,0.15491359,0.00519951,85,13,0.40282229,0,0.27404946,1.08109879,1.06674039,0.05869389,0.45570433,0.73080409,0.0,2048
32,0,1,0,1.0124011,0,1.67754567,0.17492424,pairwise,0.19383222,0.0021564,86,13,0.40057054,1,0.2459164,1.08709657,0.91486537,0.07870504,0.45557851,0.79729795,0.0,2048
32,0,0,0,1.00615048,1,1.67272913,0.19528636,pairwise,0.16577992,0.0149253,87,13,0.4062123,0,0.24717221,1.08398509,1.32110572,0.07926473,0.45908213,0.60834038,0.0,2048
32,0,0,0,1.04985142,0,1.73235345,0.21060111,pairwise,0.17224863,0.00670693,88,13,0.40161034,0,0.32805711,1.07147968,0.99405414,0.03153703,0.45562214,0.63856107,0.0,2048
32,0,1,0,0.95248497,0,1.69977272,0.18245503,pairwise,0.18587945,0.00642208,89,13,0.40554875,1,0.28937671,1.07662678,0.90251422,0.05232671,0.45860952,0.51702833,0.0,2048
