"accept_rate","accuracy","budget","candidate_oracle_loss","causal_k","composition_steps","deployment_reject_margin","deployment_risk_adjusted","deployment_risk_penalty","deployment_safe_threshold","excess_over_candidate_oracle","generated_candidates","harmful_accept_rate","heldout_seed","interaction_mode","learned_generated_candidates","loss","oracle_match_rate","policy","predicted_regret_mean","predicted_safe_probability_mean","predicted_sigma_mean","propagation_steps","regret_corr","regret_retriever_steps","retriever_steps","seed","selected_composition_argmax_rate","selected_composition_count_only_rate","selected_composition_expected_rate","selected_composition_rate","selected_generated_0_rate","selected_generated_1_rate","selected_generated_2_rate","selected_generated_3_rate","selected_generated_rate","selected_indexed_rate","selected_interaction_rate","selected_learned_generated_0_rate","selected_learned_generated_1_rate","selected_learned_generated_2_rate","selected_learned_generated_3_rate","selected_learned_rate","selected_proximity_rate","selection_train_accept_rate","selection_train_gap_closure","selection_train_harmful_accept_rate","selection_train_loss","selection_train_policy","test_samples","total_objects_n","train_joint_utility_accept_rate","train_joint_utility_safe_accept_rate","train_joint_utility_safe_verifier_loss","train_joint_utility_verifier_loss","train_seed_count","train_static_learned_loss","validation_samples_per_seed","verifier_steps"
"0.633333","0.455556","4","0.986622","32","600","0.01","1.0","1.5","0.65","0.020142","4","0.311111","17","pairwise","4","1.006764","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p01_s0p65","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.066667","0.033333","0.2","0.022222","0.111111","0.022222","0.0","0.155556","0.077778","0.0","0.0","0.055556","0.044444","0.044444","0.366667","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.622222","0.455556","4","0.986622","32","600","0.01","1.0","1.5","0.8","0.020165","4","0.311111","17","pairwise","4","1.006788","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p01_s0p8","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.066667","0.033333","0.2","0.022222","0.111111","0.011111","0.0","0.144444","0.077778","0.0","0.0","0.055556","0.044444","0.044444","0.377778","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.611111","0.455556","4","0.986622","32","600","0.02","1.0","1.5","0.35","0.02","4","0.3","17","pairwise","4","1.006622","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p02_s0p35","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.066667","0.033333","0.2","0.022222","0.1","0.022222","0.0","0.144444","0.077778","0.0","0.0","0.055556","0.033333","0.044444","0.388889","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.611111","0.455556","4","0.986622","32","600","0.02","1.0","1.5","0.5","0.02","4","0.3","17","pairwise","4","1.006622","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p02_s0p5","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.066667","0.033333","0.2","0.022222","0.1","0.022222","0.0","0.144444","0.077778","0.0","0.0","0.055556","0.033333","0.044444","0.388889","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.611111","0.455556","4","0.986622","32","600","0.02","1.0","1.5","0.65","0.02","4","0.3","17","pairwise","4","1.006622","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p02_s0p65","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.066667","0.033333","0.2","0.022222","0.1","0.022222","0.0","0.144444","0.077778","0.0","0.0","0.055556","0.033333","0.044444","0.388889","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.6","0.455556","4","0.986622","32","600","0.02","1.0","1.5","0.8","0.020023","4","0.3","17","pairwise","4","1.006645","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p02_s0p8","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.066667","0.033333","0.2","0.022222","0.1","0.011111","0.0","0.133333","0.077778","0.0","0.0","0.055556","0.033333","0.044444","0.4","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.522222","0.455556","4","0.986622","32","600","0.05","1.0","1.5","0.35","0.020409","4","0.255556","17","pairwise","4","1.007031","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p05_s0p35","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.055556","0.022222","0.177778","0.022222","0.088889","0.022222","0.0","0.133333","0.077778","0.0","0.0","0.022222","0.033333","0.033333","0.477778","0.044444","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.522222","0.455556","4","0.986622","32","600","0.05","1.0","1.5","0.5","0.020409","4","0.255556","17","pairwise","4","1.007031","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p05_s0p5","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.055556","0.022222","0.177778","0.022222","0.088889","0.022222","0.0","0.133333","0.077778","0.0","0.0","0.022222","0.033333","0.033333","0.477778","0.044444","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.522222","0.455556","4","0.986622","32","600","0.05","1.0","1.5","0.65","0.020409","4","0.255556","17","pairwise","4","1.007031","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p05_s0p65","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.055556","0.022222","0.177778","0.022222","0.088889","0.022222","0.0","0.133333","0.077778","0.0","0.0","0.022222","0.033333","0.033333","0.477778","0.044444","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.511111","0.455556","4","0.986622","32","600","0.05","1.0","1.5","0.8","0.020432","4","0.255556","17","pairwise","4","1.007055","0.033333","joint_utility_uncertainty_regret_gate_r1p5_m0p05_s0p8","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.1","0.055556","0.022222","0.177778","0.022222","0.088889","0.011111","0.0","0.122222","0.077778","0.0","0.0","0.022222","0.033333","0.033333","0.488889","0.044444","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.511111","0.455556","4","0.986622","32","600","0.0","1.0","2.0","0.35","0.021544","4","0.277778","17","pairwise","4","1.008166","0.044444","joint_utility_uncertainty_regret_gate_r2_m0_s0p35","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.033333","0.033333","0.055556","0.488889","0.077778","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.511111","0.455556","4","0.986622","32","600","0.0","1.0","2.0","0.5","0.021544","4","0.277778","17","pairwise","4","1.008166","0.044444","joint_utility_uncertainty_regret_gate_r2_m0_s0p5","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.033333","0.033333","0.055556","0.488889","0.077778","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.511111","0.455556","4","0.986622","32","600","0.0","1.0","2.0","0.65","0.021544","4","0.277778","17","pairwise","4","1.008166","0.044444","joint_utility_uncertainty_regret_gate_r2_m0_s0p65","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.033333","0.033333","0.055556","0.488889","0.077778","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.5","0.455556","4","0.986622","32","600","0.0","1.0","2.0","0.8","0.021567","4","0.277778","17","pairwise","4","1.00819","0.044444","joint_utility_uncertainty_regret_gate_r2_m0_s0p8","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.011111","0.0","0.088889","0.033333","0.0","0.0","0.033333","0.033333","0.055556","0.5","0.077778","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.5","0.455556","4","0.986622","32","600","0.0025","1.0","2.0","0.35","0.021113","4","0.266667","17","pairwise","4","1.007735","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p0025_s0p35","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.033333","0.033333","0.055556","0.5","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.5","0.455556","4","0.986622","32","600","0.0025","1.0","2.0","0.5","0.021113","4","0.266667","17","pairwise","4","1.007735","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p0025_s0p5","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.033333","0.033333","0.055556","0.5","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.5","0.455556","4","0.986622","32","600","0.0025","1.0","2.0","0.65","0.021113","4","0.266667","17","pairwise","4","1.007735","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p0025_s0p65","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.033333","0.033333","0.055556","0.5","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.488889","0.455556","4","0.986622","32","600","0.0025","1.0","2.0","0.8","0.021136","4","0.266667","17","pairwise","4","1.007759","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p0025_s0p8","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.011111","0.0","0.088889","0.033333","0.0","0.0","0.033333","0.033333","0.055556","0.511111","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.488889","0.455556","4","0.986622","32","600","0.005","1.0","2.0","0.35","0.020674","4","0.255556","17","pairwise","4","1.007296","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p005_s0p35","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.033333","0.033333","0.044444","0.511111","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.488889","0.455556","4","0.986622","32","600","0.005","1.0","2.0","0.5","0.020674","4","0.255556","17","pairwise","4","1.007296","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p005_s0p5","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.033333","0.033333","0.044444","0.511111","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.488889","0.455556","4","0.986622","32","600","0.005","1.0","2.0","0.65","0.020674","4","0.255556","17","pairwise","4","1.007296","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p005_s0p65","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.033333","0.033333","0.044444","0.511111","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.477778","0.455556","4","0.986622","32","600","0.005","1.0","2.0","0.8","0.020697","4","0.255556","17","pairwise","4","1.007319","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p005_s0p8","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.066667","0.022222","0.177778","0.022222","0.055556","0.011111","0.0","0.088889","0.033333","0.0","0.0","0.033333","0.033333","0.044444","0.522222","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.466667","0.455556","4","0.986622","32","600","0.01","1.0","2.0","0.35","0.021189","4","0.255556","17","pairwise","4","1.007812","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p01_s0p35","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.055556","0.022222","0.166667","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.022222","0.033333","0.044444","0.533333","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.466667","0.455556","4","0.986622","32","600","0.01","1.0","2.0","0.5","0.021189","4","0.255556","17","pairwise","4","1.007812","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p01_s0p5","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.055556","0.022222","0.166667","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.022222","0.033333","0.044444","0.533333","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.466667","0.455556","4","0.986622","32","600","0.01","1.0","2.0","0.65","0.021189","4","0.255556","17","pairwise","4","1.007812","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p01_s0p65","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.055556","0.022222","0.166667","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.022222","0.033333","0.044444","0.533333","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.455556","0.455556","4","0.986622","32","600","0.01","1.0","2.0","0.8","0.021213","4","0.255556","17","pairwise","4","1.007835","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p01_s0p8","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.055556","0.022222","0.166667","0.022222","0.055556","0.011111","0.0","0.088889","0.033333","0.0","0.0","0.022222","0.033333","0.044444","0.544444","0.066667","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.444444","0.455556","4","0.986622","32","600","0.02","1.0","2.0","0.35","0.020685","4","0.233333","17","pairwise","4","1.007307","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p02_s0p35","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.055556","0.011111","0.155556","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.022222","0.033333","0.044444","0.555556","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.444444","0.455556","4","0.986622","32","600","0.02","1.0","2.0","0.5","0.020685","4","0.233333","17","pairwise","4","1.007307","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p02_s0p5","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.055556","0.011111","0.155556","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.022222","0.033333","0.044444","0.555556","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.444444","0.455556","4","0.986622","32","600","0.02","1.0","2.0","0.65","0.020685","4","0.233333","17","pairwise","4","1.007307","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p02_s0p65","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.055556","0.011111","0.155556","0.022222","0.055556","0.022222","0.0","0.1","0.033333","0.0","0.0","0.022222","0.033333","0.044444","0.555556","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.433333","0.455556","4","0.986622","32","600","0.02","1.0","2.0","0.8","0.020708","4","0.233333","17","pairwise","4","1.007331","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p02_s0p8","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.088889","0.055556","0.011111","0.155556","0.022222","0.055556","0.011111","0.0","0.088889","0.033333","0.0","0.0","0.022222","0.033333","0.044444","0.566667","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.322222","0.466667","4","0.986622","32","600","0.05","1.0","2.0","0.35","0.019039","4","0.144444","17","pairwise","4","1.005661","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p05_s0p35","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.077778","0.0","0.011111","0.088889","0.022222","0.033333","0.022222","0.0","0.077778","0.033333","0.0","0.0","0.022222","0.011111","0.033333","0.677778","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.322222","0.466667","4","0.986622","32","600","0.05","1.0","2.0","0.5","0.019039","4","0.144444","17","pairwise","4","1.005661","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p05_s0p5","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.077778","0.0","0.011111","0.088889","0.022222","0.033333","0.022222","0.0","0.077778","0.033333","0.0","0.0","0.022222","0.011111","0.033333","0.677778","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.322222","0.466667","4","0.986622","32","600","0.05","1.0","2.0","0.65","0.019039","4","0.144444","17","pairwise","4","1.005661","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p05_s0p65","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.077778","0.0","0.011111","0.088889","0.022222","0.033333","0.022222","0.0","0.077778","0.033333","0.0","0.0","0.022222","0.011111","0.033333","0.677778","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
"0.311111","0.466667","4","0.986622","32","600","0.05","1.0","2.0","0.8","0.019062","4","0.144444","17","pairwise","4","1.005684","0.044444","joint_utility_uncertainty_regret_gate_r2_m0p05_s0p8","-0.126927","0.553087","0.18188","40","0.05354","600","400","17","0.077778","0.0","0.011111","0.088889","0.022222","0.033333","0.011111","0.0","0.066667","0.033333","0.0","0.0","0.022222","0.011111","0.033333","0.688889","0.055556","","","","","","90","2048","0.852778","0.859722","0.94859","0.948777","4","0.980855","180","700"
