accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_reject_margin,deployment_risk_adjusted,deployment_risk_penalty,excess_over_candidate_oracle,gate_steps,generated_candidates,harmful_accept_rate,heldout_seed,interaction_mode,learned_generated_candidates,loss,oracle_match_rate,policy,predicted_regret_mean,predicted_sigma_mean,propagation_steps,regret_corr,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_generated_0_rate,selected_learned_generated_1_rate,selected_learned_generated_2_rate,selected_learned_generated_3_rate,selected_learned_rate,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,test_samples,total_objects_n,train_seed_count,train_static_learned_loss,train_verified_candidate_accept_rate,train_verified_candidate_regret_loss,train_verified_uncertainty_accept_rate,train_verified_uncertainty_regret_loss,validation_samples_per_seed,verification_feature_count
,0.455556,4,0.986453,32,600,,,,0.019558,700,4,,17,pairwise,4,1.00601,0.011111,static_learned_interaction,,,40,,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.955556,0.477778,4,0.986453,32,600,0.0,0.0,0.5,0.022971,700,4,0.477778,17,pairwise,4,1.009424,0.077778,verified_candidate_regret_gate,-0.004964,0.056133,40,0.039631,600,400,17,0.2,0.077778,0.122222,0.4,0.022222,0.055556,0.022222,0.0,0.1,0.244444,0.0,0.077778,0.0,0.0,0.022222,0.055556,0.1,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.655556,0.466667,4,0.986453,32,600,0.0,1.0,0.5,0.02082,700,4,0.322222,17,pairwise,4,1.007273,0.066667,verified_uncertainty_regret_gate,-0.004964,0.056133,40,0.039631,600,400,17,0.122222,0.055556,0.055556,0.233333,0.0,0.055556,0.0,0.0,0.055556,0.2,0.0,0.055556,0.0,0.0,0.022222,0.344444,0.088889,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.655556,0.466667,4,0.986453,32,600,0.0,1.0,0.5,0.02082,700,4,0.322222,17,pairwise,4,1.007273,0.066667,train_selected_verified_candidate_controller,-0.004964,0.056133,40,0.039631,600,400,17,0.122222,0.055556,0.055556,0.233333,0.0,0.055556,0.0,0.0,0.055556,0.2,0.0,0.055556,0.0,0.0,0.022222,0.344444,0.088889,0.494444,0.369609,0.094444,0.966941,uncertainty_regret_gate,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
,0.555556,4,0.986453,32,600,,,,0.0,700,4,,17,pairwise,4,0.986453,1.0,generated_plus_composition_oracle,,,40,,600,400,17,0.1,0.0,0.033333,0.133333,0.111111,0.122222,0.155556,0.088889,0.477778,0.188889,0.033333,0.011111,0.0,0.0,0.044444,0.011111,0.1,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.944444,0.477778,4,0.986453,32,600,0.0025,0.0,0.5,0.023214,700,4,0.477778,17,pairwise,4,1.009667,0.077778,verified_candidate_regret_gate_m0p0025,-0.004964,0.056133,40,0.039631,600,400,17,0.2,0.077778,0.122222,0.4,0.022222,0.055556,0.022222,0.0,0.1,0.244444,0.0,0.077778,0.0,0.0,0.022222,0.066667,0.088889,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.933333,0.477778,4,0.986453,32,600,0.005,0.0,0.5,0.022546,700,4,0.466667,17,pairwise,4,1.008999,0.077778,verified_candidate_regret_gate_m0p005,-0.004964,0.056133,40,0.039631,600,400,17,0.2,0.077778,0.122222,0.4,0.022222,0.055556,0.022222,0.0,0.1,0.233333,0.0,0.077778,0.0,0.0,0.022222,0.077778,0.088889,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.9,0.477778,4,0.986453,32,600,0.01,0.0,0.5,0.022333,700,4,0.455556,17,pairwise,4,1.008786,0.077778,verified_candidate_regret_gate_m0p01,-0.004964,0.056133,40,0.039631,600,400,17,0.2,0.077778,0.122222,0.4,0.022222,0.055556,0.011111,0.0,0.088889,0.233333,0.0,0.066667,0.0,0.0,0.022222,0.1,0.088889,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.777778,0.477778,4,0.986453,32,600,0.02,0.0,0.5,0.021155,700,4,0.388889,17,pairwise,4,1.007607,0.077778,verified_candidate_regret_gate_m0p02,-0.004964,0.056133,40,0.039631,600,400,17,0.188889,0.055556,0.1,0.344444,0.0,0.044444,0.0,0.0,0.044444,0.211111,0.0,0.066667,0.0,0.0,0.022222,0.222222,0.088889,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.177778,0.455556,4,0.986453,32,600,0.05,0.0,0.5,0.019488,700,4,0.077778,17,pairwise,4,1.005941,0.022222,verified_candidate_regret_gate_m0p05,-0.004964,0.056133,40,0.039631,600,400,17,0.044444,0.011111,0.022222,0.077778,0.0,0.0,0.0,0.0,0.0,0.055556,0.0,0.011111,0.0,0.0,0.011111,0.822222,0.022222,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.6,0.455556,4,0.986453,32,600,0.0025,1.0,0.5,0.021081,700,4,0.3,17,pairwise,4,1.007534,0.077778,verified_uncertainty_regret_gate_r0p5_m0p0025,-0.004964,0.056133,40,0.039631,600,400,17,0.111111,0.033333,0.044444,0.188889,0.0,0.044444,0.0,0.0,0.044444,0.2,0.0,0.055556,0.0,0.0,0.022222,0.4,0.088889,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.577778,0.455556,4,0.986453,32,600,0.005,1.0,0.5,0.020521,700,4,0.277778,17,pairwise,4,1.006974,0.077778,verified_uncertainty_regret_gate_r0p5_m0p005,-0.004964,0.056133,40,0.039631,600,400,17,0.111111,0.033333,0.033333,0.177778,0.0,0.044444,0.0,0.0,0.044444,0.2,0.0,0.055556,0.0,0.0,0.022222,0.422222,0.077778,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.466667,0.455556,4,0.986453,32,600,0.01,1.0,0.5,0.018309,700,4,0.211111,17,pairwise,4,1.004762,0.077778,verified_uncertainty_regret_gate_r0p5_m0p01,-0.004964,0.056133,40,0.039631,600,400,17,0.088889,0.022222,0.033333,0.144444,0.0,0.022222,0.0,0.0,0.022222,0.177778,0.0,0.044444,0.0,0.0,0.011111,0.533333,0.066667,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.311111,0.455556,4,0.986453,32,600,0.02,1.0,0.5,0.018531,700,4,0.122222,17,pairwise,4,1.004984,0.055556,verified_uncertainty_regret_gate_r0p5_m0p02,-0.004964,0.056133,40,0.039631,600,400,17,0.055556,0.011111,0.011111,0.077778,0.0,0.011111,0.0,0.0,0.011111,0.122222,0.0,0.033333,0.0,0.0,0.011111,0.688889,0.055556,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.05,1.0,0.5,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r0p5_m0p05,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.444444,0.455556,4,0.986453,32,600,0.0,1.0,0.75,0.018413,700,4,0.2,17,pairwise,4,1.004866,0.066667,verified_uncertainty_regret_gate_r0p75_m0,-0.004964,0.056133,40,0.039631,600,400,17,0.088889,0.022222,0.022222,0.133333,0.0,0.022222,0.0,0.0,0.022222,0.166667,0.0,0.044444,0.0,0.0,0.011111,0.555556,0.066667,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.366667,0.455556,4,0.986453,32,600,0.0025,1.0,0.75,0.018631,700,4,0.166667,17,pairwise,4,1.005084,0.066667,verified_uncertainty_regret_gate_r0p75_m0p0025,-0.004964,0.056133,40,0.039631,600,400,17,0.066667,0.011111,0.022222,0.1,0.0,0.011111,0.0,0.0,0.011111,0.144444,0.0,0.033333,0.0,0.0,0.011111,0.633333,0.066667,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.366667,0.455556,4,0.986453,32,600,0.005,1.0,0.75,0.018631,700,4,0.166667,17,pairwise,4,1.005084,0.066667,verified_uncertainty_regret_gate_r0p75_m0p005,-0.004964,0.056133,40,0.039631,600,400,17,0.066667,0.011111,0.022222,0.1,0.0,0.011111,0.0,0.0,0.011111,0.144444,0.0,0.033333,0.0,0.0,0.011111,0.633333,0.066667,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.255556,0.455556,4,0.986453,32,600,0.01,1.0,0.75,0.018536,700,4,0.1,17,pairwise,4,1.004989,0.044444,verified_uncertainty_regret_gate_r0p75_m0p01,-0.004964,0.056133,40,0.039631,600,400,17,0.044444,0.011111,0.011111,0.066667,0.0,0.011111,0.0,0.0,0.011111,0.1,0.0,0.011111,0.0,0.0,0.011111,0.744444,0.055556,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.022222,0.455556,4,0.986453,32,600,0.02,1.0,0.75,0.019045,700,4,0.0,17,pairwise,4,1.005498,0.022222,verified_uncertainty_regret_gate_r0p75_m0p02,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.011111,0.011111,0.0,0.011111,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.977778,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.05,1.0,0.75,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r0p75_m0p05,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.177778,0.455556,4,0.986453,32,600,0.0,1.0,1.0,0.019327,700,4,0.077778,17,pairwise,4,1.00578,0.033333,verified_uncertainty_regret_gate_r1_m0,-0.004964,0.056133,40,0.039631,600,400,17,0.044444,0.011111,0.011111,0.066667,0.0,0.011111,0.0,0.0,0.011111,0.055556,0.0,0.011111,0.0,0.0,0.011111,0.822222,0.022222,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.133333,0.455556,4,0.986453,32,600,0.0025,1.0,1.0,0.019317,700,4,0.055556,17,pairwise,4,1.00577,0.033333,verified_uncertainty_regret_gate_r1_m0p0025,-0.004964,0.056133,40,0.039631,600,400,17,0.033333,0.011111,0.011111,0.055556,0.0,0.011111,0.0,0.0,0.011111,0.033333,0.0,0.011111,0.0,0.0,0.011111,0.866667,0.011111,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.044444,0.455556,4,0.986453,32,600,0.005,1.0,1.0,0.019501,700,4,0.011111,17,pairwise,4,1.005954,0.022222,verified_uncertainty_regret_gate_r1_m0p005,-0.004964,0.056133,40,0.039631,600,400,17,0.011111,0.011111,0.011111,0.033333,0.0,0.011111,0.0,0.0,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.955556,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.011111,0.455556,4,0.986453,32,600,0.01,1.0,1.0,0.019351,700,4,0.0,17,pairwise,4,1.005803,0.011111,verified_uncertainty_regret_gate_r1_m0p01,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.011111,0.455556,4,0.986453,32,600,0.02,1.0,1.0,0.019351,700,4,0.0,17,pairwise,4,1.005803,0.011111,verified_uncertainty_regret_gate_r1_m0p02,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.011111,0.011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988889,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.05,1.0,1.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r1_m0p05,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.0,1.0,1.5,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r1p5_m0,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.0025,1.0,1.5,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r1p5_m0p0025,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.005,1.0,1.5,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r1p5_m0p005,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.01,1.0,1.5,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r1p5_m0p01,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.02,1.0,1.5,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r1p5_m0p02,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.05,1.0,1.5,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r1p5_m0p05,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.0,1.0,2.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r2_m0,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.0025,1.0,2.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r2_m0p0025,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.005,1.0,2.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r2_m0p005,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.01,1.0,2.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r2_m0p01,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.02,1.0,2.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r2_m0p02,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.05,1.0,2.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r2_m0p05,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.0,1.0,3.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r3_m0,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.0025,1.0,3.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r3_m0p0025,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.005,1.0,3.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r3_m0p005,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.01,1.0,3.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r3_m0p01,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.02,1.0,3.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r3_m0p02,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
0.0,0.455556,4,0.986453,32,600,0.05,1.0,3.0,0.019558,700,4,0.0,17,pairwise,4,1.00601,0.011111,verified_uncertainty_regret_gate_r3_m0p05,-0.004964,0.056133,40,0.039631,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.980855,0.941667,0.967492,0.494444,0.966941,180,13
,0.5,4,0.962712,32,600,,,,0.040107,700,4,,19,pairwise,4,1.002818,0.0,static_learned_interaction,,,40,,600,400,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.844444,0.511111,4,0.962712,32,600,0.0,0.0,0.5,0.051128,700,4,0.444444,19,pairwise,4,1.01384,0.055556,verified_candidate_regret_gate,-0.0029,0.049859,40,-0.086105,600,400,19,0.188889,0.033333,0.222222,0.444444,0.033333,0.088889,0.044444,0.0,0.166667,0.033333,0.011111,0.011111,0.011111,0.0,0.011111,0.188889,0.122222,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.488889,0.511111,4,0.962712,32,600,0.0,1.0,0.5,0.05078,700,4,0.322222,19,pairwise,4,1.013492,0.022222,verified_uncertainty_regret_gate,-0.0029,0.049859,40,-0.086105,600,400,19,0.122222,0.011111,0.177778,0.311111,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.011111,0.011111,0.0,0.0,0.511111,0.066667,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.611111,0.5,4,0.962712,32,600,0.01,0.0,0.5,0.050324,700,4,0.344444,19,pairwise,4,1.013036,0.044444,train_selected_verified_candidate_controller,-0.0029,0.049859,40,-0.086105,600,400,19,0.166667,0.022222,0.211111,0.4,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.011111,0.011111,0.0,0.0,0.388889,0.1,0.691667,0.435183,0.165278,0.971251,candidate_regret_gate_m0p01,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
,0.566667,4,0.962712,32,600,,,,0.0,700,4,,19,pairwise,4,0.962712,1.0,generated_plus_composition_oracle,,,40,,600,400,19,0.277778,0.033333,0.022222,0.333333,0.066667,0.277778,0.044444,0.033333,0.422222,0.122222,0.011111,0.011111,0.0,0.0,0.011111,0.0,0.088889,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.788889,0.511111,4,0.962712,32,600,0.0025,0.0,0.5,0.051502,700,4,0.422222,19,pairwise,4,1.014213,0.055556,verified_candidate_regret_gate_m0p0025,-0.0029,0.049859,40,-0.086105,600,400,19,0.188889,0.033333,0.222222,0.444444,0.022222,0.077778,0.011111,0.0,0.111111,0.033333,0.011111,0.011111,0.011111,0.0,0.011111,0.244444,0.122222,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.7,0.511111,4,0.962712,32,600,0.005,0.0,0.5,0.051229,700,4,0.4,19,pairwise,4,1.013941,0.055556,verified_candidate_regret_gate_m0p005,-0.0029,0.049859,40,-0.086105,600,400,19,0.166667,0.033333,0.222222,0.422222,0.0,0.077778,0.011111,0.0,0.088889,0.033333,0.0,0.011111,0.011111,0.0,0.0,0.311111,0.122222,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.611111,0.5,4,0.962712,32,600,0.01,0.0,0.5,0.050324,700,4,0.344444,19,pairwise,4,1.013036,0.044444,verified_candidate_regret_gate_m0p01,-0.0029,0.049859,40,-0.086105,600,400,19,0.166667,0.022222,0.211111,0.4,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.011111,0.011111,0.0,0.0,0.388889,0.1,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.544444,0.5,4,0.962712,32,600,0.02,0.0,0.5,0.051464,700,4,0.344444,19,pairwise,4,1.014175,0.022222,verified_candidate_regret_gate_m0p02,-0.0029,0.049859,40,-0.086105,600,400,19,0.133333,0.011111,0.2,0.344444,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.011111,0.011111,0.0,0.0,0.455556,0.088889,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.411111,0.522222,4,0.962712,32,600,0.05,0.0,0.5,0.045651,700,4,0.255556,19,pairwise,4,1.008363,0.011111,verified_candidate_regret_gate_m0p05,-0.0029,0.049859,40,-0.086105,600,400,19,0.088889,0.011111,0.144444,0.244444,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.011111,0.0,0.0,0.0,0.588889,0.066667,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.488889,0.511111,4,0.962712,32,600,0.0025,1.0,0.5,0.05078,700,4,0.322222,19,pairwise,4,1.013492,0.022222,verified_uncertainty_regret_gate_r0p5_m0p0025,-0.0029,0.049859,40,-0.086105,600,400,19,0.122222,0.011111,0.177778,0.311111,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.011111,0.011111,0.0,0.0,0.511111,0.066667,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.488889,0.511111,4,0.962712,32,600,0.005,1.0,0.5,0.05078,700,4,0.322222,19,pairwise,4,1.013492,0.022222,verified_uncertainty_regret_gate_r0p5_m0p005,-0.0029,0.049859,40,-0.086105,600,400,19,0.122222,0.011111,0.177778,0.311111,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.011111,0.011111,0.0,0.0,0.511111,0.066667,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.477778,0.511111,4,0.962712,32,600,0.01,1.0,0.5,0.05024,700,4,0.311111,19,pairwise,4,1.012952,0.022222,verified_uncertainty_regret_gate_r0p5_m0p01,-0.0029,0.049859,40,-0.086105,600,400,19,0.122222,0.011111,0.177778,0.311111,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.011111,0.0,0.0,0.0,0.522222,0.066667,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
0.433333,0.522222,4,0.962712,32,600,0.02,1.0,0.5,0.048079,700,4,0.277778,19,pairwise,4,1.01079,0.011111,verified_uncertainty_regret_gate_r0p5_m0p02,-0.0029,0.049859,40,-0.086105,600,400,19,0.111111,0.011111,0.144444,0.266667,0.0,0.077778,0.0,0.0,0.077778,0.011111,0.0,0.011111,0.0,0.0,0.0,0.566667,0.066667,,,,,,90,2048,4,0.985134,0.865278,0.971924,0.376389,0.974002,180,13
