best_mode,budget,causal_k,indexed_correct,indexed_loss,indexed_pair_density,indexed_selected_hand,indexed_selected_obstacles,interaction_correct,interaction_loss,interaction_pair_density,interaction_selected_hand,interaction_selected_obstacles,label,learned_correct,learned_is_oracle,learned_loss,learned_pair_density,learned_selected_hand,learned_selected_obstacles,oracle_correct,oracle_loss,proximity_correct,proximity_loss,proximity_pair_density,proximity_selected_hand,proximity_selected_obstacles,sample_index,seed,split,static_mode_from_validation,teacher_is_oracle,total_objects_n
indexed,4,16,0,1.224083,0.0,1,0,0,1.344657,1.0,1,2,2,0,0,1.344657,1.0,1,2,0,1.224083,0,1.338913,0.0,0,2,44,13,test,proximity,0,2048
proximity,4,16,1,0.510186,0.0,1,0,1,0.461216,1.0,1,2,0,1,0,0.461216,1.0,1,2,1,0.423997,1,0.423997,0.333333,0,3,45,13,test,proximity,0,2048
proximity,4,16,0,1.214589,0.0,1,0,1,0.946826,1.0,1,2,1,1,0,0.946826,1.0,1,2,1,0.831287,1,0.831287,0.0,0,3,46,13,test,proximity,0,2048
indexed,4,16,0,1.296941,0.0,1,0,0,1.366655,1.0,1,2,2,0,0,1.366655,1.0,1,2,0,1.296941,0,1.426849,0.333333,0,3,47,13,test,proximity,0,2048
proximity,4,16,1,0.474582,0.0,1,0,1,0.415214,1.0,1,2,0,1,0,0.415214,1.0,1,2,1,0.403357,1,0.403357,0.666667,0,3,48,13,test,proximity,0,2048
proximity,4,16,1,0.697499,0.0,1,0,1,0.650476,1.0,1,2,1,1,0,0.650476,1.0,1,2,1,0.648832,1,0.648832,0.666667,0,3,49,13,test,proximity,0,2048
indexed,4,16,0,1.159728,0.0,1,0,0,1.197241,1.0,1,2,2,0,0,1.203001,1.0,1,2,0,1.159728,0,1.262549,0.666667,0,3,50,13,test,proximity,0,2048
indexed,4,16,0,1.772529,0.0,1,0,0,1.777725,1.0,1,2,0,0,0,1.777725,1.0,1,2,0,1.772529,0,1.80161,0.333333,0,3,51,13,test,proximity,0,2048
proximity,4,16,1,0.754201,0.0,1,0,1,0.685471,1.0,1,2,1,1,0,0.685471,1.0,1,2,1,0.659179,1,0.659179,1.0,0,3,52,13,test,proximity,0,2048
indexed,4,16,0,1.130978,0.0,1,0,0,1.170869,0.0,1,2,2,0,0,1.170869,0.0,1,2,0,1.130978,0,1.169664,1.0,1,2,53,13,test,proximity,0,2048
indexed,4,16,0,1.511618,0.0,1,0,0,1.616521,0.0,1,2,0,0,0,1.616521,0.0,1,2,0,1.511618,0,1.65377,0.333333,0,3,54,13,test,proximity,0,2048
proximity,4,16,1,1.002912,0.0,1,0,1,0.773772,1.0,1,2,1,1,0,0.773772,1.0,1,2,1,0.715198,1,0.715198,1.0,0,3,55,13,test,proximity,0,2048
indexed,4,16,0,1.281897,0.0,1,0,0,1.29625,1.0,1,2,2,0,0,1.29625,1.0,1,2,0,1.281897,0,1.299438,1.0,1,2,56,13,test,proximity,0,2048
proximity,4,16,0,1.564129,0.0,1,0,0,1.627826,0.0,1,2,0,0,0,1.627826,0.0,1,2,0,1.4697,0,1.4697,1.0,0,2,57,13,test,proximity,0,2048
proximity,4,16,1,0.916275,0.0,1,0,1,0.729291,1.0,1,2,1,1,0,0.729291,1.0,1,2,1,0.682061,1,0.682061,1.0,0,3,58,13,test,proximity,0,2048
indexed,4,16,0,1.130928,0.0,1,0,0,1.184968,1.0,1,2,2,0,0,1.184968,1.0,1,2,0,1.130928,0,1.187131,0.0,1,2,59,13,test,proximity,0,2048
indexed,4,16,0,1.196317,0.0,1,0,0,1.390519,1.0,1,2,0,0,0,1.390519,1.0,1,2,0,1.196317,0,1.404505,0.666667,0,3,60,13,test,proximity,0,2048
proximity,4,16,1,0.807361,0.0,1,0,1,0.712949,1.0,1,2,1,1,0,0.712949,1.0,1,2,1,0.676637,1,0.676637,1.0,0,3,61,13,test,proximity,0,2048
indexed,4,16,0,1.125974,0.0,1,0,0,1.175743,1.0,1,2,2,0,0,1.175743,1.0,1,2,0,1.125974,0,1.178048,1.0,1,2,62,13,test,proximity,0,2048
indexed,4,16,0,1.221407,0.0,1,0,0,1.402268,1.0,1,2,0,0,0,1.402268,1.0,1,2,0,1.221407,0,1.483915,0.333333,0,3,63,13,test,proximity,0,2048
proximity,4,16,0,1.438974,0.0,1,0,0,1.280426,1.0,1,2,1,0,0,1.280426,1.0,1,2,0,1.256656,0,1.256656,0.0,0,3,64,13,test,proximity,0,2048
indexed,4,16,0,1.14108,0.0,1,0,0,1.167857,1.0,1,2,2,0,0,1.167857,1.0,1,2,0,1.14108,0,1.174633,1.0,1,2,65,13,test,proximity,0,2048
proximity,4,16,1,0.495747,0.0,1,0,1,0.474829,1.0,1,2,0,1,0,0.474829,1.0,1,2,1,0.447948,1,0.447948,0.666667,0,3,66,13,test,proximity,0,2048
learned,4,16,1,0.721259,0.0,1,0,1,0.660138,1.0,1,2,1,1,1,0.658987,1.0,1,2,1,0.658987,1,0.660138,1.0,1,2,67,13,test,proximity,0,2048
indexed,4,16,0,1.121593,0.0,1,0,0,1.183609,1.0,1,2,2,0,0,1.17636,0.0,1,2,0,1.121593,0,1.206107,0.333333,0,3,68,13,test,proximity,0,2048
interaction,4,16,1,0.533964,0.0,1,0,1,0.448105,0.0,1,2,0,1,0,0.448105,0.0,1,2,1,0.448105,1,0.45479,1.0,1,2,69,13,test,proximity,1,2048
proximity,4,16,1,0.685352,0.0,1,0,1,0.657084,1.0,1,2,1,1,0,0.658382,1.0,1,2,1,0.65396,1,0.65396,0.0,1,2,70,13,test,proximity,0,2048
indexed,4,16,0,1.161531,0.0,1,0,0,1.19879,1.0,1,2,2,0,0,1.19879,1.0,1,2,0,1.161531,0,1.203001,1.0,1,2,71,13,test,proximity,0,2048
proximity,4,16,1,0.482748,0.0,1,0,1,0.425527,1.0,1,2,0,1,0,0.425527,1.0,1,2,1,0.406244,1,0.406244,0.0,0,2,72,13,test,proximity,0,2048
proximity,4,16,1,0.757701,0.0,1,0,1,0.684868,1.0,1,2,1,1,0,0.684868,1.0,1,2,1,0.682972,1,0.682972,1.0,1,2,73,13,test,proximity,0,2048
indexed,4,16,0,1.165175,0.0,1,0,0,1.214295,0.0,1,2,2,0,0,1.214854,0.0,1,2,0,1.165175,0,1.200418,1.0,0,2,74,13,test,proximity,0,2048
proximity,4,16,1,0.54902,0.0,1,0,1,0.572557,1.0,1,2,0,1,0,0.572557,1.0,1,2,1,0.517801,1,0.517801,0.333333,0,3,75,13,test,proximity,0,2048
interaction,4,16,1,0.854979,0.0,1,0,1,0.719528,1.0,1,2,1,1,0,0.719528,1.0,1,2,1,0.719528,1,0.730363,0.0,1,1,76,13,test,proximity,1,2048
indexed,4,16,0,1.142757,0.0,1,0,0,1.184408,0.0,1,2,2,0,0,1.184408,0.0,1,2,0,1.142757,0,1.207861,0.666667,0,3,77,13,test,proximity,0,2048
interaction,4,16,1,0.52294,0.0,1,0,1,0.454524,1.0,1,2,0,1,0,0.454524,1.0,1,2,1,0.454524,1,0.457481,0.0,1,2,78,13,test,proximity,1,2048
proximity,4,16,1,0.754986,0.0,1,0,1,0.685837,1.0,1,2,1,1,0,0.685837,1.0,1,2,1,0.679669,1,0.679669,1.0,0,3,79,13,test,proximity,0,2048
indexed,4,16,0,1.166519,0.0,1,0,0,1.185408,1.0,1,2,2,0,0,1.185408,1.0,1,2,0,1.166519,0,1.186415,0.0,1,2,80,13,test,proximity,0,2048
proximity,4,16,1,0.504728,0.0,1,0,1,0.445721,0.0,1,2,0,1,0,0.443863,0.0,1,2,1,0.418602,1,0.418602,0.666667,0,3,81,13,test,proximity,0,2048
proximity,4,16,0,1.367614,0.0,1,0,0,1.117516,1.0,1,2,1,0,0,1.117516,1.0,1,2,1,1.020202,1,1.020202,0.0,1,2,82,13,test,proximity,0,2048
indexed,4,16,0,1.161418,0.0,1,0,0,1.185348,1.0,1,2,2,0,0,1.185348,1.0,1,2,0,1.161418,0,1.186602,0.0,1,2,83,13,test,proximity,0,2048
indexed,4,16,0,1.355825,0.0,1,0,0,1.60796,1.0,1,2,0,0,0,1.60796,1.0,1,2,0,1.355825,0,1.58053,0.0,1,2,84,13,test,proximity,0,2048
proximity,4,16,1,0.829859,0.0,1,0,1,0.707746,1.0,1,2,1,1,0,0.703094,0.0,1,2,1,0.669192,1,0.669192,1.0,0,3,85,13,test,proximity,0,2048
indexed,4,16,0,1.166494,0.0,1,0,0,1.179708,1.0,1,2,2,0,0,1.179708,1.0,1,2,0,1.166494,0,1.182883,0.0,1,2,86,13,test,proximity,0,2048
indexed,4,16,1,0.958514,0.0,1,0,0,1.189733,0.0,1,2,0,0,0,1.189733,0.0,1,2,1,0.958514,0,1.259305,0.0,1,2,87,13,test,proximity,0,2048
proximity,4,16,1,0.894848,0.0,1,0,1,0.746619,1.0,1,2,1,1,0,0.746619,1.0,1,2,1,0.693236,1,0.693236,0.666667,0,3,88,13,test,proximity,0,2048
indexed,4,16,0,1.137407,0.0,1,0,0,1.178336,0.0,1,2,2,0,0,1.178336,0.0,1,2,0,1.137407,0,1.208831,0.333333,0,3,89,13,test,proximity,0,2048
indexed,4,16,0,1.854855,0.0,1,0,0,1.954054,1.0,1,2,0,0,0,1.95573,1.0,1,2,0,1.854855,0,1.977067,0.333333,0,3,0,17,test,learned,0,2048
proximity,4,16,0,0.974216,0.0,1,0,0,0.934792,1.0,1,2,1,0,0,0.934792,1.0,1,2,0,0.904358,0,0.904358,0.333333,0,3,1,17,test,learned,0,2048
interaction,4,16,1,0.87211,0.0,1,0,1,0.860732,1.0,1,2,2,1,0,0.860732,1.0,1,2,1,0.860732,1,0.870853,0.0,0,2,2,17,test,learned,1,2048
indexed,4,16,0,2.220921,0.0,1,0,0,2.27673,1.0,1,2,0,0,0,2.27673,1.0,1,2,0,2.220921,0,2.300731,0.666667,0,3,3,17,test,learned,0,2048
indexed,4,16,0,1.237035,0.0,1,0,0,1.318388,1.0,1,2,1,0,0,1.318388,1.0,1,2,0,1.237035,0,1.242113,1.0,0,3,4,17,test,learned,0,2048
indexed,4,16,0,1.181732,0.0,1,0,0,1.280699,1.0,1,2,2,0,0,1.280699,1.0,1,2,0,1.181732,0,1.209937,0.0,0,3,5,17,test,learned,0,2048
proximity,4,16,1,0.340772,0.0,1,0,1,0.268937,1.0,1,2,0,1,0,0.268937,1.0,1,2,1,0.268931,1,0.268931,0.0,0,3,6,17,test,learned,0,2048
indexed,4,16,0,1.101545,0.0,1,0,0,1.137598,1.0,1,2,1,0,0,1.137598,1.0,1,2,0,1.101545,0,1.103229,1.0,0,2,7,17,test,learned,0,2048
proximity,4,16,1,0.870378,0.0,1,0,1,0.848817,1.0,1,2,2,1,0,0.848817,1.0,1,2,1,0.846499,1,0.846499,1.0,1,2,8,17,test,learned,0,2048
indexed,4,16,0,2.198663,0.0,1,0,0,2.277116,1.0,1,2,0,0,0,2.277116,1.0,1,2,0,2.198663,0,2.30415,0.0,0,3,9,17,test,learned,0,2048
proximity,4,16,1,0.784577,0.0,1,0,1,0.76605,1.0,1,2,1,1,0,0.76605,1.0,1,2,1,0.763368,1,0.763368,0.0,1,2,10,17,test,learned,0,2048
indexed,4,16,0,1.058222,0.0,1,0,0,1.100888,1.0,1,2,2,0,0,1.100888,1.0,1,2,0,1.058222,0,1.079983,0.666667,0,3,11,17,test,learned,0,2048
indexed,4,16,0,1.908433,0.0,1,0,0,2.025232,0.0,1,2,0,0,0,2.025232,0.0,1,2,0,1.908433,0,2.016864,0.0,1,2,12,17,test,learned,0,2048
interaction,4,16,1,0.70009,0.0,1,0,1,0.672551,1.0,1,2,1,1,0,0.672806,1.0,1,2,1,0.672551,1,0.673107,0.0,1,2,13,17,test,learned,1,2048
interaction,4,16,1,0.905183,0.0,1,0,1,0.860862,1.0,1,2,2,1,0,0.860862,1.0,1,2,1,0.860862,1,0.87805,0.333333,0,3,14,17,test,learned,1,2048
interaction,4,16,1,0.511037,0.0,1,0,1,0.405108,1.0,1,2,0,1,0,0.405108,1.0,1,2,1,0.405108,1,0.539633,0.0,0,2,15,17,test,learned,1,2048
proximity,4,16,1,0.793903,0.0,1,0,1,0.759744,1.0,1,2,1,1,0,0.759744,1.0,1,2,1,0.739541,1,0.739541,0.333333,0,3,16,17,test,learned,0,2048
indexed,4,16,0,0.917869,0.0,1,0,0,0.936865,1.0,1,2,2,0,0,0.936865,1.0,1,2,0,0.917869,0,0.935176,1.0,1,2,17,17,test,learned,0,2048
indexed,4,16,0,1.853819,0.0,1,0,0,1.934435,1.0,1,2,0,0,0,1.934435,1.0,1,2,0,1.853819,0,1.947714,0.333333,0,3,18,17,test,learned,0,2048
interaction,4,16,1,0.702752,0.0,1,0,1,0.681643,1.0,1,2,1,1,0,0.681643,1.0,1,2,1,0.681643,1,0.682879,1.0,1,2,19,17,test,learned,1,2048
proximity,4,16,0,0.994333,0.0,1,0,0,0.992995,0.0,1,2,2,0,0,0.992995,0.0,1,2,0,0.984717,0,0.984717,0.0,0,3,20,17,test,learned,0,2048
interaction,4,16,1,0.314732,0.0,1,0,1,0.272069,1.0,1,2,0,1,0,0.272069,1.0,1,2,1,0.272069,1,0.285006,1.0,0,3,21,17,test,learned,1,2048
proximity,4,16,1,0.835033,0.0,1,0,1,0.809204,0.0,1,2,1,1,0,0.809204,0.0,1,2,1,0.783096,1,0.783096,0.333333,0,3,22,17,test,learned,0,2048
indexed,4,16,0,0.903815,0.0,1,0,0,0.910045,1.0,1,2,2,0,0,0.910045,1.0,1,2,0,0.903815,0,0.928686,0.333333,0,3,23,17,test,learned,0,2048
interaction,4,16,0,1.436042,0.0,1,0,0,1.377243,1.0,1,2,0,0,0,1.377243,1.0,1,2,0,1.377243,0,1.426388,0.0,0,2,24,17,test,learned,1,2048
proximity,4,16,0,1.137256,0.0,1,0,0,1.164527,1.0,1,2,1,0,0,1.164516,1.0,1,2,0,1.131567,0,1.131567,0.333333,0,3,25,17,test,learned,0,2048
indexed,4,16,0,1.227005,0.0,1,0,0,1.356614,1.0,1,2,2,0,0,1.356614,1.0,1,2,0,1.227005,0,1.278797,1.0,0,3,26,17,test,learned,0,2048
proximity,4,16,1,0.85895,0.0,1,0,1,0.776378,1.0,1,2,0,1,0,0.776378,1.0,1,2,1,0.765658,1,0.765658,0.0,1,2,27,17,test,learned,0,2048
proximity,4,16,0,0.979167,0.0,1,0,0,0.978569,1.0,1,2,1,0,0,0.978569,1.0,1,2,0,0.945315,0,0.945315,0.333333,0,3,28,17,test,learned,0,2048
indexed,4,16,0,1.233302,0.0,1,0,0,1.374329,0.0,1,2,2,0,0,1.379453,1.0,1,2,0,1.233302,0,1.295439,0.333333,0,3,29,17,test,learned,0,2048
interaction,4,16,1,0.333036,0.0,1,0,1,0.258215,1.0,1,2,0,1,0,0.258215,1.0,1,2,1,0.258215,1,0.264138,0.666667,0,3,30,17,test,learned,1,2048
proximity,4,16,1,0.80344,0.0,1,0,1,0.796741,1.0,1,2,1,1,0,0.797613,1.0,1,2,1,0.791419,1,0.791419,1.0,0,2,31,17,test,learned,0,2048
indexed,4,16,0,0.882822,0.0,1,0,0,0.892133,1.0,1,2,2,0,0,0.892133,1.0,1,2,0,0.882822,0,0.888544,0.0,1,2,32,17,test,learned,0,2048
interaction,4,16,0,1.436701,0.0,1,0,0,1.376296,1.0,1,2,0,0,0,1.376296,1.0,1,2,0,1.376296,0,1.434032,1.0,0,2,33,17,test,learned,1,2048
proximity,4,16,1,0.778992,0.0,1,0,1,0.751178,1.0,1,2,1,1,0,0.751178,1.0,1,2,1,0.734666,1,0.734666,0.666667,0,3,34,17,test,learned,0,2048
proximity,4,16,1,0.86531,0.0,1,0,1,0.830467,1.0,1,2,2,1,0,0.830467,1.0,1,2,1,0.826661,1,0.826661,1.0,1,2,35,17,test,learned,0,2048
interaction,4,16,0,1.013271,0.0,1,0,1,0.941722,1.0,1,2,0,1,0,0.941722,1.0,1,2,1,0.941722,0,0.970916,1.0,1,2,36,17,test,learned,1,2048
proximity,4,16,1,0.7259,0.0,1,0,1,0.696637,0.0,1,2,1,1,0,0.696957,0.0,1,2,1,0.673968,1,0.673968,0.333333,0,3,37,17,test,learned,0,2048
indexed,4,16,0,0.921164,0.0,1,0,0,0.937009,1.0,1,2,2,0,0,0.937009,1.0,1,2,0,0.921164,0,0.939624,0.0,1,2,38,17,test,learned,0,2048
proximity,4,16,1,0.60452,0.0,1,0,1,0.467777,0.0,1,2,0,1,0,0.467777,0.0,1,2,1,0.465921,1,0.465921,1.0,1,2,39,17,test,learned,0,2048
proximity,4,16,1,0.778942,0.0,1,0,1,0.767346,1.0,1,2,1,1,0,0.767346,1.0,1,2,1,0.749379,1,0.749379,1.0,0,3,40,17,test,learned,0,2048
proximity,4,16,0,1.160795,0.0,1,0,0,1.261032,1.0,1,2,2,0,0,1.261032,1.0,1,2,0,1.142625,0,1.142625,1.0,0,2,41,17,test,learned,0,2048
interaction,4,16,0,0.987699,0.0,1,0,1,0.892187,1.0,1,2,0,1,0,0.892187,1.0,1,2,1,0.892187,1,0.972867,1.0,0,2,42,17,test,learned,1,2048
proximity,4,16,1,0.728132,0.0,1,0,1,0.711041,1.0,1,2,1,1,0,0.711041,1.0,1,2,1,0.68463,1,0.68463,0.0,0,3,43,17,test,learned,0,2048
proximity,4,16,1,0.91117,0.0,1,0,1,0.915403,1.0,1,2,2,1,0,0.915403,1.0,1,2,1,0.900062,1,0.900062,0.0,0,2,44,17,test,learned,0,2048
interaction,4,16,1,0.309945,0.0,1,0,1,0.255117,1.0,1,2,0,1,0,0.255117,1.0,1,2,1,0.255117,1,0.283727,1.0,0,3,45,17,test,learned,1,2048
proximity,4,16,0,1.172413,0.0,1,0,0,1.184621,1.0,1,2,1,0,0,1.184621,1.0,1,2,0,1.120793,0,1.120793,0.0,0,3,46,17,test,learned,0,2048
indexed,4,16,0,0.89274,0.0,1,0,0,0.898304,1.0,1,2,2,0,0,0.898304,1.0,1,2,0,0.89274,0,0.919961,0.0,0,3,47,17,test,learned,0,2048
interaction,4,16,1,0.458031,0.0,1,0,1,0.387549,1.0,1,2,0,1,0,0.389347,1.0,1,2,1,0.387549,1,0.455567,0.0,0,2,48,17,test,learned,1,2048
indexed,4,16,0,1.05003,0.0,1,0,0,1.078008,1.0,1,2,1,0,0,1.078008,1.0,1,2,0,1.05003,0,1.068295,1.0,0,2,49,17,test,learned,0,2048
indexed,4,16,0,1.077222,0.0,1,0,0,1.132482,0.0,1,2,2,0,0,1.132482,0.0,1,2,0,1.077222,0,1.108067,0.333333,0,3,50,17,test,learned,0,2048
proximity,4,16,1,0.458819,0.0,1,0,1,0.342448,1.0,1,2,0,1,0,0.342448,1.0,1,2,1,0.337008,1,0.337008,1.0,1,2,51,17,test,learned,0,2048
proximity,4,16,1,0.799759,0.0,1,0,1,0.771338,1.0,1,2,1,1,0,0.771338,1.0,1,2,1,0.748654,1,0.748654,1.0,0,3,52,17,test,learned,0,2048
indexed,4,16,0,1.162544,0.0,1,0,0,1.279206,0.0,1,2,2,0,0,1.279206,0.0,1,2,0,1.162544,0,1.276845,0.0,1,2,53,17,test,learned,0,2048
indexed,4,16,0,2.241866,0.0,1,0,0,2.305722,1.0,1,2,0,0,0,2.305722,1.0,1,2,0,2.241866,0,2.337029,0.333333,0,3,54,17,test,learned,0,2048
proximity,4,16,0,0.954847,0.0,1,0,0,0.938684,1.0,1,2,1,0,0,0.938684,1.0,1,2,0,0.910194,0,0.910194,1.0,0,3,55,17,test,learned,0,2048
indexed,4,16,0,1.029037,0.0,1,0,0,1.058745,1.0,1,2,2,0,0,1.058745,1.0,1,2,0,1.029037,0,1.057346,1.0,1,2,56,17,test,learned,0,2048
interaction,4,16,1,0.43371,0.0,1,0,1,0.322212,1.0,1,2,0,1,0,0.322212,1.0,1,2,1,0.322212,1,0.358184,1.0,0,3,57,17,test,learned,1,2048
proximity,4,16,0,0.899043,0.0,1,0,0,0.874031,1.0,1,2,1,0,0,0.874031,1.0,1,2,1,0.844854,1,0.844854,1.0,0,3,58,17,test,learned,0,2048
interaction,4,16,1,0.898969,0.0,1,0,1,0.877718,1.0,1,2,2,1,0,0.877718,1.0,1,2,1,0.877718,1,0.886989,1.0,0,2,59,17,test,learned,1,2048
interaction,4,16,0,1.374141,0.0,1,0,0,1.360933,1.0,1,2,0,0,0,1.360933,1.0,1,2,0,1.360933,0,1.402689,0.333333,0,3,60,17,test,learned,1,2048
proximity,4,16,1,0.866061,0.0,1,0,1,0.828816,1.0,1,2,1,1,0,0.828816,1.0,1,2,1,0.802474,1,0.802474,1.0,0,3,61,17,test,learned,0,2048
indexed,4,16,0,0.89592,0.0,1,0,0,0.896238,1.0,1,2,2,0,0,0.896424,0.0,1,2,0,0.89592,0,0.898106,1.0,0,2,62,17,test,learned,0,2048
interaction,4,16,1,0.37299,0.0,1,0,1,0.283556,1.0,1,2,0,1,0,0.283556,1.0,1,2,1,0.283556,1,0.311941,0.0,0,3,63,17,test,learned,1,2048
proximity,4,16,1,0.813051,0.0,1,0,1,0.780401,0.0,1,2,1,1,0,0.780401,0.0,1,2,1,0.777659,1,0.777659,1.0,1,2,64,17,test,learned,0,2048
indexed,4,16,0,0.882082,0.0,1,0,0,0.884637,0.0,1,2,2,0,0,0.884637,0.0,1,2,0,0.882082,0,0.905766,0.0,0,3,65,17,test,learned,0,2048
interaction,4,16,1,0.339161,0.0,1,0,1,0.270298,1.0,1,2,0,1,0,0.270298,1.0,1,2,1,0.270298,1,0.314576,0.333333,0,3,66,17,test,learned,1,2048
learned,4,16,1,0.755661,0.0,1,0,1,0.725715,1.0,1,2,1,1,1,0.724458,1.0,1,2,1,0.724458,1,0.725715,1.0,1,2,67,17,test,learned,0,2048
indexed,4,16,0,1.153023,0.0,1,0,0,1.256168,0.0,1,2,2,0,0,1.256168,0.0,1,2,0,1.153023,0,1.256145,1.0,1,2,68,17,test,learned,0,2048
proximity,4,16,1,0.6175,0.0,1,0,1,0.506523,0.0,1,2,0,1,0,0.51689,1.0,1,2,1,0.505554,1,0.505554,1.0,1,2,69,17,test,learned,0,2048
proximity,4,16,1,0.78234,0.0,1,0,1,0.761958,1.0,1,2,1,1,0,0.761958,1.0,1,2,1,0.746442,1,0.746442,0.333333,0,3,70,17,test,learned,0,2048
indexed,4,16,0,0.911814,0.0,1,0,0,0.92157,1.0,1,2,2,0,0,0.922769,0.0,1,2,0,0.911814,0,0.923524,0.0,1,2,71,17,test,learned,0,2048
interaction,4,16,1,0.424228,0.0,1,0,1,0.33261,1.0,1,2,0,1,0,0.33261,1.0,1,2,1,0.33261,1,0.395328,0.333333,0,3,72,17,test,learned,1,2048
proximity,4,16,1,0.813135,0.0,1,0,1,0.773269,1.0,1,2,1,1,0,0.773269,1.0,1,2,1,0.77244,1,0.77244,1.0,1,2,73,17,test,learned,0,2048
indexed,4,16,0,1.212401,0.0,1,0,0,1.356964,1.0,1,2,2,0,0,1.356964,1.0,1,2,0,1.212401,0,1.315681,0.666667,0,3,74,17,test,learned,0,2048
proximity,4,16,1,0.3194,0.0,1,0,1,0.251275,1.0,1,2,0,1,0,0.251275,1.0,1,2,1,0.25098,1,0.25098,1.0,1,2,75,17,test,learned,0,2048
interaction,4,16,0,0.87763,0.0,1,0,1,0.830554,1.0,1,2,1,1,0,0.830554,1.0,1,2,1,0.830554,1,0.832844,0.0,1,1,76,17,test,learned,1,2048
indexed,4,16,0,0.895238,0.0,1,0,0,0.90114,0.0,1,2,2,0,0,0.90114,0.0,1,2,0,0.895238,0,0.921706,0.666667,0,3,77,17,test,learned,0,2048
interaction,4,16,1,0.410583,0.0,1,0,1,0.327557,1.0,1,2,0,1,0,0.327557,1.0,1,2,1,0.327557,1,0.369025,0.333333,0,3,78,17,test,learned,1,2048
proximity,4,16,1,0.78713,0.0,1,0,1,0.762214,1.0,1,2,1,1,0,0.762214,1.0,1,2,1,0.754317,1,0.754317,1.0,0,3,79,17,test,learned,0,2048
indexed,4,16,0,0.913646,0.0,1,0,0,0.928138,1.0,1,2,2,0,0,0.928138,1.0,1,2,0,0.913646,0,0.953434,0.333333,0,3,80,17,test,learned,0,2048
indexed,4,16,0,2.047161,0.0,1,0,0,2.105931,1.0,1,2,0,0,0,2.105931,1.0,1,2,0,2.047161,0,2.139418,0.333333,0,3,81,17,test,learned,0,2048
indexed,4,16,0,1.188387,0.0,1,0,0,1.23158,1.0,1,2,1,0,0,1.23158,1.0,1,2,0,1.188387,0,1.214449,0.0,1,2,82,17,test,learned,0,2048
indexed,4,16,0,0.892193,0.0,1,0,0,0.899168,1.0,1,2,2,0,0,0.899168,1.0,1,2,0,0.892193,0,0.92268,1.0,0,3,83,17,test,learned,0,2048
learned,4,16,1,0.32149,0.0,1,0,1,0.25233,0.0,1,2,0,1,1,0.252176,0.0,1,2,1,0.252176,1,0.252479,1.0,1,2,84,17,test,learned,0,2048
proximity,4,16,0,0.992927,0.0,1,0,0,0.970085,1.0,1,2,1,0,0,0.970085,1.0,1,2,0,0.946272,0,0.946272,0.333333,0,3,85,17,test,learned,0,2048
indexed,4,16,0,0.922761,0.0,1,0,0,0.939115,1.0,1,2,2,0,0,0.939115,1.0,1,2,0,0.922761,0,0.941412,0.0,1,2,86,17,test,learned,0,2048
proximity,4,16,1,0.34326,0.0,1,0,1,0.295051,1.0,1,2,0,1,0,0.295051,1.0,1,2,1,0.287832,1,0.287832,1.0,1,2,87,17,test,learned,0,2048
proximity,4,16,0,0.912694,0.0,1,0,0,0.884022,1.0,1,2,1,0,0,0.884022,1.0,1,2,1,0.854295,1,0.854295,0.666667,0,3,88,17,test,learned,0,2048
interaction,4,16,1,0.863959,0.0,1,0,1,0.825214,0.0,1,2,2,1,0,0.825214,0.0,1,2,1,0.825214,1,0.858488,0.333333,0,3,89,17,test,learned,1,2048
indexed,4,16,0,1.664029,0.0,1,0,0,1.726793,1.0,1,2,0,0,0,1.725485,1.0,1,2,0,1.664029,0,1.712112,0.333333,0,3,0,19,test,proximity,0,2048
proximity,4,16,0,1.15604,0.0,1,0,1,1.020421,1.0,1,2,1,1,0,1.020421,1.0,1,2,1,1.002467,1,1.002467,0.0,0,2,1,19,test,proximity,0,2048
indexed,4,16,1,0.972984,0.0,1,0,0,1.037054,1.0,1,2,2,0,0,1.037054,1.0,1,2,1,0.972984,0,1.077845,0.0,0,2,2,19,test,proximity,0,2048
learned,4,16,1,0.30795,0.0,1,0,1,0.301599,1.0,1,2,0,1,1,0.300221,1.0,1,2,1,0.300221,1,0.30572,0.0,1,2,3,19,test,proximity,0,2048
proximity,4,16,0,1.375981,0.0,1,0,0,1.22172,1.0,1,2,1,0,0,1.22172,1.0,1,2,1,1.067891,1,1.067891,1.0,0,3,4,19,test,proximity,0,2048
indexed,4,16,0,0.933734,0.0,1,0,0,0.949186,0.0,1,2,2,0,0,0.95185,1.0,1,2,0,0.933734,0,0.935067,0.0,1,2,5,19,test,proximity,0,2048
interaction,4,16,1,0.308174,0.0,1,0,1,0.287005,0.0,1,2,0,1,0,0.287005,0.0,1,2,1,0.287005,1,0.300658,0.333333,0,3,6,19,test,proximity,1,2048
proximity,4,16,0,1.362852,0.0,1,0,0,1.100853,1.0,1,2,1,0,0,1.100853,1.0,1,2,1,1.060271,1,1.060271,0.333333,0,3,7,19,test,proximity,0,2048
indexed,4,16,1,0.970612,0.0,1,0,0,1.013176,1.0,1,2,2,0,0,1.013176,1.0,1,2,1,0.970612,0,1.011493,1.0,1,2,8,19,test,proximity,0,2048
indexed,4,16,0,1.938345,0.0,1,0,0,1.991229,1.0,1,2,0,0,0,1.991229,1.0,1,2,0,1.938345,0,1.941194,0.0,0,3,9,19,test,proximity,0,2048
