accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_min_accept_prob,deployment_prob_margin,excess_over_candidate_oracle,generated_candidates,harmful_accept_rate,heldout_seed,imitation_weight,interaction_mode,learned_probability_mean,loss,no_harm_weight,oracle_match_rate,policy,propagation_steps,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_probability_mean,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,selector_steps,temperature,test_samples,total_objects_n,train_end_to_end_selector_accept_rate,train_end_to_end_selector_loss,train_seed_count,train_static_learned_loss,utility_weight,validation_samples_per_seed
0.755556,0.488889,4,0.929363,16,600,0.6,0.1,0.046616,4,0.288889,19,0.15,pairwise,0.010131,0.975979,1.5,0.088889,end_to_end_selector_pg0p1_pmin0p6,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.133333,0.033333,0.011111,0.222222,0.311111,0.044444,0.244444,0.778392,0.122222,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.977778,0.5,4,0.929363,16,600,0.0,0.2,0.043146,4,0.4,19,0.15,pairwise,0.010131,0.972509,1.5,0.122222,end_to_end_selector_pg0p2_pmin0,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.388889,0.066667,0.022222,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.977778,0.5,4,0.929363,16,600,0.3,0.2,0.043146,4,0.4,19,0.15,pairwise,0.010131,0.972509,1.5,0.122222,end_to_end_selector_pg0p2_pmin0p3,40,600,400,19,0.088889,0.0,0.0,0.088889,0.055556,0.177778,0.033333,0.011111,0.277778,0.388889,0.066667,0.022222,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.933333,0.5,4,0.929363,16,600,0.4,0.2,0.043432,4,0.388889,19,0.15,pairwise,0.010131,0.972795,1.5,0.111111,end_to_end_selector_pg0p2_pmin0p4,40,600,400,19,0.066667,0.0,0.0,0.066667,0.055556,0.166667,0.033333,0.011111,0.266667,0.388889,0.055556,0.066667,0.778392,0.155556,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.866667,0.488889,4,0.929363,16,600,0.5,0.2,0.047615,4,0.355556,19,0.15,pairwise,0.010131,0.976978,1.5,0.1,end_to_end_selector_pg0p2_pmin0p5,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.166667,0.033333,0.011111,0.255556,0.366667,0.044444,0.133333,0.778392,0.144444,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
0.755556,0.488889,4,0.929363,16,600,0.6,0.2,0.046616,4,0.288889,19,0.15,pairwise,0.010131,0.975979,1.5,0.088889,end_to_end_selector_pg0p2_pmin0p6,40,600,400,19,0.055556,0.0,0.0,0.055556,0.044444,0.133333,0.033333,0.011111,0.222222,0.311111,0.044444,0.244444,0.778392,0.122222,,,,,,900,0.7,90,2048,0.977778,0.872077,4,0.923252,1.0,180
,0.511111,4,0.875079,16,600,,,0.133257,4,,23,0.15,pairwise,,1.008336,1.5,0.0,static_learned_interaction,40,600,400,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.988889,0.511111,4,0.875079,16,600,0.0,0.0,0.111,4,0.433333,23,0.15,pairwise,0.008744,0.986079,1.5,0.244444,end_to_end_candidate_selector,40,600,400,23,0.166667,0.011111,0.055556,0.233333,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.011111,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.977778,0.511111,4,0.875079,16,600,0.0,0.2,0.111632,4,0.433333,23,0.15,pairwise,0.008744,0.986711,1.5,0.244444,train_selected_end_to_end_candidate_selector,40,600,400,23,0.155556,0.011111,0.055556,0.222222,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.022222,0.792932,0.133333,0.984722,0.910279,0.065278,0.88135,end_to_end_selector_pg0p2_pmin0,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
,0.666667,4,0.875079,16,600,,,0.0,4,,23,0.15,pairwise,,0.875079,1.5,1.0,generated_plus_composition_oracle,40,600,400,23,0.177778,0.022222,0.0,0.2,0.022222,0.222222,0.088889,0.0,0.333333,0.3,0.0,0.0,,0.166667,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.988889,0.511111,4,0.875079,16,600,0.0,0.0,0.111,4,0.433333,23,0.15,pairwise,0.008744,0.986079,1.5,0.244444,end_to_end_selector_pg0_pmin0,40,600,400,23,0.166667,0.011111,0.055556,0.233333,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.011111,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.988889,0.511111,4,0.875079,16,600,0.3,0.0,0.111,4,0.433333,23,0.15,pairwise,0.008744,0.986079,1.5,0.244444,end_to_end_selector_pg0_pmin0p3,40,600,400,23,0.166667,0.011111,0.055556,0.233333,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.011111,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.966667,0.5,4,0.875079,16,600,0.4,0.0,0.112872,4,0.433333,23,0.15,pairwise,0.008744,0.987951,1.5,0.233333,end_to_end_selector_pg0_pmin0p4,40,600,400,23,0.155556,0.011111,0.055556,0.222222,0.088889,0.144444,0.044444,0.0,0.277778,0.3,0.033333,0.033333,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.911111,0.511111,4,0.875079,16,600,0.5,0.0,0.112361,4,0.4,23,0.15,pairwise,0.008744,0.98744,1.5,0.222222,end_to_end_selector_pg0_pmin0p5,40,600,400,23,0.133333,0.011111,0.055556,0.2,0.088889,0.122222,0.044444,0.0,0.255556,0.288889,0.033333,0.088889,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.777778,0.5,4,0.875079,16,600,0.6,0.0,0.115798,4,0.333333,23,0.15,pairwise,0.008744,0.990877,1.5,0.2,end_to_end_selector_pg0_pmin0p6,40,600,400,23,0.088889,0.011111,0.044444,0.144444,0.066667,0.111111,0.044444,0.0,0.222222,0.277778,0.033333,0.222222,0.792932,0.1,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.988889,0.511111,4,0.875079,16,600,0.0,0.02,0.111,4,0.433333,23,0.15,pairwise,0.008744,0.986079,1.5,0.244444,end_to_end_selector_pg0p02_pmin0,40,600,400,23,0.166667,0.011111,0.055556,0.233333,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.011111,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.988889,0.511111,4,0.875079,16,600,0.3,0.02,0.111,4,0.433333,23,0.15,pairwise,0.008744,0.986079,1.5,0.244444,end_to_end_selector_pg0p02_pmin0p3,40,600,400,23,0.166667,0.011111,0.055556,0.233333,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.011111,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.966667,0.5,4,0.875079,16,600,0.4,0.02,0.112872,4,0.433333,23,0.15,pairwise,0.008744,0.987951,1.5,0.233333,end_to_end_selector_pg0p02_pmin0p4,40,600,400,23,0.155556,0.011111,0.055556,0.222222,0.088889,0.144444,0.044444,0.0,0.277778,0.3,0.033333,0.033333,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.911111,0.511111,4,0.875079,16,600,0.5,0.02,0.112361,4,0.4,23,0.15,pairwise,0.008744,0.98744,1.5,0.222222,end_to_end_selector_pg0p02_pmin0p5,40,600,400,23,0.133333,0.011111,0.055556,0.2,0.088889,0.122222,0.044444,0.0,0.255556,0.288889,0.033333,0.088889,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.777778,0.5,4,0.875079,16,600,0.6,0.02,0.115798,4,0.333333,23,0.15,pairwise,0.008744,0.990877,1.5,0.2,end_to_end_selector_pg0p02_pmin0p6,40,600,400,23,0.088889,0.011111,0.044444,0.144444,0.066667,0.111111,0.044444,0.0,0.222222,0.277778,0.033333,0.222222,0.792932,0.1,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.988889,0.511111,4,0.875079,16,600,0.0,0.05,0.111,4,0.433333,23,0.15,pairwise,0.008744,0.986079,1.5,0.244444,end_to_end_selector_pg0p05_pmin0,40,600,400,23,0.166667,0.011111,0.055556,0.233333,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.011111,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.988889,0.511111,4,0.875079,16,600,0.3,0.05,0.111,4,0.433333,23,0.15,pairwise,0.008744,0.986079,1.5,0.244444,end_to_end_selector_pg0p05_pmin0p3,40,600,400,23,0.166667,0.011111,0.055556,0.233333,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.011111,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.966667,0.5,4,0.875079,16,600,0.4,0.05,0.112872,4,0.433333,23,0.15,pairwise,0.008744,0.987951,1.5,0.233333,end_to_end_selector_pg0p05_pmin0p4,40,600,400,23,0.155556,0.011111,0.055556,0.222222,0.088889,0.144444,0.044444,0.0,0.277778,0.3,0.033333,0.033333,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.911111,0.511111,4,0.875079,16,600,0.5,0.05,0.112361,4,0.4,23,0.15,pairwise,0.008744,0.98744,1.5,0.222222,end_to_end_selector_pg0p05_pmin0p5,40,600,400,23,0.133333,0.011111,0.055556,0.2,0.088889,0.122222,0.044444,0.0,0.255556,0.288889,0.033333,0.088889,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.777778,0.5,4,0.875079,16,600,0.6,0.05,0.115798,4,0.333333,23,0.15,pairwise,0.008744,0.990877,1.5,0.2,end_to_end_selector_pg0p05_pmin0p6,40,600,400,23,0.088889,0.011111,0.044444,0.144444,0.066667,0.111111,0.044444,0.0,0.222222,0.277778,0.033333,0.222222,0.792932,0.1,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.988889,0.511111,4,0.875079,16,600,0.0,0.1,0.111,4,0.433333,23,0.15,pairwise,0.008744,0.986079,1.5,0.244444,end_to_end_selector_pg0p1_pmin0,40,600,400,23,0.166667,0.011111,0.055556,0.233333,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.011111,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.988889,0.511111,4,0.875079,16,600,0.3,0.1,0.111,4,0.433333,23,0.15,pairwise,0.008744,0.986079,1.5,0.244444,end_to_end_selector_pg0p1_pmin0p3,40,600,400,23,0.166667,0.011111,0.055556,0.233333,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.011111,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.966667,0.5,4,0.875079,16,600,0.4,0.1,0.112872,4,0.433333,23,0.15,pairwise,0.008744,0.987951,1.5,0.233333,end_to_end_selector_pg0p1_pmin0p4,40,600,400,23,0.155556,0.011111,0.055556,0.222222,0.088889,0.144444,0.044444,0.0,0.277778,0.3,0.033333,0.033333,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.911111,0.511111,4,0.875079,16,600,0.5,0.1,0.112361,4,0.4,23,0.15,pairwise,0.008744,0.98744,1.5,0.222222,end_to_end_selector_pg0p1_pmin0p5,40,600,400,23,0.133333,0.011111,0.055556,0.2,0.088889,0.122222,0.044444,0.0,0.255556,0.288889,0.033333,0.088889,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.777778,0.5,4,0.875079,16,600,0.6,0.1,0.115798,4,0.333333,23,0.15,pairwise,0.008744,0.990877,1.5,0.2,end_to_end_selector_pg0p1_pmin0p6,40,600,400,23,0.088889,0.011111,0.044444,0.144444,0.066667,0.111111,0.044444,0.0,0.222222,0.277778,0.033333,0.222222,0.792932,0.1,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.977778,0.511111,4,0.875079,16,600,0.0,0.2,0.111632,4,0.433333,23,0.15,pairwise,0.008744,0.986711,1.5,0.244444,end_to_end_selector_pg0p2_pmin0,40,600,400,23,0.155556,0.011111,0.055556,0.222222,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.022222,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.977778,0.511111,4,0.875079,16,600,0.3,0.2,0.111632,4,0.433333,23,0.15,pairwise,0.008744,0.986711,1.5,0.244444,end_to_end_selector_pg0p2_pmin0p3,40,600,400,23,0.155556,0.011111,0.055556,0.222222,0.088889,0.144444,0.044444,0.0,0.277778,0.311111,0.033333,0.022222,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.966667,0.5,4,0.875079,16,600,0.4,0.2,0.112872,4,0.433333,23,0.15,pairwise,0.008744,0.987951,1.5,0.233333,end_to_end_selector_pg0p2_pmin0p4,40,600,400,23,0.155556,0.011111,0.055556,0.222222,0.088889,0.144444,0.044444,0.0,0.277778,0.3,0.033333,0.033333,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.911111,0.511111,4,0.875079,16,600,0.5,0.2,0.112361,4,0.4,23,0.15,pairwise,0.008744,0.98744,1.5,0.222222,end_to_end_selector_pg0p2_pmin0p5,40,600,400,23,0.133333,0.011111,0.055556,0.2,0.088889,0.122222,0.044444,0.0,0.255556,0.288889,0.033333,0.088889,0.792932,0.133333,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
0.777778,0.5,4,0.875079,16,600,0.6,0.2,0.115798,4,0.333333,23,0.15,pairwise,0.008744,0.990877,1.5,0.2,end_to_end_selector_pg0p2_pmin0p6,40,600,400,23,0.088889,0.011111,0.044444,0.144444,0.066667,0.111111,0.044444,0.0,0.222222,0.277778,0.033333,0.222222,0.792932,0.1,,,,,,900,0.7,90,2048,0.993056,0.881362,4,0.920348,1.0,180
,0.466667,4,0.989982,32,600,,,0.034571,4,,11,0.15,pairwise,,1.024553,1.5,0.011111,static_learned_interaction,40,600,400,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.0,0.0,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_candidate_selector,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.0,0.0,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,train_selected_end_to_end_candidate_selector,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,0.994444,0.816847,0.101389,0.958108,end_to_end_candidate_selector,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
,0.522222,4,0.989982,32,600,,,0.0,4,,11,0.15,pairwise,,0.989982,1.5,1.0,generated_plus_composition_oracle,40,600,400,11,0.2,0.0,0.044444,0.244444,0.077778,0.277778,0.033333,0.055556,0.444444,0.166667,0.011111,0.011111,,0.122222,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.0,0.0,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0_pmin0,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.3,0.0,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0_pmin0p3,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.988889,0.433333,4,0.989982,32,600,0.4,0.0,0.038368,4,0.444444,11,0.15,pairwise,0.001171,1.02835,1.5,0.1,end_to_end_selector_pg0_pmin0p4,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.111111,0.188889,0.055556,0.0,0.355556,0.322222,0.044444,0.011111,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.966667,0.433333,4,0.989982,32,600,0.5,0.0,0.038244,4,0.433333,11,0.15,pairwise,0.001171,1.028226,1.5,0.1,end_to_end_selector_pg0_pmin0p5,40,600,400,11,0.111111,0.022222,0.022222,0.155556,0.1,0.188889,0.055556,0.0,0.344444,0.322222,0.044444,0.033333,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.877778,0.444444,4,0.989982,32,600,0.6,0.0,0.03786,4,0.4,11,0.15,pairwise,0.001171,1.027842,1.5,0.1,end_to_end_selector_pg0_pmin0p6,40,600,400,11,0.088889,0.022222,0.022222,0.133333,0.1,0.166667,0.033333,0.0,0.3,0.311111,0.033333,0.122222,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.0,0.02,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0p02_pmin0,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.3,0.02,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0p02_pmin0p3,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.988889,0.433333,4,0.989982,32,600,0.4,0.02,0.038368,4,0.444444,11,0.15,pairwise,0.001171,1.02835,1.5,0.1,end_to_end_selector_pg0p02_pmin0p4,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.111111,0.188889,0.055556,0.0,0.355556,0.322222,0.044444,0.011111,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.966667,0.433333,4,0.989982,32,600,0.5,0.02,0.038244,4,0.433333,11,0.15,pairwise,0.001171,1.028226,1.5,0.1,end_to_end_selector_pg0p02_pmin0p5,40,600,400,11,0.111111,0.022222,0.022222,0.155556,0.1,0.188889,0.055556,0.0,0.344444,0.322222,0.044444,0.033333,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.877778,0.444444,4,0.989982,32,600,0.6,0.02,0.03786,4,0.4,11,0.15,pairwise,0.001171,1.027842,1.5,0.1,end_to_end_selector_pg0p02_pmin0p6,40,600,400,11,0.088889,0.022222,0.022222,0.133333,0.1,0.166667,0.033333,0.0,0.3,0.311111,0.033333,0.122222,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.0,0.05,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0p05_pmin0,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.3,0.05,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0p05_pmin0p3,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.988889,0.433333,4,0.989982,32,600,0.4,0.05,0.038368,4,0.444444,11,0.15,pairwise,0.001171,1.02835,1.5,0.1,end_to_end_selector_pg0p05_pmin0p4,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.111111,0.188889,0.055556,0.0,0.355556,0.322222,0.044444,0.011111,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.966667,0.433333,4,0.989982,32,600,0.5,0.05,0.038244,4,0.433333,11,0.15,pairwise,0.001171,1.028226,1.5,0.1,end_to_end_selector_pg0p05_pmin0p5,40,600,400,11,0.111111,0.022222,0.022222,0.155556,0.1,0.188889,0.055556,0.0,0.344444,0.322222,0.044444,0.033333,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.877778,0.444444,4,0.989982,32,600,0.6,0.05,0.03786,4,0.4,11,0.15,pairwise,0.001171,1.027842,1.5,0.1,end_to_end_selector_pg0p05_pmin0p6,40,600,400,11,0.088889,0.022222,0.022222,0.133333,0.1,0.166667,0.033333,0.0,0.3,0.311111,0.033333,0.122222,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.0,0.1,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0p1_pmin0,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.3,0.1,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0p1_pmin0p3,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.988889,0.433333,4,0.989982,32,600,0.4,0.1,0.038368,4,0.444444,11,0.15,pairwise,0.001171,1.02835,1.5,0.1,end_to_end_selector_pg0p1_pmin0p4,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.111111,0.188889,0.055556,0.0,0.355556,0.322222,0.044444,0.011111,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.966667,0.433333,4,0.989982,32,600,0.5,0.1,0.038244,4,0.433333,11,0.15,pairwise,0.001171,1.028226,1.5,0.1,end_to_end_selector_pg0p1_pmin0p5,40,600,400,11,0.111111,0.022222,0.022222,0.155556,0.1,0.188889,0.055556,0.0,0.344444,0.322222,0.044444,0.033333,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.877778,0.444444,4,0.989982,32,600,0.6,0.1,0.03786,4,0.4,11,0.15,pairwise,0.001171,1.027842,1.5,0.1,end_to_end_selector_pg0p1_pmin0p6,40,600,400,11,0.088889,0.022222,0.022222,0.133333,0.1,0.166667,0.033333,0.0,0.3,0.311111,0.033333,0.122222,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.0,0.2,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0p2_pmin0,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
1.0,0.433333,4,0.989982,32,600,0.3,0.2,0.038605,4,0.455556,11,0.15,pairwise,0.001171,1.028587,1.5,0.1,end_to_end_selector_pg0p2_pmin0p3,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.122222,0.188889,0.055556,0.0,0.366667,0.322222,0.044444,0.0,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.988889,0.433333,4,0.989982,32,600,0.4,0.2,0.038368,4,0.444444,11,0.15,pairwise,0.001171,1.02835,1.5,0.1,end_to_end_selector_pg0p2_pmin0p4,40,600,400,11,0.122222,0.022222,0.022222,0.166667,0.111111,0.188889,0.055556,0.0,0.355556,0.322222,0.044444,0.011111,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.966667,0.433333,4,0.989982,32,600,0.5,0.2,0.038244,4,0.433333,11,0.15,pairwise,0.001171,1.028226,1.5,0.1,end_to_end_selector_pg0p2_pmin0p5,40,600,400,11,0.111111,0.022222,0.022222,0.155556,0.1,0.188889,0.055556,0.0,0.344444,0.322222,0.044444,0.033333,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
0.877778,0.444444,4,0.989982,32,600,0.6,0.2,0.03786,4,0.4,11,0.15,pairwise,0.001171,1.027842,1.5,0.1,end_to_end_selector_pg0p2_pmin0p6,40,600,400,11,0.088889,0.022222,0.022222,0.133333,0.1,0.166667,0.033333,0.0,0.3,0.311111,0.033333,0.122222,0.804068,0.1,,,,,,900,0.7,90,2048,0.994444,0.958108,4,0.985029,1.0,180
,0.466667,4,0.95694,32,600,,,0.03221,4,,13,0.15,pairwise,,0.989151,1.5,0.0,static_learned_interaction,40,600,400,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
0.977778,0.477778,4,0.95694,32,600,0.0,0.0,0.032867,4,0.488889,13,0.15,pairwise,0.018723,0.989808,1.5,0.133333,end_to_end_candidate_selector,40,600,400,13,0.022222,0.011111,0.055556,0.088889,0.1,0.233333,0.088889,0.0,0.422222,0.266667,0.044444,0.022222,0.794656,0.155556,,,,,,900,0.7,90,2048,0.986111,0.957895,4,0.984442,1.0,180
