causal_k,compute_cost,dense_correct,dense_loss,dense_regret,event_norm,hidden_dim,interaction_density,interaction_mode,label,mean_pair_distance,min_pair_distance,predicted_regret,regret_abs,sample_index,seed,selected_fraction,selector_confidence,sparse_confidence,sparse_correct,sparse_delta_norm,sparse_dense_disagreement,sparse_entropy,sparse_loss,sparse_margin,sparse_uncertainty_mean,target_x,target_y,total_objects_n,working_set_size
32,0.05,1,0.892473,-0.135587,1.639487,128,0.186675,pairwise,2,0.187563,0.008172,-0.041084,0.041084,20,17,1.0,0.52036,0.3577,1,0.24101,0,1.094905,1.02806,0.008879,0.486483,0.453392,0.0,2048,32
32,0.05,1,0.250734,-0.241159,1.540988,128,0.220258,pairwise,0,0.158963,0.003541,-0.170309,0.170309,21,17,1.0,0.556764,0.611468,1,0.320045,0,0.917309,0.491893,0.355277,0.478024,0.876296,0.0,2048,32
32,0.05,0,1.053668,-0.150613,1.667742,128,0.199057,pairwise,1,0.171154,0.004997,-0.013261,0.013261,22,17,1.0,0.555379,0.358471,0,0.206897,1,1.09585,1.204281,0.016849,0.474001,0.779079,0.0,2048,32
32,0.05,0,0.966279,-0.086487,1.859208,128,0.167188,pairwise,2,0.195645,0.011823,0.066375,0.066375,23,17,1.0,0.55943,0.433399,0,0.267083,0,1.061625,1.052765,0.084427,0.465416,0.787222,0.0,2048,32
32,0.05,0,1.330842,0.278765,1.66,128,0.178175,pairwise,0,0.181992,0.013688,-0.024813,0.024813,24,17,1.0,0.539561,0.349212,1,0.218339,1,1.096412,1.052077,0.000744,0.479188,0.604723,0.0,2048,32
32,0.05,0,1.080301,-0.162736,1.662619,128,0.201072,pairwise,1,0.185233,0.011031,-0.016452,0.016452,25,17,1.0,0.558956,0.374652,0,0.204914,1,1.092974,1.243037,0.037811,0.472682,0.853285,0.0,2048,32
32,0.05,1,0.987771,-0.171487,1.633733,128,0.181678,pairwise,2,0.193603,0.009535,-0.041922,0.041922,26,17,1.0,0.565875,0.452825,0,0.209263,1,1.062054,1.159258,0.139106,0.4695,0.937806,0.0,2048,32
32,0.05,1,0.936861,-0.002152,1.612508,128,0.233643,pairwise,0,0.160725,0.003508,-0.056903,0.056903,27,17,1.0,0.526717,0.391013,1,0.233263,0,1.085279,0.939014,0.043716,0.486499,0.472162,0.0,2048,32
32,0.05,0,0.929181,-0.169323,1.701656,128,0.201734,pairwise,1,0.171931,0.009895,-0.002249,0.002249,28,17,1.0,0.554298,0.342309,0,0.208097,0,1.09837,1.098504,0.00894,0.471664,0.789252,0.0,2048,32
32,0.05,0,0.897436,-0.117317,1.756938,128,0.176622,pairwise,2,0.186305,0.000437,0.025991,0.025991,29,17,1.0,0.536425,0.381688,0,0.255414,0,1.084218,1.014753,0.019196,0.476949,0.554776,0.0,2048,32
32,0.05,0,2.265302,0.709866,1.857605,128,0.197489,pairwise,0,0.183206,0.004718,0.067522,0.067522,30,17,1.0,0.530214,0.420029,0,0.3257,0,1.060573,1.555436,0.051156,0.477356,0.45444,0.0,2048,32
32,0.05,1,0.723056,-0.17788,1.801273,128,0.195726,pairwise,1,0.197336,0.000686,0.043188,0.043188,31,17,1.0,0.571658,0.40619,1,0.224313,0,1.081621,0.900935,0.069235,0.461219,0.937844,0.0,2048,32
32,0.05,0,0.932192,-0.080025,1.862119,128,0.182192,pairwise,2,0.182523,0.006121,0.065374,0.065374,32,17,1.0,0.536204,0.424161,0,0.310125,0,1.060713,1.012217,0.060749,0.47418,0.545585,0.0,2048,32
32,0.05,0,1.502451,0.423599,1.690001,128,0.187717,pairwise,0,0.17739,0.00857,-0.008233,0.008233,33,17,1.0,0.554924,0.339986,1,0.205905,1,1.098218,1.078852,0.000117,0.471834,0.739686,0.0,2048,32
32,0.05,1,0.703146,-0.163853,1.82628,128,0.203632,pairwise,1,0.169395,0.001291,0.05002,0.05002,34,17,1.0,0.559696,0.420211,1,0.244989,0,1.071611,0.866999,0.07498,0.46516,0.843527,0.0,2048,32
32,0.05,1,0.87523,-0.131544,1.716507,128,0.203838,pairwise,2,0.174818,0.010381,0.007366,0.007366,35,17,1.0,0.529465,0.365396,1,0.251715,0,1.091433,1.006774,0.008711,0.480999,0.519576,0.0,2048,32
32,0.05,0,2.453175,0.821172,1.929181,128,0.206736,pairwise,0,0.173408,0.004834,0.087281,0.087281,36,17,1.0,0.530507,0.438516,0,0.361779,0,1.048487,1.632003,0.072569,0.474981,0.47807,0.0,2048,32
32,0.05,1,0.676999,-0.173254,1.883958,128,0.230361,pairwise,1,0.161217,0.008882,0.076924,0.076924,37,17,1.0,0.530426,0.427307,1,0.341623,0,1.055402,0.850253,0.058476,0.476909,0.471044,0.0,2048,32
32,0.05,0,0.96051,-0.115117,1.797667,128,0.180931,pairwise,2,0.187002,0.005946,0.041928,0.041928,38,17,1.0,0.566066,0.405941,0,0.227393,0,1.080559,1.075628,0.064857,0.46382,0.89804,0.0,2048,32
32,0.05,0,2.36977,0.771462,1.9218,128,0.197134,pairwise,0,0.170607,0.010834,0.084427,0.084427,39,17,1.0,0.566428,0.454512,0,0.285098,0,1.048672,1.598308,0.111263,0.460302,0.892211,0.0,2048,32
32,0.05,1,0.696632,-0.166655,1.826192,128,0.23064,pairwise,1,0.172218,0.003905,0.054429,0.054429,40,17,1.0,0.568623,0.421774,1,0.238585,0,1.072096,0.863286,0.080238,0.462389,0.932256,0.0,2048,32
32,0.05,0,0.985359,-0.149615,1.62388,128,0.181891,pairwise,2,0.172431,0.007335,-0.04953,0.04953,41,17,1.0,0.55439,0.439428,0,0.208612,0,1.068288,1.134974,0.117998,0.474896,0.766383,0.0,2048,32
32,0.05,1,0.949652,0.200226,1.627324,128,0.179399,pairwise,0,0.182627,0.003675,-0.05047,0.05047,42,17,1.0,0.566774,0.472638,1,0.211777,0,1.050253,0.749425,0.166286,0.468591,0.946234,0.0,2048,32
32,0.05,0,1.276256,-0.012145,1.635536,128,0.249787,pairwise,1,0.156334,0.000958,-0.041233,0.041233,43,17,1.0,0.538487,0.381504,0,0.217998,1,1.08986,1.288402,0.038719,0.480741,0.552704,0.0,2048,32
32,0.05,1,0.898547,-0.1519,1.673301,128,0.175135,pairwise,2,0.186825,0.004763,-0.018856,0.018856,44,17,1.0,0.539183,0.349781,1,0.219585,0,1.097697,1.050447,0.014616,0.478307,0.620061,0.0,2048,32
32,0.05,1,0.272628,-0.247373,1.543042,128,0.206603,pairwise,0,0.174604,0.004618,-0.159687,0.159687,45,17,1.0,0.550987,0.59452,1,0.300824,0,0.93648,0.520001,0.329023,0.480758,0.813865,0.0,2048,32
32,0.05,0,1.199621,-0.054348,1.645964,128,0.206507,pairwise,1,0.172384,0.003592,-0.03513,0.03513,46,17,1.0,0.539953,0.371269,0,0.216297,1,1.092753,1.253969,0.027908,0.479446,0.618097,0.0,2048,32
32,0.05,0,1.130641,-0.020452,1.589212,128,0.174142,pairwise,2,0.190785,0.008004,-0.082264,0.082264,47,17,1.0,0.540728,0.471133,0,0.228655,0,1.047826,1.151093,0.154842,0.481801,0.622392,0.0,2048,32
32,0.05,1,0.425762,-0.137009,1.563539,128,0.20643,pairwise,0,0.174066,0.007502,-0.110706,0.110706,48,17,1.0,0.565372,0.569628,1,0.265483,0,0.964884,0.562771,0.29463,0.47314,0.955148,0.0,2048,32
32,0.05,1,0.901561,-0.207998,1.708344,128,0.218152,pairwise,1,0.179072,0.007094,0.003987,0.003987,49,17,1.0,0.566182,0.335422,0,0.203634,1,1.098582,1.109559,0.000549,0.466964,0.928706,0.0,2048,32
32,0.05,1,0.954291,-0.126623,1.621325,128,0.202129,pairwise,2,0.169466,0.000244,-0.052233,0.052233,50,17,1.0,0.536069,0.400195,0,0.220666,1,1.083657,1.080914,0.06091,0.482149,0.58996,0.0,2048,32
32,0.05,1,0.470823,-0.247688,1.567535,128,0.210876,pairwise,0,0.169439,0.004842,-0.112153,0.112153,51,17,1.0,0.527018,0.487478,1,0.248113,0,1.035082,0.71851,0.173734,0.48793,0.480033,0.0,2048,32
32,0.05,1,0.888108,-0.142492,1.718478,128,0.207385,pairwise,1,0.163341,0.014432,0.010363,0.010363,52,17,1.0,0.544096,0.356793,1,0.228891,0,1.093662,1.0306,0.000607,0.475918,0.684961,0.0,2048,32
32,0.05,0,0.942856,-0.076882,1.869169,128,0.177751,pairwise,2,0.192097,0.00838,0.071949,0.071949,53,17,1.0,0.544352,0.429822,0,0.303312,0,1.058192,1.019738,0.069133,0.471803,0.638519,0.0,2048,32
32,0.05,0,2.005452,0.581674,1.785431,128,0.219976,pairwise,0,0.157064,0.008594,0.04001,0.04001,54,17,1.0,0.541837,0.397917,0,0.261681,0,1.077355,1.423778,0.036636,0.474697,0.62496,0.0,2048,32
32,0.05,1,0.656128,-0.174462,1.898226,128,0.229754,pairwise,1,0.159292,0.002056,0.078715,0.078715,55,17,1.0,0.540247,0.435792,1,0.324146,0,1.053143,0.83059,0.074007,0.472179,0.602272,0.0,2048,32
32,0.05,1,0.943376,-0.142578,1.629763,128,0.201576,pairwise,2,0.169148,0.008457,-0.046559,0.046559,56,17,1.0,0.540248,0.397081,0,0.215556,1,1.085384,1.085953,0.059502,0.480013,0.622518,0.0,2048,32
32,0.05,0,2.359507,0.761344,1.906408,128,0.183816,pairwise,0,0.187994,0.008515,0.082418,0.082418,57,17,1.0,0.556362,0.445821,0,0.298381,0,1.050936,1.598163,0.093909,0.465721,0.756805,0.0,2048,32
32,0.05,0,1.12189,-0.189707,1.657499,128,0.209806,pairwise,1,0.177537,0.001263,-0.025115,0.025115,58,17,1.0,0.563594,0.404766,0,0.202882,1,1.0848,1.311597,0.078921,0.469809,0.867897,0.0,2048,32
32,0.05,0,1.019166,-0.149038,1.619443,128,0.153783,pairwise,2,0.213963,0.002485,-0.055889,0.055889,59,17,1.0,0.559121,0.46569,0,0.213388,0,1.053943,1.168205,0.154765,0.472406,0.84996,0.0,2048,32
32,0.05,1,0.425604,-0.205681,1.562786,128,0.190086,pairwise,0,0.169626,0.005088,-0.11567,0.11567,60,17,1.0,0.543975,0.531908,1,0.250086,0,1.000198,0.631285,0.238218,0.482206,0.711048,0.0,2048,32
32,0.05,0,1.019047,-0.234854,1.677756,128,0.189342,pairwise,1,0.206439,0.00224,-0.015259,0.015259,61,17,1.0,0.568152,0.389663,0,0.203026,1,1.090368,1.253901,0.064716,0.466472,0.937405,0.0,2048,32
32,0.05,0,0.919168,-0.094005,1.820524,128,0.179193,pairwise,2,0.186309,0.009325,0.051815,0.051815,62,17,1.0,0.537797,0.411095,0,0.285418,0,1.069316,1.013173,0.04803,0.474781,0.54448,0.0,2048,32
32,0.05,0,2.368715,0.775835,1.926694,128,0.178609,pairwise,0,0.200063,0.013271,0.085919,0.085919,63,17,1.0,0.572645,0.457948,0,0.279857,0,1.048243,1.59288,0.119236,0.457401,0.96176,0.0,2048,32
32,0.05,1,0.61668,-0.181709,1.947556,128,0.224235,pairwise,1,0.156534,0.001327,0.089177,0.089177,64,17,1.0,0.544965,0.450054,1,0.33578,0,1.04518,0.798389,0.09417,0.468163,0.647992,0.0,2048,32
32,0.05,0,1.009816,-0.073349,1.915418,128,0.182419,pairwise,2,0.183457,0.013186,0.083,0.083,65,17,1.0,0.573232,0.455041,0,0.27289,0,1.050668,1.083165,0.116518,0.457478,0.975008,0.0,2048,32
32,0.05,0,2.233329,0.701182,1.866185,128,0.19342,pairwise,0,0.170342,0.002934,0.069062,0.069062,66,17,1.0,0.562526,0.436859,0,0.265262,0,1.060115,1.532147,0.089789,0.463952,0.852554,0.0,2048,32
32,0.05,1,0.682815,-0.16434,1.853929,128,0.221494,pairwise,1,0.155964,0.000883,0.063136,0.063136,67,17,1.0,0.551824,0.428633,1,0.275207,0,1.062596,0.847155,0.074888,0.468387,0.705577,0.0,2048,32
32,0.05,0,1.109478,-0.044799,1.594184,128,0.188873,pairwise,2,0.17378,0.000949,-0.081095,0.081095,68,17,1.0,0.541319,0.468846,0,0.224062,0,1.050013,1.154277,0.153561,0.480646,0.644188,0.0,2048,32
32,0.05,1,0.603454,-0.053044,1.585037,128,0.20767,pairwise,0,0.171639,0.002528,-0.08227,0.08227,69,17,1.0,0.559936,0.518665,1,0.231593,0,1.012963,0.656498,0.222054,0.474819,0.805746,0.0,2048,32
32,0.05,1,0.808044,-0.15256,1.757122,128,0.232781,pairwise,1,0.153045,0.007832,0.025184,0.025184,70,17,1.0,0.546125,0.382662,1,0.238032,0,1.086204,0.960604,0.027417,0.47331,0.643497,0.0,2048,32
32,0.05,1,0.932133,-0.129789,1.626426,128,0.224951,pairwise,2,0.163717,0.00188,-0.049068,0.049068,71,17,1.0,0.530987,0.382438,0,0.225703,1,1.08886,1.061922,0.036647,0.483684,0.533219,0.0,2048,32
32,0.05,1,0.429718,-0.166663,1.564453,128,0.158784,pairwise,0,0.211078,0.006971,-0.113145,0.113145,72,17,1.0,0.553719,0.550801,1,0.255911,0,0.983619,0.596381,0.267134,0.47769,0.805376,0.0,2048,32
32,0.05,1,0.609497,-0.176647,1.945003,128,0.187792,pairwise,1,0.179407,0.001567,0.092744,0.092744,73,17,1.0,0.55765,0.455598,1,0.314972,0,1.043908,0.786145,0.105441,0.463901,0.813903,0.0,2048,32
32,0.05,1,0.911901,-0.151508,1.689666,128,0.163011,pairwise,2,0.189599,0.00792,-0.004383,0.004383,74,17,1.0,0.552418,0.345277,1,0.210503,0,1.098278,1.063409,0.015694,0.473592,0.732531,0.0,2048,32
32,0.05,1,0.293194,-0.315354,1.545038,128,0.189868,pairwise,0,0.182082,0.000207,-0.155595,0.155595,75,17,1.0,0.526221,0.544141,1,0.281779,0,0.987082,0.608547,0.252339,0.490605,0.500207,0.0,2048,32
32,0.05,1,0.838805,-0.141934,1.743598,128,0.217178,pairwise,1,0.158952,0.010114,0.022831,0.022831,76,17,1.0,0.539407,0.375034,1,0.247589,0,1.086894,0.980739,0.013031,0.477046,0.576969,0.0,2048,32
32,0.05,0,0.940592,-0.091743,1.831853,128,0.183981,pairwise,2,0.17402,0.005224,0.058541,0.058541,77,17,1.0,0.55065,0.420395,0,0.270024,0,1.066834,1.032335,0.064221,0.470129,0.718899,0.0,2048,32
32,0.05,1,0.412533,-0.190589,1.560872,128,0.170062,pairwise,0,0.196262,0.005442,-0.115447,0.115447,78,17,1.0,0.550619,0.547101,1,0.25668,0,0.98621,0.603122,0.260047,0.479973,0.796793,0.0,2048,32
32,0.05,1,0.611335,-0.178419,1.946539,128,0.193246,pairwise,1,0.176617,0.00089,0.092446,0.092446,79,17,1.0,0.553573,0.453956,1,0.322517,0,1.044032,0.789754,0.101652,0.465358,0.717512,0.0,2048,32
32,0.05,0,0.929406,-0.070838,1.889976,128,0.178757,pairwise,2,0.189431,0.00277,0.075042,0.075042,80,17,1.0,0.528012,0.428084,0,0.344489,0,1.055442,1.000244,0.060294,0.476728,0.45602,0.0,2048,32
32,0.05,0,2.133245,0.661166,1.835181,128,0.186145,pairwise,0,0.179765,0.001213,0.056684,0.056684,81,17,1.0,0.562639,0.425116,0,0.248564,0,1.068587,1.472079,0.079681,0.464436,0.85761,0.0,2048,32
32,0.05,0,1.04334,-0.196457,1.673318,128,0.215889,pairwise,1,0.155843,0.010029,-0.021023,0.021023,82,17,1.0,0.560678,0.382403,0,0.199049,1,1.0921,1.239797,0.054249,0.46939,0.882099,0.0,2048,32
32,0.05,1,0.949008,-0.17487,1.669089,128,0.173571,pairwise,2,0.188987,0.007434,-0.020333,0.020333,83,17,1.0,0.565565,0.396316,0,0.201389,1,1.088151,1.123878,0.071299,0.467971,0.91519,0.0,2048,32
32,0.05,1,0.293482,-0.320807,1.545834,128,0.240938,pairwise,0,0.157631,0.01207,-0.159884,0.159884,84,17,1.0,0.52258,0.541026,1,0.280957,0,0.990701,0.614289,0.249085,0.490908,0.523858,0.0,2048,32
32,0.05,0,0.943946,-0.14585,1.697297,128,0.217739,pairwise,1,0.154914,0.0052,-0.000811,0.000811,85,17,1.0,0.548156,0.350217,0,0.21606,0,1.097576,1.089796,0.013932,0.475031,0.730804,0.0,2048,32
32,0.05,0,0.976787,-0.071302,1.898946,128,0.170202,pairwise,2,0.191933,0.002128,0.078963,0.078963,86,17,1.0,0.557125,0.444377,0,0.291318,0,1.052776,1.048089,0.09377,0.465268,0.786656,0.0,2048,32
32,0.05,1,0.284343,-0.233238,1.544783,128,0.202168,pairwise,0,0.163743,0.003841,-0.15645,0.15645,87,17,1.0,0.554003,0.59596,1,0.297805,0,0.935605,0.517581,0.332366,0.478772,0.82726,0.0,2048,32
32,0.05,1,0.864718,-0.137452,1.732353,128,0.210601,pairwise,1,0.172249,0.006707,0.015177,0.015177,88,17,1.0,0.536646,0.367082,1,0.245301,0,1.089619,1.002171,0.005447,0.477915,0.638561,0.0,2048,32
32,0.05,0,0.940931,-0.148997,1.714792,128,0.176624,pairwise,2,0.199548,0.007965,0.009348,0.009348,89,17,1.0,0.568143,0.336241,1,0.204333,1,1.098546,1.089928,0.000391,0.466216,0.926234,0.0,2048,32
32,0.05,0,2.946481,1.058241,1.934293,128,0.167535,pairwise,0,0.206092,0.014019,0.04101,0.04101,0,19,1.0,0.621322,0.481846,0,0.294001,0,1.005451,1.888239,0.115031,0.442422,0.846938,0.0,2048,32
32,0.05,1,0.777757,-0.074086,1.750296,128,0.210381,pairwise,1,0.166985,0.006927,-0.014928,0.014928,1,19,1.0,0.668373,0.426628,1,0.163527,0,1.048704,0.851843,0.046428,0.441488,0.940417,0.0,2048,32
32,0.05,1,0.886119,-0.092191,1.701429,128,0.195248,pairwise,2,0.192052,0.003219,-0.032787,0.032787,2,19,1.0,0.653908,0.388624,0,0.132927,1,1.075609,0.97831,0.012678,0.439914,0.96725,0.0,2048,32
32,0.05,1,0.212652,-0.168287,1.546532,128,0.201269,pairwise,0,0.163377,0.00997,-0.139661,0.139661,3,19,1.0,0.756328,0.68322,1,0.265792,0,0.819867,0.380939,0.46381,0.433656,0.715722,0.0,2048,32
32,0.05,1,0.596663,-0.185926,1.892579,128,0.196389,pairwise,1,0.170293,0.00065,0.030201,0.030201,4,19,1.0,0.675661,0.457221,1,0.268796,0,1.015042,0.782589,0.070432,0.442632,0.767349,0.0,2048,32
32,0.05,1,0.786571,-0.063029,1.698509,128,0.175572,pairwise,2,0.184863,0.011672,-0.032449,0.032449,5,19,1.0,0.755059,0.427586,1,0.185932,0,1.079134,0.8496,0.132818,0.437143,0.529548,0.0,2048,32
32,0.05,1,0.201402,-0.157337,1.545202,128,0.184344,pairwise,0,0.192021,0.002864,-0.140739,0.140739,6,19,1.0,0.738381,0.698557,1,0.263121,0,0.800066,0.358739,0.49229,0.434105,0.7985,0.0,2048,32
32,0.05,1,0.698557,-0.117595,1.776986,128,0.194904,pairwise,1,0.183722,0.009748,-0.005501,0.005501,7,19,1.0,0.656792,0.44213,1,0.181917,0,1.038006,0.816151,0.06528,0.441488,0.942584,0.0,2048,32
32,0.05,0,0.942962,-0.026612,1.836261,128,0.163975,pairwise,2,0.20422,0.005522,0.013886,0.013886,8,19,1.0,0.655331,0.455904,0,0.225714,0,1.022986,0.969574,0.076659,0.441834,0.876967,0.0,2048,32
32,0.05,1,0.189562,-0.150411,1.543095,128,0.191848,pairwise,0,0.177486,0.005377,-0.144271,0.144271,9,19,1.0,0.714029,0.71179,1,0.267063,0,0.781608,0.339973,0.516335,0.434009,0.862771,0.0,2048,32
32,0.05,1,0.660558,-0.155563,1.8225,128,0.196694,pairwise,1,0.163953,0.013494,0.010304,0.010304,10,19,1.0,0.659104,0.442144,1,0.216524,0,1.026193,0.816121,0.050449,0.440483,0.798077,0.0,2048,32
32,0.05,1,0.902707,0.002524,1.683421,128,0.172241,pairwise,2,0.185516,0.013063,-0.039397,0.039397,11,19,1.0,0.730433,0.406495,1,0.148269,0,1.086573,0.900183,0.099253,0.438736,0.744803,0.0,2048,32
32,0.05,0,1.033631,-0.190957,1.675618,128,0.170783,pairwise,0,0.197301,0.007329,-0.042741,0.042741,12,19,1.0,0.686902,0.388999,0,0.131943,0,1.09137,1.224588,0.071877,0.438388,0.861039,0.0,2048,32
32,0.05,1,0.606939,-0.202481,1.942039,128,0.217782,pairwise,1,0.158649,0.000458,0.045095,0.045095,13,19,1.0,0.683333,0.445116,1,0.31194,0,1.009751,0.80942,0.039049,0.441,0.567553,0.0,2048,32
32,0.05,0,1.379806,0.214709,1.610132,128,0.187518,pairwise,2,0.171456,0.005797,-0.077431,0.077431,14,19,1.0,0.741192,0.519913,0,0.166853,0,1.003287,1.165097,0.20802,0.436159,0.701191,0.0,2048,32
32,0.05,1,0.352361,-0.182663,1.584651,128,0.184405,pairwise,0,0.175665,0.012565,-0.096107,0.096107,15,19,1.0,0.759552,0.585655,1,0.199832,0,0.940039,0.535024,0.306467,0.434918,0.66892,0.0,2048,32
32,0.05,0,1.827615,0.35676,1.648046,128,0.216678,pairwise,1,0.160673,0.003133,-0.056126,0.056126,16,19,1.0,0.743824,0.39135,0,0.166177,0,1.07276,1.470855,0.012428,0.436155,0.620154,0.0,2048,32
32,0.05,0,1.051514,0.102068,1.648387,128,0.196433,pairwise,2,0.172507,0.003633,-0.056201,0.056201,17,19,1.0,0.763699,0.389939,0,0.184098,0,1.069307,0.949446,0.002984,0.435788,0.556089,0.0,2048,32
32,0.05,0,2.747598,0.915989,1.878524,128,0.178457,pairwise,0,0.195239,0.006792,0.025195,0.025195,18,19,1.0,0.638839,0.474048,0,0.254939,0,1.015068,1.831609,0.108251,0.443008,0.931318,0.0,2048,32
32,0.05,1,0.705595,-0.140776,1.81129,128,0.21083,pairwise,1,0.15689,0.005994,0.006936,0.006936,19,19,1.0,0.679829,0.428969,1,0.211829,0,1.03043,0.846371,0.027591,0.440458,0.758174,0.0,2048,32
32,0.05,0,1.064125,0.110131,1.639487,128,0.186675,pairwise,2,0.187563,0.008172,-0.06175,0.06175,20,19,1.0,0.786951,0.409851,0,0.210256,0,1.057893,0.953995,0.024651,0.434891,0.453392,0.0,2048,32
32,0.05,0,2.370076,0.635954,1.786709,128,0.192384,pairwise,0,0.172407,0.010559,-0.000796,0.000796,21,19,1.0,0.670365,0.422763,0,0.192858,0,1.036602,1.734122,0.022082,0.439844,0.778533,0.0,2048,32
32,0.05,0,1.54464,0.293364,1.667742,128,0.199057,pairwise,1,0.171154,0.004997,-0.046949,0.046949,22,19,1.0,0.729825,0.393595,0,0.139707,1,1.089696,1.251276,0.07333,0.439029,0.779079,0.0,2048,32
32,0.05,0,0.931738,-0.016757,1.858414,128,0.175699,pairwise,2,0.180953,0.002955,0.021061,0.021061,23,19,1.0,0.653751,0.453212,0,0.242119,0,1.01881,0.948495,0.065889,0.44111,0.794926,0.0,2048,32
32,0.05,0,2.578725,0.781027,1.830238,128,0.17144,pairwise,0,0.183563,0.00349,0.012297,0.012297,24,19,1.0,0.665726,0.448207,0,0.222113,0,1.024963,1.797698,0.062094,0.441615,0.845867,0.0,2048,32
32,0.05,0,1.144095,0.121174,1.691121,128,0.237156,pairwise,1,0.152271,0.002096,-0.037197,0.037197,25,19,1.0,0.677825,0.387108,0,0.129544,0,1.083015,1.02292,0.027564,0.439601,0.892521,0.0,2048,32
32,0.05,0,1.290971,0.179396,1.633733,128,0.181678,pairwise,2,0.193603,0.009535,-0.063363,0.063363,26,19,1.0,0.689304,0.44208,0,0.128379,0,1.064104,1.111575,0.11304,0.438334,0.937806,0.0,2048,32
32,0.05,0,2.503074,0.726663,1.818958,128,0.195909,pairwise,0,0.173967,0.011099,0.009577,0.009577,27,19,1.0,0.698857,0.42313,0,0.221017,0,1.030377,1.776411,0.015504,0.44094,0.716989,0.0,2048,32
32,0.05,0,1.175831,0.102292,1.701656,128,0.201734,pairwise,1,0.171931,0.009895,-0.031736,0.031736,28,19,1.0,0.704465,0.409565,0,0.147972,0,1.078578,1.073539,0.067768,0.438535,0.789252,0.0,2048,32
32,0.05,1,0.706351,-0.123092,1.756938,128,0.176622,pairwise,2,0.186305,0.000437,-0.009687,0.009687,29,19,1.0,0.738951,0.436292,1,0.204976,0,1.055556,0.829443,0.079467,0.438392,0.554776,0.0,2048,32
32,0.05,1,0.810476,-0.265715,1.65865,128,0.202746,pairwise,0,0.166642,0.005946,-0.051125,0.051125,30,19,1.0,0.692177,0.371246,0,0.1253,1,1.093196,1.07619,0.030354,0.438793,0.8852,0.0,2048,32
32,0.05,1,0.630324,-0.147241,1.801273,128,0.195726,pairwise,1,0.197336,0.000686,0.002163,0.002163,31,19,1.0,0.633886,0.459524,1,0.198437,0,1.029806,0.777565,0.093513,0.441653,0.937844,0.0,2048,32
32,0.05,0,0.798517,-0.056387,1.862119,128,0.182192,pairwise,2,0.182523,0.006121,0.024123,0.024123,32,19,1.0,0.716028,0.425324,1,0.266575,1,1.024751,0.854905,0.013741,0.439784,0.545585,0.0,2048,32
32,0.05,0,1.6935,0.163936,1.718178,128,0.183738,pairwise,0,0.192221,0.008071,-0.025918,0.025918,33,19,1.0,0.678643,0.391839,0,0.145296,0,1.0656,1.529564,0.000308,0.440215,0.898045,0.0,2048,32
32,0.05,1,0.605481,-0.201218,1.936543,128,0.199151,pairwise,1,0.173119,0.006563,0.043753,0.043753,34,19,1.0,0.683024,0.446329,1,0.307694,0,1.010242,0.806699,0.042082,0.441041,0.624182,0.0,2048,32
32,0.05,1,0.724966,-0.104553,1.716507,128,0.203838,pairwise,2,0.174818,0.010381,-0.02531,0.02531,35,19,1.0,0.76342,0.436259,1,0.198897,0,1.07332,0.829519,0.128211,0.437292,0.519576,0.0,2048,32
32,0.05,1,0.558017,-0.24057,1.627683,128,0.22764,pairwise,0,0.157943,0.009734,-0.0677,0.0677,36,19,1.0,0.760858,0.449964,1,0.183521,0,1.044831,0.798587,0.093385,0.435287,0.545583,0.0,2048,32
32,0.05,0,0.901545,-0.079405,1.77881,128,0.234479,pairwise,1,0.154005,0.004638,-0.002486,0.002486,37,19,1.0,0.728346,0.432852,0,0.213778,0,1.04724,0.98095,0.057897,0.438508,0.585182,0.0,2048,32
32,0.05,0,0.915892,-0.050537,1.797667,128,0.180931,pairwise,2,0.187002,0.005946,0.001807,0.001807,38,19,1.0,0.652102,0.446164,0,0.196261,0,1.031574,0.966429,0.065725,0.441124,0.89804,0.0,2048,32
32,0.05,0,2.896423,1.025104,1.9218,128,0.197134,pairwise,0,0.170607,0.010834,0.036923,0.036923,39,19,1.0,0.62522,0.482157,0,0.284365,0,1.007619,1.871319,0.118234,0.442984,0.892211,0.0,2048,32
32,0.05,1,0.614813,-0.160046,1.826192,128,0.23064,pairwise,1,0.172218,0.003905,0.009721,0.009721,40,19,1.0,0.646232,0.460769,1,0.216302,0,1.024515,0.774859,0.089466,0.442074,0.932256,0.0,2048,32
32,0.05,0,1.319922,0.201694,1.62388,128,0.181891,pairwise,2,0.172431,0.007335,-0.068885,0.068885,41,19,1.0,0.724273,0.478366,0,0.146951,0,1.036874,1.118228,0.151507,0.437234,0.766383,0.0,2048,32
32,0.05,0,2.79036,0.934973,1.880975,128,0.185228,pairwise,0,0.171564,0.004057,0.027269,0.027269,42,19,1.0,0.652882,0.459705,0,0.258044,0,1.014973,1.855387,0.075802,0.441571,0.771967,0.0,2048,32
32,0.05,0,1.986492,0.418522,1.635536,128,0.249787,pairwise,1,0.156334,0.000958,-0.063517,0.063517,43,19,1.0,0.762366,0.42793,0,0.170741,0,1.057951,1.56797,0.064328,0.436386,0.552704,0.0,2048,32
32,0.05,1,0.918098,0.022051,1.673301,128,0.175135,pairwise,2,0.186825,0.004763,-0.043516,0.043516,44,19,1.0,0.743375,0.40818,1,0.168997,0,1.083911,0.896047,0.085109,0.436832,0.620061,0.0,2048,32
