accuracy,base_oracle_loss,base_oracle_match_rate,budget,causal_k,context_variant,cv_mean_delta,cv_min_win_rate,cv_safe_margin,cv_win_rate,diagnostic_dim,excess_over_base_oracle,excess_over_generated_oracle,generated_candidates,generated_oracle_accuracy,generated_oracle_loss,generated_oracle_match_rate,heldout_seed,interaction_mode,loss,normalized_utility_weight,policy,propagation_steps,reranker_steps,retriever_steps,safe_margin,safe_uses_reranker,seed,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,static_generated_mode_from_train_seeds,static_mode_from_train_seeds,test_samples,total_objects_n,train_reranker_loss,train_seed_count,train_static_loss,validation_samples_per_seed
0.522222,0.905333,0.455556,4,16,set_only,-0.013863,0.5,0.0,1.0,3,-0.003913,0.0,4,0.522222,0.901421,1.0,17,pairwise,0.901421,0.05,generated_oracle,40,600,400,0.005,,17,0.111111,0.266667,0.066667,0.1,0.544444,0.333333,0.011111,0.0,0.111111,generated_2,learned,90,2048,0.857479,4,0.907513,180
0.5,0.905333,0.022222,4,16,diagnostics_only,-0.014616,0.5,0.0,1.0,3,0.026644,0.030557,4,0.522222,0.901421,0.0,17,pairwise,0.931978,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.858258,4,0.907513,180
0.488889,0.905333,0.0,4,16,diagnostics_only,-0.014616,0.5,0.0,1.0,3,0.025432,0.029344,4,0.522222,0.901421,0.066667,17,pairwise,0.930765,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.858258,4,0.907513,180
0.5,0.905333,0.122222,4,16,diagnostics_only,-0.014616,0.5,0.0,1.0,3,0.026165,0.030078,4,0.522222,0.901421,0.266667,17,pairwise,0.931498,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,17,0.077778,0.455556,0.1,0.0,0.633333,0.222222,0.022222,0.011111,0.111111,generated_2,learned,90,2048,0.858258,4,0.907513,180
0.5,0.905333,0.122222,4,16,diagnostics_only,-0.014616,0.5,0.0,1.0,3,0.026165,0.030078,4,0.522222,0.901421,0.266667,17,pairwise,0.931498,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,17,0.077778,0.455556,0.1,0.0,0.633333,0.222222,0.022222,0.011111,0.111111,generated_2,learned,90,2048,0.858258,4,0.907513,180
0.5,0.905333,0.122222,4,16,diagnostics_only,-0.014616,0.5,0.0,1.0,3,0.026165,0.030078,4,0.522222,0.901421,0.266667,17,pairwise,0.931498,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,17,0.077778,0.455556,0.1,0.0,0.633333,0.222222,0.022222,0.011111,0.111111,generated_2,learned,90,2048,0.858258,4,0.907513,180
0.522222,0.905333,1.0,4,16,diagnostics_only,-0.014616,0.5,0.0,1.0,3,0.0,0.003913,4,0.522222,0.901421,0.455556,17,pairwise,0.905333,0.05,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.355556,0.244444,0.022222,0.377778,generated_2,learned,90,2048,0.858258,4,0.907513,180
0.522222,0.905333,0.455556,4,16,diagnostics_only,-0.014616,0.5,0.0,1.0,3,-0.003913,0.0,4,0.522222,0.901421,1.0,17,pairwise,0.901421,0.05,generated_oracle,40,600,400,0.005,,17,0.111111,0.266667,0.066667,0.1,0.544444,0.333333,0.011111,0.0,0.111111,generated_2,learned,90,2048,0.858258,4,0.907513,180
0.488889,0.9361,0.022222,4,16,full,-0.013905,0.5,0.0,1.0,3,0.036851,0.043424,4,0.611111,0.929527,0.0,19,pairwise,0.972951,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.871626,4,0.923252,180
0.511111,0.9361,0.0,4,16,full,-0.013905,0.5,0.0,1.0,3,0.038385,0.044958,4,0.611111,0.929527,0.088889,19,pairwise,0.974485,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.871626,4,0.923252,180
0.511111,0.9361,0.2,4,16,full,-0.013905,0.5,0.0,1.0,3,0.044013,0.050586,4,0.611111,0.929527,0.255556,19,pairwise,0.980114,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,19,0.088889,0.288889,0.077778,0.0,0.455556,0.355556,0.022222,0.0,0.166667,generated_2,learned,90,2048,0.871626,4,0.923252,180
0.511111,0.9361,0.2,4,16,full,-0.013905,0.5,0.0,1.0,3,0.044013,0.050586,4,0.611111,0.929527,0.255556,19,pairwise,0.980114,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,19,0.088889,0.288889,0.077778,0.0,0.455556,0.355556,0.022222,0.0,0.166667,generated_2,learned,90,2048,0.871626,4,0.923252,180
0.511111,0.9361,0.2,4,16,full,-0.013905,0.5,0.0,1.0,3,0.044013,0.050586,4,0.611111,0.929527,0.255556,19,pairwise,0.980114,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,19,0.088889,0.288889,0.077778,0.0,0.455556,0.355556,0.022222,0.0,0.166667,generated_2,learned,90,2048,0.871626,4,0.923252,180
0.588889,0.9361,1.0,4,16,full,-0.013905,0.5,0.0,1.0,3,0.0,0.006573,4,0.611111,0.929527,0.511111,19,pairwise,0.9361,0.05,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.444444,0.144444,0.022222,0.388889,generated_2,learned,90,2048,0.871626,4,0.923252,180
0.611111,0.9361,0.511111,4,16,full,-0.013905,0.5,0.0,1.0,3,-0.006573,0.0,4,0.611111,0.929527,1.0,19,pairwise,0.929527,0.05,generated_oracle,40,600,400,0.005,,19,0.077778,0.255556,0.088889,0.066667,0.488889,0.377778,0.0,0.0,0.133333,generated_2,learned,90,2048,0.871626,4,0.923252,180
0.488889,0.9361,0.022222,4,16,no_identity,-0.012402,0.5,0.0,1.0,3,0.036851,0.043424,4,0.611111,0.929527,0.0,19,pairwise,0.972951,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.875387,4,0.923252,180
0.511111,0.9361,0.0,4,16,no_identity,-0.012402,0.5,0.0,1.0,3,0.038385,0.044958,4,0.611111,0.929527,0.088889,19,pairwise,0.974485,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.875387,4,0.923252,180
0.511111,0.9361,0.3,4,16,no_identity,-0.012402,0.5,0.0,1.0,3,0.038723,0.045296,4,0.611111,0.929527,0.288889,19,pairwise,0.974823,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,19,0.066667,0.266667,0.044444,0.0,0.377778,0.466667,0.055556,0.0,0.1,generated_2,learned,90,2048,0.875387,4,0.923252,180
0.511111,0.9361,0.3,4,16,no_identity,-0.012402,0.5,0.0,1.0,3,0.038723,0.045296,4,0.611111,0.929527,0.288889,19,pairwise,0.974823,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,19,0.066667,0.266667,0.044444,0.0,0.377778,0.466667,0.055556,0.0,0.1,generated_2,learned,90,2048,0.875387,4,0.923252,180
0.511111,0.9361,0.3,4,16,no_identity,-0.012402,0.5,0.0,1.0,3,0.038723,0.045296,4,0.611111,0.929527,0.288889,19,pairwise,0.974823,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,19,0.066667,0.266667,0.044444,0.0,0.377778,0.466667,0.055556,0.0,0.1,generated_2,learned,90,2048,0.875387,4,0.923252,180
0.588889,0.9361,1.0,4,16,no_identity,-0.012402,0.5,0.0,1.0,3,0.0,0.006573,4,0.611111,0.929527,0.511111,19,pairwise,0.9361,0.05,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.444444,0.144444,0.022222,0.388889,generated_2,learned,90,2048,0.875387,4,0.923252,180
0.611111,0.9361,0.511111,4,16,no_identity,-0.012402,0.5,0.0,1.0,3,-0.006573,0.0,4,0.611111,0.929527,1.0,19,pairwise,0.929527,0.05,generated_oracle,40,600,400,0.005,,19,0.077778,0.255556,0.088889,0.066667,0.488889,0.377778,0.0,0.0,0.133333,generated_2,learned,90,2048,0.875387,4,0.923252,180
0.488889,0.9361,0.022222,4,16,set_only,-0.009008,0.5,0.0,1.0,3,0.036851,0.043424,4,0.611111,0.929527,0.0,19,pairwise,0.972951,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.874417,4,0.923252,180
0.511111,0.9361,0.0,4,16,set_only,-0.009008,0.5,0.0,1.0,3,0.038385,0.044958,4,0.611111,0.929527,0.088889,19,pairwise,0.974485,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.874417,4,0.923252,180
0.488889,0.9361,0.266667,4,16,set_only,-0.009008,0.5,0.0,1.0,3,0.040468,0.047042,4,0.611111,0.929527,0.288889,19,pairwise,0.976569,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,19,0.1,0.233333,0.044444,0.022222,0.4,0.422222,0.022222,0.011111,0.144444,generated_2,learned,90,2048,0.874417,4,0.923252,180
0.488889,0.9361,0.266667,4,16,set_only,-0.009008,0.5,0.0,1.0,3,0.040468,0.047042,4,0.611111,0.929527,0.288889,19,pairwise,0.976569,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,19,0.1,0.233333,0.044444,0.022222,0.4,0.422222,0.022222,0.011111,0.144444,generated_2,learned,90,2048,0.874417,4,0.923252,180
0.488889,0.9361,0.266667,4,16,set_only,-0.009008,0.5,0.0,1.0,3,0.040468,0.047042,4,0.611111,0.929527,0.288889,19,pairwise,0.976569,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,19,0.1,0.233333,0.044444,0.022222,0.4,0.422222,0.022222,0.011111,0.144444,generated_2,learned,90,2048,0.874417,4,0.923252,180
0.588889,0.9361,1.0,4,16,set_only,-0.009008,0.5,0.0,1.0,3,0.0,0.006573,4,0.611111,0.929527,0.511111,19,pairwise,0.9361,0.05,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.444444,0.144444,0.022222,0.388889,generated_2,learned,90,2048,0.874417,4,0.923252,180
0.611111,0.9361,0.511111,4,16,set_only,-0.009008,0.5,0.0,1.0,3,-0.006573,0.0,4,0.611111,0.929527,1.0,19,pairwise,0.929527,0.05,generated_oracle,40,600,400,0.005,,19,0.077778,0.255556,0.088889,0.066667,0.488889,0.377778,0.0,0.0,0.133333,generated_2,learned,90,2048,0.874417,4,0.923252,180
0.488889,0.9361,0.022222,4,16,diagnostics_only,-0.007251,0.5,0.0,1.0,3,0.036851,0.043424,4,0.611111,0.929527,0.0,19,pairwise,0.972951,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.873175,4,0.923252,180
0.511111,0.9361,0.0,4,16,diagnostics_only,-0.007251,0.5,0.0,1.0,3,0.038385,0.044958,4,0.611111,0.929527,0.088889,19,pairwise,0.974485,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.873175,4,0.923252,180
0.5,0.9361,0.255556,4,16,diagnostics_only,-0.007251,0.5,0.0,1.0,3,0.038276,0.044849,4,0.611111,0.929527,0.266667,19,pairwise,0.974376,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,19,0.111111,0.277778,0.077778,0.011111,0.477778,0.322222,0.044444,0.011111,0.144444,generated_2,learned,90,2048,0.873175,4,0.923252,180
0.5,0.9361,0.255556,4,16,diagnostics_only,-0.007251,0.5,0.0,1.0,3,0.038276,0.044849,4,0.611111,0.929527,0.266667,19,pairwise,0.974376,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,19,0.111111,0.277778,0.077778,0.011111,0.477778,0.322222,0.044444,0.011111,0.144444,generated_2,learned,90,2048,0.873175,4,0.923252,180
0.5,0.9361,0.255556,4,16,diagnostics_only,-0.007251,0.5,0.0,1.0,3,0.038276,0.044849,4,0.611111,0.929527,0.266667,19,pairwise,0.974376,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,19,0.111111,0.277778,0.077778,0.011111,0.477778,0.322222,0.044444,0.011111,0.144444,generated_2,learned,90,2048,0.873175,4,0.923252,180
0.588889,0.9361,1.0,4,16,diagnostics_only,-0.007251,0.5,0.0,1.0,3,0.0,0.006573,4,0.611111,0.929527,0.511111,19,pairwise,0.9361,0.05,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.444444,0.144444,0.022222,0.388889,generated_2,learned,90,2048,0.873175,4,0.923252,180
0.611111,0.9361,0.511111,4,16,diagnostics_only,-0.007251,0.5,0.0,1.0,3,-0.006573,0.0,4,0.611111,0.929527,1.0,19,pairwise,0.929527,0.05,generated_oracle,40,600,400,0.005,,19,0.077778,0.255556,0.088889,0.066667,0.488889,0.377778,0.0,0.0,0.133333,generated_2,learned,90,2048,0.873175,4,0.923252,180
0.511111,0.886832,0.044444,4,16,full,-0.011588,0.5,0.0,1.0,3,0.121504,0.133146,4,0.666667,0.87519,0.011111,23,pairwise,1.008336,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.880999,4,0.920348,180
0.5,0.886832,0.0,4,16,full,-0.011588,0.5,0.0,1.0,3,0.113912,0.125554,4,0.666667,0.87519,0.088889,23,pairwise,1.000744,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.880999,4,0.920348,180
0.544444,0.886832,0.222222,4,16,full,-0.011588,0.5,0.0,1.0,3,0.08225,0.093892,4,0.666667,0.87519,0.344444,23,pairwise,0.969082,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,23,0.144444,0.255556,0.111111,0.0,0.511111,0.344444,0.044444,0.011111,0.088889,generated_2,learned,90,2048,0.880999,4,0.920348,180
0.544444,0.886832,0.222222,4,16,full,-0.011588,0.5,0.0,1.0,3,0.08225,0.093892,4,0.666667,0.87519,0.344444,23,pairwise,0.969082,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,23,0.144444,0.255556,0.111111,0.0,0.511111,0.344444,0.044444,0.011111,0.088889,generated_2,learned,90,2048,0.880999,4,0.920348,180
0.544444,0.886832,0.222222,4,16,full,-0.011588,0.5,0.0,1.0,3,0.08225,0.093892,4,0.666667,0.87519,0.344444,23,pairwise,0.969082,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,23,0.144444,0.255556,0.111111,0.0,0.511111,0.344444,0.044444,0.011111,0.088889,generated_2,learned,90,2048,0.880999,4,0.920348,180
0.655556,0.886832,1.0,4,16,full,-0.011588,0.5,0.0,1.0,3,0.0,0.011642,4,0.666667,0.87519,0.544444,23,pairwise,0.886832,0.05,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.377778,0.188889,0.044444,0.388889,generated_2,learned,90,2048,0.880999,4,0.920348,180
0.666667,0.886832,0.544444,4,16,full,-0.011588,0.5,0.0,1.0,3,-0.011642,0.0,4,0.666667,0.87519,1.0,23,pairwise,0.87519,0.05,generated_oracle,40,600,400,0.005,,23,0.022222,0.344444,0.088889,0.0,0.455556,0.366667,0.0,0.011111,0.166667,generated_2,learned,90,2048,0.880999,4,0.920348,180
0.511111,0.886832,0.044444,4,16,no_identity,-0.009524,0.5,0.0,0.75,3,0.121504,0.133146,4,0.666667,0.87519,0.011111,23,pairwise,1.008336,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.882472,4,0.920348,180
0.5,0.886832,0.0,4,16,no_identity,-0.009524,0.5,0.0,0.75,3,0.113912,0.125554,4,0.666667,0.87519,0.088889,23,pairwise,1.000744,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.882472,4,0.920348,180
0.555556,0.886832,0.388889,4,16,no_identity,-0.009524,0.5,0.0,0.75,3,0.057471,0.069113,4,0.666667,0.87519,0.455556,23,pairwise,0.944303,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,23,0.066667,0.233333,0.011111,0.0,0.311111,0.422222,0.055556,0.0,0.211111,generated_2,learned,90,2048,0.882472,4,0.920348,180
0.555556,0.886832,0.388889,4,16,no_identity,-0.009524,0.5,0.0,0.75,3,0.057471,0.069113,4,0.666667,0.87519,0.455556,23,pairwise,0.944303,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,23,0.066667,0.233333,0.011111,0.0,0.311111,0.422222,0.055556,0.0,0.211111,generated_2,learned,90,2048,0.882472,4,0.920348,180
0.555556,0.886832,0.388889,4,16,no_identity,-0.009524,0.5,0.0,0.75,3,0.057471,0.069113,4,0.666667,0.87519,0.455556,23,pairwise,0.944303,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,23,0.066667,0.233333,0.011111,0.0,0.311111,0.422222,0.055556,0.0,0.211111,generated_2,learned,90,2048,0.882472,4,0.920348,180
0.655556,0.886832,1.0,4,16,no_identity,-0.009524,0.5,0.0,0.75,3,0.0,0.011642,4,0.666667,0.87519,0.544444,23,pairwise,0.886832,0.05,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.377778,0.188889,0.044444,0.388889,generated_2,learned,90,2048,0.882472,4,0.920348,180
0.666667,0.886832,0.544444,4,16,no_identity,-0.009524,0.5,0.0,0.75,3,-0.011642,0.0,4,0.666667,0.87519,1.0,23,pairwise,0.87519,0.05,generated_oracle,40,600,400,0.005,,23,0.022222,0.344444,0.088889,0.0,0.455556,0.366667,0.0,0.011111,0.166667,generated_2,learned,90,2048,0.882472,4,0.920348,180
0.511111,0.886832,0.044444,4,16,set_only,-0.010217,0.5,0.0,1.0,3,0.121504,0.133146,4,0.666667,0.87519,0.011111,23,pairwise,1.008336,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.884982,4,0.920348,180
0.5,0.886832,0.0,4,16,set_only,-0.010217,0.5,0.0,1.0,3,0.113912,0.125554,4,0.666667,0.87519,0.088889,23,pairwise,1.000744,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.884982,4,0.920348,180
0.522222,0.886832,0.266667,4,16,set_only,-0.010217,0.5,0.0,1.0,3,0.090839,0.102481,4,0.666667,0.87519,0.444444,23,pairwise,0.977671,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,23,0.066667,0.333333,0.066667,0.011111,0.477778,0.288889,0.033333,0.0,0.2,generated_2,learned,90,2048,0.884982,4,0.920348,180
0.522222,0.886832,0.266667,4,16,set_only,-0.010217,0.5,0.0,1.0,3,0.090839,0.102481,4,0.666667,0.87519,0.444444,23,pairwise,0.977671,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,23,0.066667,0.333333,0.066667,0.011111,0.477778,0.288889,0.033333,0.0,0.2,generated_2,learned,90,2048,0.884982,4,0.920348,180
0.522222,0.886832,0.266667,4,16,set_only,-0.010217,0.5,0.0,1.0,3,0.090839,0.102481,4,0.666667,0.87519,0.444444,23,pairwise,0.977671,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,23,0.066667,0.333333,0.066667,0.011111,0.477778,0.288889,0.033333,0.0,0.2,generated_2,learned,90,2048,0.884982,4,0.920348,180
0.655556,0.886832,1.0,4,16,set_only,-0.010217,0.5,0.0,1.0,3,0.0,0.011642,4,0.666667,0.87519,0.544444,23,pairwise,0.886832,0.05,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.377778,0.188889,0.044444,0.388889,generated_2,learned,90,2048,0.884982,4,0.920348,180
0.666667,0.886832,0.544444,4,16,set_only,-0.010217,0.5,0.0,1.0,3,-0.011642,0.0,4,0.666667,0.87519,1.0,23,pairwise,0.87519,0.05,generated_oracle,40,600,400,0.005,,23,0.022222,0.344444,0.088889,0.0,0.455556,0.366667,0.0,0.011111,0.166667,generated_2,learned,90,2048,0.884982,4,0.920348,180
0.511111,0.886832,0.044444,4,16,diagnostics_only,-0.009416,0.5,0.0,1.0,3,0.121504,0.133146,4,0.666667,0.87519,0.011111,23,pairwise,1.008336,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.882583,4,0.920348,180
0.5,0.886832,0.0,4,16,diagnostics_only,-0.009416,0.5,0.0,1.0,3,0.113912,0.125554,4,0.666667,0.87519,0.088889,23,pairwise,1.000744,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.882583,4,0.920348,180
0.533333,0.886832,0.233333,4,16,diagnostics_only,-0.009416,0.5,0.0,1.0,3,0.094046,0.105688,4,0.666667,0.87519,0.344444,23,pairwise,0.980878,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,23,0.144444,0.388889,0.033333,0.0,0.566667,0.244444,0.011111,0.0,0.177778,generated_2,learned,90,2048,0.882583,4,0.920348,180
0.533333,0.886832,0.233333,4,16,diagnostics_only,-0.009416,0.5,0.0,1.0,3,0.094046,0.105688,4,0.666667,0.87519,0.344444,23,pairwise,0.980878,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,23,0.144444,0.388889,0.033333,0.0,0.566667,0.244444,0.011111,0.0,0.177778,generated_2,learned,90,2048,0.882583,4,0.920348,180
0.533333,0.886832,0.233333,4,16,diagnostics_only,-0.009416,0.5,0.0,1.0,3,0.094046,0.105688,4,0.666667,0.87519,0.344444,23,pairwise,0.980878,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,1,23,0.144444,0.388889,0.033333,0.0,0.566667,0.244444,0.011111,0.0,0.177778,generated_2,learned,90,2048,0.882583,4,0.920348,180
0.655556,0.886832,1.0,4,16,diagnostics_only,-0.009416,0.5,0.0,1.0,3,0.0,0.011642,4,0.666667,0.87519,0.544444,23,pairwise,0.886832,0.05,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.377778,0.188889,0.044444,0.388889,generated_2,learned,90,2048,0.882583,4,0.920348,180
0.666667,0.886832,0.544444,4,16,diagnostics_only,-0.009416,0.5,0.0,1.0,3,-0.011642,0.0,4,0.666667,0.87519,1.0,23,pairwise,0.87519,0.05,generated_oracle,40,600,400,0.005,,23,0.022222,0.344444,0.088889,0.0,0.455556,0.366667,0.0,0.011111,0.166667,generated_2,learned,90,2048,0.882583,4,0.920348,180
0.466667,0.997236,0.044444,4,32,full,0.002851,0.5,0.0,0.25,3,0.027318,0.034137,4,0.522222,0.990416,0.011111,11,pairwise,1.024553,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.959076,4,0.985029,180
0.477778,0.997236,0.0,4,32,full,0.002851,0.5,0.0,0.25,3,0.032442,0.039261,4,0.522222,0.990416,0.033333,11,pairwise,1.029677,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.959076,4,0.985029,180
0.455556,0.997236,0.288889,4,32,full,0.002851,0.5,0.0,0.25,3,0.020233,0.027052,4,0.522222,0.990416,0.422222,11,pairwise,1.017469,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,11,0.077778,0.355556,0.066667,0.0,0.5,0.322222,0.022222,0.011111,0.144444,generated_2,learned,90,2048,0.959076,4,0.985029,180
0.455556,0.997236,0.288889,4,32,full,0.002851,0.5,0.0,0.25,3,0.020233,0.027052,4,0.522222,0.990416,0.422222,11,pairwise,1.017469,0.05,diagnostic_cross_seed_margin_safe_reranker,40,600,400,0.005,1,11,0.077778,0.355556,0.066667,0.0,0.5,0.322222,0.022222,0.011111,0.144444,generated_2,learned,90,2048,0.959076,4,0.985029,180
0.466667,0.997236,0.044444,4,32,full,0.002851,0.5,0.0,0.25,3,0.027318,0.034137,4,0.522222,0.990416,0.011111,11,pairwise,1.024553,0.05,diagnostic_cross_seed_cv_safe_reranker,40,600,400,0.005,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.959076,4,0.985029,180
0.511111,0.997236,1.0,4,32,full,0.002851,0.5,0.0,0.25,3,0.0,0.006819,4,0.522222,0.990416,0.466667,11,pairwise,0.997236,0.05,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.377778,0.266667,0.044444,0.311111,generated_2,learned,90,2048,0.959076,4,0.985029,180
0.522222,0.997236,0.466667,4,32,full,0.002851,0.5,0.0,0.25,3,-0.006819,0.0,4,0.522222,0.990416,1.0,11,pairwise,0.990416,0.05,generated_oracle,40,600,400,0.005,,11,0.077778,0.344444,0.033333,0.077778,0.533333,0.3,0.011111,0.011111,0.144444,generated_2,learned,90,2048,0.959076,4,0.985029,180
0.466667,0.997236,0.044444,4,32,no_identity,-0.001211,0.5,0.0,0.75,3,0.027318,0.034137,4,0.522222,0.990416,0.011111,11,pairwise,1.024553,0.05,diagnostic_cross_seed_static_base_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.959231,4,0.985029,180
0.477778,0.997236,0.0,4,32,no_identity,-0.001211,0.5,0.0,0.75,3,0.032442,0.039261,4,0.522222,0.990416,0.033333,11,pairwise,1.029677,0.05,diagnostic_cross_seed_static_generated_choice,40,600,400,0.005,,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.959231,4,0.985029,180
0.466667,0.997236,0.255556,4,32,no_identity,-0.001211,0.5,0.0,0.75,3,0.021203,0.028022,4,0.522222,0.990416,0.377778,11,pairwise,1.018439,0.05,diagnostic_cross_seed_generated_reranker,40,600,400,0.005,,11,0.055556,0.377778,0.088889,0.0,0.522222,0.322222,0.022222,0.0,0.133333,generated_2,learned,90,2048,0.959231,4,0.985029,180
