accuracy,base_oracle_loss,base_oracle_match_rate,budget,causal_k,excess_over_base_oracle,excess_over_generated_oracle,generated_candidates,generated_oracle_accuracy,generated_oracle_loss,generated_oracle_match_rate,interaction_mode,loss,policy,propagation_steps,reranker_steps,retriever_steps,safe_margin,safe_uses_reranker,seed,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_4_rate,selected_generated_5_rate,selected_generated_6_rate,selected_generated_7_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,static_generated_mode_from_validation,static_mode_from_validation,test_samples,total_objects_n,validation_reranker_loss,validation_samples,validation_static_loss
0.488889,0.954848,0.055556,4,32,0.043093,0.051608,2,0.7,0.946333,0.011111,pairwise,0.997941,static_learned,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,generated_0,learned,90,2048,0.949422,180,0.994957
0.488889,0.954848,0.055556,4,32,0.043093,0.051608,2,0.7,0.946333,0.011111,pairwise,0.997941,static_base_validation_choice,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,generated_0,learned,90,2048,0.949422,180,0.994957
0.511111,0.954848,0.0,4,32,0.042556,0.051071,2,0.7,0.946333,0.066667,pairwise,0.997404,static_generated_validation_choice,40,600,400,0.005,,23,1.0,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,generated_0,learned,90,2048,0.949422,180,0.994957
0.555556,0.954848,0.366667,4,32,0.031409,0.039924,2,0.7,0.946333,0.533333,pairwise,0.986257,generated_set_reranker,40,600,400,0.005,,23,0.077778,0.333333,,,,,,,0.411111,0.322222,0.033333,0.033333,0.2,generated_0,learned,90,2048,0.949422,180,0.994957
0.555556,0.954848,0.366667,4,32,0.031409,0.039924,2,0.7,0.946333,0.533333,pairwise,0.986257,generated_margin_safe_reranker,40,600,400,0.005,1,23,0.077778,0.333333,,,,,,,0.411111,0.322222,0.033333,0.033333,0.2,generated_0,learned,90,2048,0.949422,180,0.994957
0.711111,0.954848,1.0,4,32,0.0,0.008515,2,0.7,0.946333,0.6,pairwise,0.954848,base_oracle,40,600,400,0.005,,23,0.0,0.0,,,,,,,0.0,0.4,0.211111,0.055556,0.333333,generated_0,learned,90,2048,0.949422,180,0.994957
0.7,0.954848,0.6,4,32,-0.008515,0.0,2,0.7,0.946333,1.0,pairwise,0.946333,generated_oracle,40,600,400,0.005,,23,0.066667,0.333333,,,,,,,0.4,0.4,0.044444,0.011111,0.144444,generated_0,learned,90,2048,0.949422,180,0.994957
0.511111,0.945257,0.355556,4,8,0.021765,0.025946,8,0.522222,0.941076,0.3,pairwise,0.967022,static_indexed,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_2,interaction,90,2048,0.950565,180,0.981704
0.511111,0.945257,0.322222,4,8,0.021379,0.02556,8,0.522222,0.941076,0.133333,pairwise,0.966635,static_proximity,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_2,interaction,90,2048,0.950565,180,0.981704
0.5,0.945257,0.277778,4,8,0.026044,0.030226,8,0.522222,0.941076,0.033333,pairwise,0.971301,static_interaction,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_2,interaction,90,2048,0.950565,180,0.981704
0.5,0.945257,0.044444,4,8,0.025249,0.02943,8,0.522222,0.941076,0.022222,pairwise,0.970506,static_learned,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,interaction,90,2048,0.950565,180,0.981704
0.5,0.945257,0.277778,4,8,0.026044,0.030226,8,0.522222,0.941076,0.033333,pairwise,0.971301,static_base_validation_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_2,interaction,90,2048,0.950565,180,0.981704
0.5,0.945257,0.0,4,8,0.022933,0.027115,8,0.522222,0.941076,0.044444,pairwise,0.96819,static_generated_validation_choice,40,600,400,0.005,,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,interaction,90,2048,0.950565,180,0.981704
0.511111,0.945257,0.211111,4,8,0.023662,0.027844,8,0.522222,0.941076,0.222222,pairwise,0.968919,generated_set_reranker,40,600,400,0.005,,11,0.011111,0.133333,0.066667,0.033333,0.122222,0.011111,0.066667,0.1,0.544444,0.233333,0.077778,0.011111,0.133333,generated_2,interaction,90,2048,0.950565,180,0.981704
0.511111,0.945257,0.211111,4,8,0.023662,0.027844,8,0.522222,0.941076,0.222222,pairwise,0.968919,generated_margin_safe_reranker,40,600,400,0.005,1,11,0.011111,0.133333,0.066667,0.033333,0.122222,0.011111,0.066667,0.1,0.544444,0.233333,0.077778,0.011111,0.133333,generated_2,interaction,90,2048,0.950565,180,0.981704
0.511111,0.945257,1.0,4,8,0.0,0.004181,8,0.522222,0.941076,0.488889,pairwise,0.945257,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355556,0.277778,0.044444,0.322222,generated_2,interaction,90,2048,0.950565,180,0.981704
0.522222,0.945257,0.488889,4,8,-0.004181,0.0,8,0.522222,0.941076,1.0,pairwise,0.941076,generated_oracle,40,600,400,0.005,,11,0.1,0.155556,0.044444,0.011111,0.077778,0.022222,0.055556,0.044444,0.511111,0.3,0.033333,0.022222,0.133333,generated_2,interaction,90,2048,0.950565,180,0.981704
0.455556,0.968257,0.522222,4,8,0.021177,0.025912,8,0.522222,0.963522,0.5,pairwise,0.989433,static_indexed,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.951672,180,0.979049
0.455556,0.968257,0.266667,4,8,0.026101,0.030836,8,0.522222,0.963522,0.044444,pairwise,0.994358,static_proximity,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,indexed,indexed,90,2048,0.951672,180,0.979049
0.466667,0.968257,0.2,4,8,0.028113,0.032848,8,0.522222,0.963522,0.0,pairwise,0.99637,static_interaction,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,indexed,indexed,90,2048,0.951672,180,0.979049
0.455556,0.968257,0.011111,4,8,0.028097,0.032832,8,0.522222,0.963522,0.0,pairwise,0.996354,static_learned,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,indexed,indexed,90,2048,0.951672,180,0.979049
0.455556,0.968257,0.522222,4,8,0.021177,0.025912,8,0.522222,0.963522,0.5,pairwise,0.989433,static_base_validation_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.951672,180,0.979049
0.455556,0.968257,0.522222,4,8,0.021177,0.025912,8,0.522222,0.963522,0.5,pairwise,0.989433,static_generated_validation_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,indexed,indexed,90,2048,0.951672,180,0.979049
0.488889,0.968257,0.5,4,8,0.005739,0.010474,8,0.522222,0.963522,0.588889,pairwise,0.973996,generated_set_reranker,40,600,400,0.005,,13,0.011111,0.2,0.0,0.011111,0.055556,0.011111,0.0,0.044444,0.333333,0.533333,0.011111,0.0,0.122222,indexed,indexed,90,2048,0.951672,180,0.979049
0.488889,0.968257,0.5,4,8,0.005739,0.010474,8,0.522222,0.963522,0.588889,pairwise,0.973996,generated_margin_safe_reranker,40,600,400,0.005,1,13,0.011111,0.2,0.0,0.011111,0.055556,0.011111,0.0,0.044444,0.333333,0.533333,0.011111,0.0,0.122222,indexed,indexed,90,2048,0.951672,180,0.979049
0.511111,0.968257,1.0,4,8,0.0,0.004735,8,0.522222,0.963522,0.544444,pairwise,0.968257,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522222,0.2,0.011111,0.266667,indexed,indexed,90,2048,0.951672,180,0.979049
0.522222,0.968257,0.544444,4,8,-0.004735,0.0,8,0.522222,0.963522,1.0,pairwise,0.963522,generated_oracle,40,600,400,0.005,,13,0.011111,0.2,0.0,0.011111,0.144444,0.011111,0.022222,0.055556,0.455556,0.5,0.0,0.0,0.044444,indexed,indexed,90,2048,0.951672,180,0.979049
0.466667,0.962886,0.355556,4,8,0.019307,0.026191,8,0.511111,0.956003,0.255556,pairwise,0.982193,static_indexed,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.939129,180,0.958614
0.488889,0.962886,0.266667,4,8,0.014234,0.021117,8,0.511111,0.956003,0.066667,pairwise,0.977119,static_proximity,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_2,learned,90,2048,0.939129,180,0.958614
0.5,0.962886,0.355556,4,8,0.013696,0.02058,8,0.511111,0.956003,0.022222,pairwise,0.976582,static_interaction,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_2,learned,90,2048,0.939129,180,0.958614
0.5,0.962886,0.022222,4,8,0.013478,0.020361,8,0.511111,0.956003,0.011111,pairwise,0.976364,static_learned,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.939129,180,0.958614
0.5,0.962886,0.022222,4,8,0.013478,0.020361,8,0.511111,0.956003,0.011111,pairwise,0.976364,static_base_validation_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.939129,180,0.958614
0.477778,0.962886,0.0,4,8,0.014757,0.021641,8,0.511111,0.956003,0.077778,pairwise,0.977643,static_generated_validation_choice,40,600,400,0.005,,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.939129,180,0.958614
0.488889,0.962886,0.288889,4,8,0.008153,0.015036,8,0.511111,0.956003,0.277778,pairwise,0.971039,generated_set_reranker,40,600,400,0.005,,17,0.111111,0.1,0.066667,0.011111,0.1,0.055556,0.077778,0.0,0.522222,0.244444,0.077778,0.022222,0.133333,generated_2,learned,90,2048,0.939129,180,0.958614
0.488889,0.962886,0.288889,4,8,0.008153,0.015036,8,0.511111,0.956003,0.277778,pairwise,0.971039,generated_margin_safe_reranker,40,600,400,0.005,1,17,0.111111,0.1,0.066667,0.011111,0.1,0.055556,0.077778,0.0,0.522222,0.244444,0.077778,0.022222,0.133333,generated_2,learned,90,2048,0.939129,180,0.958614
0.511111,0.962886,1.0,4,8,0.0,0.006883,8,0.511111,0.956003,0.355556,pairwise,0.962886,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355556,0.355556,0.022222,0.266667,generated_2,learned,90,2048,0.939129,180,0.958614
0.511111,0.962886,0.355556,4,8,-0.006883,0.0,8,0.511111,0.956003,1.0,pairwise,0.956003,generated_oracle,40,600,400,0.005,,17,0.077778,0.111111,0.077778,0.1,0.122222,0.066667,0.055556,0.033333,0.644444,0.255556,0.022222,0.011111,0.066667,generated_2,learned,90,2048,0.939129,180,0.958614
0.511111,0.973841,0.5,4,8,0.025892,0.033982,8,0.633333,0.96575,0.444444,pairwise,0.999732,static_indexed,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,interaction,interaction,90,2048,0.93481,180,0.968328
0.522222,0.973841,0.3,4,8,0.029262,0.037353,8,0.633333,0.96575,0.055556,pairwise,1.003103,static_proximity,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,interaction,interaction,90,2048,0.93481,180,0.968328
0.533333,0.973841,0.177778,4,8,0.028924,0.037014,8,0.633333,0.96575,0.022222,pairwise,1.002764,static_interaction,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,interaction,interaction,90,2048,0.93481,180,0.968328
0.533333,0.973841,0.022222,4,8,0.028959,0.037049,8,0.633333,0.96575,0.0,pairwise,1.002799,static_learned,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,interaction,interaction,90,2048,0.93481,180,0.968328
0.533333,0.973841,0.177778,4,8,0.028924,0.037014,8,0.633333,0.96575,0.022222,pairwise,1.002764,static_base_validation_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,interaction,interaction,90,2048,0.93481,180,0.968328
0.533333,0.973841,0.177778,4,8,0.028924,0.037014,8,0.633333,0.96575,0.022222,pairwise,1.002764,static_generated_validation_choice,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,interaction,interaction,90,2048,0.93481,180,0.968328
0.577778,0.973841,0.388889,4,8,0.010447,0.018538,8,0.633333,0.96575,0.466667,pairwise,0.984288,generated_set_reranker,40,600,400,0.005,,19,0.022222,0.144444,0.011111,0.022222,0.088889,0.055556,0.044444,0.011111,0.4,0.455556,0.022222,0.0,0.122222,interaction,interaction,90,2048,0.93481,180,0.968328
0.577778,0.973841,0.388889,4,8,0.010447,0.018538,8,0.633333,0.96575,0.466667,pairwise,0.984288,generated_margin_safe_reranker,40,600,400,0.005,1,19,0.022222,0.144444,0.011111,0.022222,0.088889,0.055556,0.044444,0.011111,0.4,0.455556,0.022222,0.0,0.122222,interaction,interaction,90,2048,0.93481,180,0.968328
0.622222,0.973841,1.0,4,8,0.0,0.008091,8,0.633333,0.96575,0.522222,pairwise,0.973841,base_oracle,40,600,400,0.005,,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.177778,0.022222,0.3,interaction,interaction,90,2048,0.93481,180,0.968328
0.633333,0.973841,0.522222,4,8,-0.008091,0.0,8,0.633333,0.96575,1.0,pairwise,0.96575,generated_oracle,40,600,400,0.005,,19,0.033333,0.211111,0.033333,0.044444,0.088889,0.011111,0.022222,0.033333,0.477778,0.444444,0.022222,0.0,0.055556,interaction,interaction,90,2048,0.93481,180,0.968328
0.544444,0.960229,0.533333,4,8,0.037345,0.047624,8,0.6,0.949949,0.511111,pairwise,0.997574,static_indexed,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_6,indexed,90,2048,0.956217,180,1.00984
0.511111,0.960229,0.255556,4,8,0.040922,0.051202,8,0.6,0.949949,0.077778,pairwise,1.001151,static_proximity,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_6,indexed,90,2048,0.956217,180,1.00984
0.544444,0.960229,0.177778,4,8,0.036391,0.04667,8,0.6,0.949949,0.0,pairwise,0.99662,static_interaction,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_6,indexed,90,2048,0.956217,180,1.00984
0.544444,0.960229,0.033333,4,8,0.035906,0.046186,8,0.6,0.949949,0.0,pairwise,0.996135,static_learned,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_6,indexed,90,2048,0.956217,180,1.00984
0.544444,0.960229,0.533333,4,8,0.037345,0.047624,8,0.6,0.949949,0.511111,pairwise,0.997574,static_base_validation_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_6,indexed,90,2048,0.956217,180,1.00984
0.533333,0.960229,0.0,4,8,0.037407,0.047686,8,0.6,0.949949,0.022222,pairwise,0.997636,static_generated_validation_choice,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_6,indexed,90,2048,0.956217,180,1.00984
0.544444,0.960229,0.455556,4,8,0.021224,0.031504,8,0.6,0.949949,0.555556,pairwise,0.981454,generated_set_reranker,40,600,400,0.005,,23,0.033333,0.111111,0.044444,0.0,0.077778,0.0,0.0,0.055556,0.322222,0.555556,0.055556,0.011111,0.055556,generated_6,indexed,90,2048,0.956217,180,1.00984
0.544444,0.960229,0.455556,4,8,0.021224,0.031504,8,0.6,0.949949,0.555556,pairwise,0.981454,generated_margin_safe_reranker,40,600,400,0.005,1,23,0.033333,0.111111,0.044444,0.0,0.077778,0.0,0.0,0.055556,0.322222,0.555556,0.055556,0.011111,0.055556,generated_6,indexed,90,2048,0.956217,180,1.00984
0.6,0.960229,1.0,4,8,0.0,0.01028,8,0.6,0.949949,0.588889,pairwise,0.960229,base_oracle,40,600,400,0.005,,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533333,0.177778,0.033333,0.255556,generated_6,indexed,90,2048,0.956217,180,1.00984
0.6,0.960229,0.588889,4,8,-0.01028,0.0,8,0.6,0.949949,1.0,pairwise,0.949949,generated_oracle,40,600,400,0.005,,23,0.011111,0.166667,0.055556,0.022222,0.077778,0.0,0.022222,0.055556,0.411111,0.511111,0.0,0.0,0.077778,generated_6,indexed,90,2048,0.956217,180,1.00984
0.477778,0.943108,0.377778,4,16,0.046674,0.057115,8,0.544444,0.932668,0.322222,pairwise,0.989783,static_indexed,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.88317,180,0.924173
0.488889,0.943108,0.366667,4,16,0.034828,0.045268,8,0.544444,0.932668,0.088889,pairwise,0.977936,static_proximity,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_2,learned,90,2048,0.88317,180,0.924173
0.5,0.943108,0.233333,4,16,0.028437,0.038878,8,0.544444,0.932668,0.011111,pairwise,0.971546,static_interaction,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_2,learned,90,2048,0.88317,180,0.924173
0.5,0.943108,0.022222,4,16,0.028712,0.039153,8,0.544444,0.932668,0.011111,pairwise,0.971821,static_learned,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.88317,180,0.924173
0.5,0.943108,0.022222,4,16,0.028712,0.039153,8,0.544444,0.932668,0.011111,pairwise,0.971821,static_base_validation_choice,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_2,learned,90,2048,0.88317,180,0.924173
0.466667,0.943108,0.0,4,16,0.036222,0.046662,8,0.544444,0.932668,0.033333,pairwise,0.97933,static_generated_validation_choice,40,600,400,0.005,,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_2,learned,90,2048,0.88317,180,0.924173
0.466667,0.943108,0.188889,4,16,0.043168,0.053609,8,0.544444,0.932668,0.244444,pairwise,0.986277,generated_set_reranker,40,600,400,0.005,,11,0.044444,0.133333,0.066667,0.0,0.244444,0.0,0.055556,0.044444,0.588889,0.277778,0.0,0.011111,0.122222,generated_2,learned,90,2048,0.88317,180,0.924173
0.466667,0.943108,0.188889,4,16,0.043168,0.053609,8,0.544444,0.932668,0.244444,pairwise,0.986277,generated_margin_safe_reranker,40,600,400,0.005,1,11,0.044444,0.133333,0.066667,0.0,0.244444,0.0,0.055556,0.044444,0.588889,0.277778,0.0,0.011111,0.122222,generated_2,learned,90,2048,0.88317,180,0.924173
0.522222,0.943108,1.0,4,16,0.0,0.010441,8,0.544444,0.932668,0.433333,pairwise,0.943108,base_oracle,40,600,400,0.005,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377778,0.233333,0.022222,0.366667,generated_2,learned,90,2048,0.88317,180,0.924173
0.544444,0.943108,0.433333,4,16,-0.010441,0.0,8,0.544444,0.932668,1.0,pairwise,0.932668,generated_oracle,40,600,400,0.005,,11,0.033333,0.233333,0.033333,0.044444,0.155556,0.011111,0.033333,0.022222,0.566667,0.322222,0.011111,0.011111,0.088889,generated_2,learned,90,2048,0.88317,180,0.924173
0.5,0.904589,0.4,4,16,0.066572,0.086152,8,0.555556,0.885009,0.366667,pairwise,0.971161,static_indexed,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_4,proximity,90,2048,0.867413,180,0.927068
0.5,0.904589,0.411111,4,16,0.044029,0.063608,8,0.555556,0.885009,0.122222,pairwise,0.948618,static_proximity,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_4,proximity,90,2048,0.867413,180,0.927068
0.522222,0.904589,0.155556,4,16,0.041232,0.060811,8,0.555556,0.885009,0.0,pairwise,0.945821,static_interaction,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_4,proximity,90,2048,0.867413,180,0.927068
0.522222,0.904589,0.033333,4,16,0.041239,0.060818,8,0.555556,0.885009,0.0,pairwise,0.945828,static_learned,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_4,proximity,90,2048,0.867413,180,0.927068
0.5,0.904589,0.411111,4,16,0.044029,0.063608,8,0.555556,0.885009,0.122222,pairwise,0.948618,static_base_validation_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_4,proximity,90,2048,0.867413,180,0.927068
0.533333,0.904589,0.0,4,16,0.032395,0.051974,8,0.555556,0.885009,0.222222,pairwise,0.936984,static_generated_validation_choice,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_4,proximity,90,2048,0.867413,180,0.927068
0.522222,0.904589,0.333333,4,16,0.031733,0.051312,8,0.555556,0.885009,0.411111,pairwise,0.936322,generated_set_reranker,40,600,400,0.005,,13,0.044444,0.155556,0.011111,0.011111,0.155556,0.0,0.011111,0.077778,0.466667,0.4,0.0,0.0,0.133333,generated_4,proximity,90,2048,0.867413,180,0.927068
0.522222,0.904589,0.333333,4,16,0.031733,0.051312,8,0.555556,0.885009,0.411111,pairwise,0.936322,generated_margin_safe_reranker,40,600,400,0.005,1,13,0.044444,0.155556,0.011111,0.011111,0.155556,0.0,0.011111,0.077778,0.466667,0.4,0.0,0.0,0.133333,generated_4,proximity,90,2048,0.867413,180,0.927068
0.544444,0.904589,1.0,4,16,0.0,0.01958,8,0.555556,0.885009,0.488889,pairwise,0.904589,base_oracle,40,600,400,0.005,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.155556,0.033333,0.411111,generated_4,proximity,90,2048,0.867413,180,0.927068
0.555556,0.904589,0.488889,4,16,-0.01958,0.0,8,0.555556,0.885009,1.0,pairwise,0.885009,generated_oracle,40,600,400,0.005,,13,0.022222,0.166667,0.033333,0.011111,0.222222,0.022222,0.011111,0.022222,0.511111,0.366667,0.0,0.0,0.122222,generated_4,proximity,90,2048,0.867413,180,0.927068
0.466667,0.905333,0.355556,4,16,0.034451,0.039211,8,0.522222,0.900573,0.311111,pairwise,0.939784,static_indexed,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,generated_0,learned,90,2048,0.912603,180,0.943245
0.511111,0.905333,0.377778,4,16,0.02595,0.03071,8,0.522222,0.900573,0.1,pairwise,0.931283,static_proximity,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,generated_0,learned,90,2048,0.912603,180,0.943245
0.5,0.905333,0.244444,4,16,0.026418,0.031178,8,0.522222,0.900573,0.011111,pairwise,0.931751,static_interaction,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,generated_0,learned,90,2048,0.912603,180,0.943245
0.5,0.905333,0.022222,4,16,0.026644,0.031405,8,0.522222,0.900573,0.0,pairwise,0.931978,static_learned,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_0,learned,90,2048,0.912603,180,0.943245
0.5,0.905333,0.022222,4,16,0.026644,0.031405,8,0.522222,0.900573,0.0,pairwise,0.931978,static_base_validation_choice,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,generated_0,learned,90,2048,0.912603,180,0.943245
0.488889,0.905333,0.0,4,16,0.027383,0.032144,8,0.522222,0.900573,0.077778,pairwise,0.932717,static_generated_validation_choice,40,600,400,0.005,,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,generated_0,learned,90,2048,0.912603,180,0.943245
0.5,0.905333,0.211111,4,16,0.022977,0.027737,8,0.522222,0.900573,0.233333,pairwise,0.92831,generated_set_reranker,40,600,400,0.005,,17,0.055556,0.066667,0.111111,0.011111,0.111111,0.011111,0.1,0.077778,0.544444,0.244444,0.066667,0.0,0.144444,generated_0,learned,90,2048,0.912603,180,0.943245
0.5,0.905333,0.211111,4,16,0.022977,0.027737,8,0.522222,0.900573,0.233333,pairwise,0.92831,generated_margin_safe_reranker,40,600,400,0.005,1,17,0.055556,0.066667,0.111111,0.011111,0.111111,0.011111,0.1,0.077778,0.544444,0.244444,0.066667,0.0,0.144444,generated_0,learned,90,2048,0.912603,180,0.943245
0.522222,0.905333,1.0,4,16,0.0,0.00476,8,0.522222,0.900573,0.422222,pairwise,0.905333,base_oracle,40,600,400,0.005,,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355556,0.244444,0.022222,0.377778,generated_0,learned,90,2048,0.912603,180,0.943245
0.522222,0.905333,0.422222,4,16,-0.00476,0.0,8,0.522222,0.900573,1.0,pairwise,0.900573,generated_oracle,40,600,400,0.005,,17,0.077778,0.166667,0.066667,0.077778,0.111111,0.011111,0.055556,0.011111,0.577778,0.311111,0.011111,0.0,0.1,generated_0,learned,90,2048,0.912603,180,0.943245
