row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,serialized-token,13,nominal,catch_heavy,1.0,mechanism_prior,0.75,selected,nll_ece,0.945682,-0.013237;-0.576645;0.589883,32,37,36,0.722222,0.805556,0.012354,0.750082,0.444763,0.184505,4.825,1.0,1.0,1
seed,serialized-token,17,nominal,nominal,1.0,mechanism_prior,0.0,selected,nll_ece,1.189902,0.000000;0.000000;0.000000,32,37,36,0.472222,0.444444,0.019584,1.093959,0.673229,0.247355,4.4,1.0,1.0,1
seed,serialized-token,17,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.377042,0.000000;0.000000;0.000000,32,37,36,0.361111,0.361111,0.065876,1.382069,0.835262,0.378799,4.4,1.0,1.0,1
seed,serialized-token,17,nominal,edge_shift,1.0,mechanism_prior,0.5,selected,nll_ece,1.153728,-0.063047;0.601389;-0.538342,32,37,36,0.555556,0.555556,0.054043,1.069553,0.645449,0.234616,4.4,1.0,1.0,1
seed,serialized-token,17,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.991678,-0.121954;-0.702623;0.824577,32,37,36,0.666667,0.777778,0.015513,0.768548,0.459415,0.186928,4.8,1.0,1.0,1
seed,serialized-token,19,nominal,nominal,1.0,mechanism_prior,0.0,selected,nll_ece,1.109311,0.000000;0.000000;0.000000,32,37,36,0.527778,0.444444,0.016751,0.968306,0.599153,0.09681,4.4,1.0,1.0,1
seed,serialized-token,19,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.094479,0.000000;0.000000;0.000000,32,37,36,0.416667,0.361111,0.072623,1.120242,0.685981,0.182147,4.4,1.0,1.0,1
seed,serialized-token,19,nominal,edge_shift,1.0,mechanism_prior,0.5,selected,nll_ece,1.084703,-0.033313;0.572232;-0.538920,32,37,36,0.638889,0.555556,0.059208,0.927113,0.549467,0.113469,4.4,1.0,1.0,1
seed,serialized-token,19,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.842368,-0.269155;-0.667503;0.936658,32,37,36,0.777778,0.777778,0.012175,0.667258,0.383148,0.115715,4.825,1.0,1.0,1
seed,serialized-token,23,nominal,nominal,1.0,mechanism_prior,0.25,selected,nll_ece,1.184908,-0.043950;0.060787;-0.016837,32,37,36,0.472222,0.472222,0.017323,0.991991,0.616919,0.066913,4.275,1.0,1.0,1
seed,serialized-token,23,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.417659,0.000000;0.000000;0.000000,32,37,36,0.472222,0.472222,0.095187,1.020851,0.620754,0.223632,4.275,1.0,1.0,1
seed,serialized-token,23,nominal,edge_shift,1.0,mechanism_prior,0.5,selected,nll_ece,1.271661,-0.072965;0.549849;-0.476884,32,37,36,0.722222,0.444444,0.07841,0.807101,0.464234,0.11971,4.275,1.0,1.0,1
seed,serialized-token,23,nominal,catch_heavy,1.0,mechanism_prior,1.0,selected,nll_ece,0.87998,-0.390256;-0.588082;0.978338,32,37,36,0.722222,0.722222,0.01289,0.712988,0.426519,0.066551,4.775,1.0,1.0,1
seed,serialized-token,29,nominal,nominal,1.0,mechanism_prior,0.0,selected,nll_ece,1.053367,0.000000;0.000000;0.000000,32,37,36,0.611111,0.5,0.020853,0.929356,0.57347,0.105038,4.3,1.0,1.0,1
seed,serialized-token,29,nominal,high_force,1.0,mechanism_prior,0.0,selected,nll_ece,1.242191,0.000000;0.000000;0.000000,32,37,36,0.5,0.472222,0.108542,0.936221,0.570744,0.149525,4.3,1.0,1.0,1
seed,serialized-token,29,nominal,edge_shift,1.0,mechanism_prior,0.75,selected,nll_ece,1.093968,-0.013467;0.781076;-0.767609,32,37,36,0.75,0.472222,0.095163,0.752529,0.419607,0.110777,4.3,1.0,1.0,1
