row_type,model,seed,train_mechanism,eval_mechanism,temperature,calibration_mode,mechanism_prior_strength,mechanism_prior_policy,mechanism_prior_selection_metric,mechanism_prior_selection_score,calibration_bias,background_objects,total_objects_n,samples,branch_accuracy,majority_accuracy,mse,nll,brier,ece,selected_k_mean,causal_recall_mean,dense_compute_ratio,seed_count
seed,serialized-token,29,nominal+high_force+edge_shift+catch_heavy,no_catch,0.460048,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.722222,0.75,0.051665,0.783871,0.445329,0.179081,4.0,1.0,1.0,1
seed,serialized-token,29,nominal+high_force+edge_shift+catch_heavy,edge_high_force,0.460048,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.694444,0.666667,0.190978,0.853896,0.487267,0.064996,4.3,1.0,1.0,1
seed,serialized-token,29,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,0.460048,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.472222,0.5,0.073296,1.026098,0.623318,0.081233,4.775,1.0,1.0,1
seed,serialized-token,31,nominal+high_force+edge_shift+catch_heavy,no_catch,2.310334,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.305556,0.75,0.052584,1.087449,0.656888,0.216049,4.0,1.0,1.0,1
seed,serialized-token,31,nominal+high_force+edge_shift+catch_heavy,edge_high_force,2.310334,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.666667,0.666667,0.163096,0.991327,0.586492,0.225282,4.35,1.0,1.0,1
seed,serialized-token,31,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,2.310334,temperature,0.0,none,,,0.000000;0.000000;0.000000,32,37,36,0.333333,0.527778,0.062654,1.099531,0.666821,0.052528,4.825,1.0,1.0,1
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,1.631466,temperature,0.0,none,,,,32,37,36,0.353175,0.543651,0.051162,1.124585,0.683625,0.098169,4.803571,1.0,1.0,7
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy,edge_high_force,1.631466,temperature,0.0,none,,,,32,37,36,0.611111,0.607143,0.166173,1.00795,0.593129,0.163713,4.35,1.0,1.0,7
summary,graph-transformer,all,nominal+high_force+edge_shift+catch_heavy,no_catch,1.631466,temperature,0.0,none,,,,32,37,36,0.448413,0.702381,0.04636,1.07863,0.648515,0.177007,4.017857,1.0,1.0,7
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,1.546523,temperature,0.0,none,,,,32,37,36,0.349206,0.543651,0.065994,1.115697,0.678972,0.128735,4.803571,1.0,1.0,7
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy,edge_high_force,1.546523,temperature,0.0,none,,,,32,37,36,0.611111,0.607143,0.171319,0.976917,0.577164,0.121663,4.35,1.0,1.0,7
summary,serialized-token,all,nominal+high_force+edge_shift+catch_heavy,no_catch,1.546523,temperature,0.0,none,,,,32,37,36,0.448413,0.702381,0.060571,1.017139,0.610036,0.227489,4.017857,1.0,1.0,7
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,0.887759,temperature,0.0,none,,,,32,37,36,0.412698,0.543651,0.292499,1.100995,0.670454,0.101415,4.803571,1.0,1.0,7
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy,edge_high_force,0.887759,temperature,0.0,none,,,,32,37,36,0.615079,0.607143,1.072656,0.996818,0.576884,0.138419,4.35,1.0,1.0,7
summary,wpu-cws-indexed-local-dense,all,nominal+high_force+edge_shift+catch_heavy,no_catch,0.887759,temperature,0.0,none,,,,32,37,36,0.599206,0.702381,0.273247,0.938668,0.552302,0.206403,4.017857,1.0,1.0,7
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy,edge_catch_heavy,0.40885,temperature,0.0,none,,,,32,37,36,0.376984,0.543651,0.182427,1.075129,0.651776,0.102048,4.803571,1.0,0.0,7
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy,edge_high_force,0.40885,temperature,0.0,none,,,,32,37,36,0.52381,0.607143,0.990351,1.055732,0.629746,0.122791,4.35,1.0,0.0,7
summary,wpu-cws-indexed-sparse,all,nominal+high_force+edge_shift+catch_heavy,no_catch,0.40885,temperature,0.0,none,,,,32,37,36,0.503968,0.702381,0.159894,1.037436,0.624087,0.26498,4.017857,1.0,0.0,7
